Recipient_ID;Shipment_ID;Loading_Date;Weekday;Weight;Euc_Distance;Freight_Cost;Frequency;Pattern;Pattern_clear
706;[5662, 5469, 5311];2020-02-28;4;941.516;101.65627700729944;210.83000000000004;2;2;[0, 0, 1, 0, 1]
706;[5264, 5026];2020-02-26;2;1507.781;101.65627700729944;160.3;2;2;[0, 0, 1, 0, 1]
706;[4862, 4768, 4660];2020-02-21;4;2846.078;101.65627700729944;255.09;2;2;[0, 0, 1, 0, 1]
706;[4602];2020-02-19;2;1042.8;101.65627700729944;87.67;2;2;[0, 0, 1, 0, 1]
706;[4089];2020-02-14;4;310.013;101.65627700729944;70.62;2;2;[0, 0, 1, 0, 1]
706;[3341];2020-02-07;4;4851.02;101.65627700729944;144.38;2;2;[0, 0, 1, 0, 1]
706;[2973];2020-02-05;2;695.515;101.65627700729944;78.47;2;2;[0, 0, 1, 0, 1]
706;[2545];2020-01-29;2;2575.57;101.65627700729944;119.28;2;2;[0, 0, 1, 0, 1]
706;[2285, 1880];2020-01-24;4;7205.976000000001;101.65627700729944;241.64;2;2;[0, 0, 1, 0, 1]
706;[1643];2020-01-22;2;1138.32;101.65627700729944;89.68;2;2;[0, 0, 1, 0, 1]
706;[1408, 1226];2020-01-17;4;2077.3599999999997;101.65627700729944;172.8;2;2;[0, 0, 1, 0, 1]
706;[984];2020-01-15;2;1402.11;101.65627700729944;97.04;2;2;[0, 0, 1, 0, 1]
706;[816, 737, 525];2020-01-10;4;3674.6320000000005;101.65627700729944;251.70999999999998;2;2;[0, 0, 1, 0, 1]
706;[444];2020-01-08;2;1750.74;101.65627700729944;103.4;2;2;[0, 0, 1, 0, 1]
706;[58, 3];2020-01-03;4;2605.96;101.65627700729944;181.86;2;2;[0, 0, 1, 0, 1]
1245;[28137];2020-12-17;3;2420.0;49.57468338389478;85.73;3;2;[1, 1, 0, 1, 0]
1245;[27840];2020-12-15;1;46.5;49.57468338389478;33.86;3;2;[1, 1, 0, 1, 0]
1245;[27748];2020-12-14;0;196.141;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[27585];2020-12-10;3;1403.42;49.57468338389478;73.42;3;2;[1, 1, 0, 1, 0]
1245;[27187];2020-12-07;0;178.5;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[26877];2020-12-03;3;85.0;49.57468338389478;43.26;3;2;[1, 1, 0, 1, 0]
1245;[26502];2020-11-30;0;309.057;49.57468338389478;53.43;3;2;[1, 1, 0, 1, 0]
1245;[26072];2020-11-24;1;244.193;49.57468338389478;51.86;3;2;[1, 1, 0, 1, 0]
1245;[25959];2020-11-23;0;609.98;49.57468338389478;59.37;3;2;[1, 1, 0, 1, 0]
1245;[25757];2020-11-19;3;14.521;49.57468338389478;16.98;3;2;[1, 1, 0, 1, 0]
1245;[25650, 25480];2020-11-17;1;9563.2;49.57468338389478;214.99;3;2;[1, 1, 0, 1, 0]
1245;[25406];2020-11-16;0;616.823;49.57468338389478;59.37;3;2;[1, 1, 0, 1, 0]
1245;[25156];2020-11-12;3;839.22;49.57468338389478;63.69;3;2;[1, 1, 0, 1, 0]
1245;[25046];2020-11-10;1;92.5;49.57468338389478;43.26;3;2;[1, 1, 0, 1, 0]
1245;[24803];2020-11-09;0;71.5;49.57468338389478;36.96;3;2;[1, 1, 0, 1, 0]
1245;[24589];2020-11-05;3;1841.64;49.57468338389478;80.4;3;2;[1, 1, 0, 1, 0]
1245;[24469];2020-11-03;1;7019.0;49.57468338389478;127.41;3;2;[1, 1, 0, 1, 0]
1245;[24141];2020-11-02;0;3295.2;49.57468338389478;95.0;3;2;[1, 1, 0, 1, 0]
1245;[24007];2020-10-29;3;93.072;49.57468338389478;43.26;3;2;[1, 1, 0, 1, 0]
1245;[23441];2020-10-22;3;2452.0;49.57468338389478;85.73;3;2;[1, 1, 0, 1, 0]
1245;[23348, 23193];2020-10-20;1;11715.46;49.57468338389478;228.16;3;2;[1, 1, 0, 1, 0]
1245;[22905];2020-10-15;3;3792.0;49.57468338389478;100.0;3;2;[1, 1, 0, 1, 0]
1245;[22786];2020-10-13;1;5685.0;49.57468338389478;114.99;3;2;[1, 1, 0, 1, 0]
1245;[22503];2020-10-12;0;32.0;49.57468338389478;33.86;3;2;[1, 1, 0, 1, 0]
1245;[22290];2020-10-08;3;41.0;49.57468338389478;33.86;3;2;[1, 1, 0, 1, 0]
1245;[22128];2020-10-06;1;2995.52;49.57468338389478;90.25;3;2;[1, 1, 0, 1, 0]
1245;[21876];2020-10-05;0;102.698;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[21790];2020-10-01;3;3.073;49.57468338389478;16.98;3;2;[1, 1, 0, 1, 0]
1245;[21604];2020-09-29;1;144.292;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[21346];2020-09-28;0;234.0;49.57468338389478;51.86;3;2;[1, 1, 0, 1, 0]
1245;[21171];2020-09-24;3;1475.0;49.57468338389478;73.42;3;2;[1, 1, 0, 1, 0]
1245;[21084];2020-09-22;1;12398.14;49.57468338389478;160.43;3;2;[1, 1, 0, 1, 0]
1245;[20878];2020-09-21;0;3596.12;49.57468338389478;100.0;3;2;[1, 1, 0, 1, 0]
1245;[20576, 20490];2020-09-15;1;9501.5;49.57468338389478;172.84;3;2;[1, 1, 0, 1, 0]
1245;[20386];2020-09-14;0;131.232;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[20137];2020-09-10;3;50.0;49.57468338389478;33.86;3;2;[1, 1, 0, 1, 0]
1245;[20043];2020-09-08;1;275.047;49.57468338389478;51.86;3;2;[1, 1, 0, 1, 0]
1245;[19807];2020-09-07;0;1225.64;49.57468338389478;69.82;3;2;[1, 1, 0, 1, 0]
1245;[19743];2020-09-03;3;18866.35;49.57468338389478;160.43;3;2;[1, 1, 0, 1, 0]
1245;[19510];2020-09-01;1;8638.7;49.57468338389478;133.16;3;2;[1, 1, 0, 1, 0]
1245;[19357];2020-08-31;0;1732.0;49.57468338389478;78.24;3;2;[1, 1, 0, 1, 0]
1245;[19025];2020-08-25;1;3673.5;49.57468338389478;100.0;3;2;[1, 1, 0, 1, 0]
1245;[18751];2020-08-24;0;1698.8;49.57468338389478;76.12;3;2;[1, 1, 0, 1, 0]
1245;[18681];2020-08-20;3;12771.0;49.57468338389478;160.43;3;2;[1, 1, 0, 1, 0]
1245;[18515];2020-08-18;1;1691.14;49.57468338389478;76.12;3;2;[1, 1, 0, 1, 0]
1245;[18256];2020-08-17;0;10147.0;49.57468338389478;160.43;3;2;[1, 1, 0, 1, 0]
1245;[18197];2020-08-13;3;36.814;49.57468338389478;33.86;3;2;[1, 1, 0, 1, 0]
1245;[18086];2020-08-11;1;2471.0;49.57468338389478;85.73;3;2;[1, 1, 0, 1, 0]
1245;[17789];2020-08-10;0;11636.0;49.57468338389478;160.43;3;2;[1, 1, 0, 1, 0]
1245;[17635];2020-08-04;1;99.5;49.57468338389478;43.26;3;2;[1, 1, 0, 1, 0]
1245;[17383];2020-08-03;0;867.0;49.57468338389478;63.69;3;2;[1, 1, 0, 1, 0]
1245;[17263];2020-07-30;3;784.385;49.57468338389478;61.5;3;2;[1, 1, 0, 1, 0]
1245;[17180];2020-07-28;1;232.712;49.57468338389478;51.86;3;2;[1, 1, 0, 1, 0]
1245;[16917];2020-07-27;0;1066.66;49.57468338389478;66.34;3;2;[1, 1, 0, 1, 0]
1245;[16765];2020-07-23;3;862.777;49.57468338389478;63.69;3;2;[1, 1, 0, 1, 0]
1245;[16284];2020-07-20;0;1741.13;49.57468338389478;78.24;3;2;[1, 1, 0, 1, 0]
1245;[16196];2020-07-16;3;1035.76;49.57468338389478;66.34;3;2;[1, 1, 0, 1, 0]
1245;[16004];2020-07-14;1;4192.22;49.57468338389478;105.26;3;2;[1, 1, 0, 1, 0]
1245;[15704];2020-07-13;0;3644.0;49.57468338389478;100.0;3;2;[1, 1, 0, 1, 0]
1245;[15531];2020-07-09;3;12.0;49.57468338389478;16.98;3;2;[1, 1, 0, 1, 0]
1245;[14978];2020-07-02;3;5815.0;49.57468338389478;114.99;3;2;[1, 1, 0, 1, 0]
1245;[14507];2020-06-25;3;409.0;49.57468338389478;55.34;3;2;[1, 1, 0, 1, 0]
1245;[14365];2020-06-23;1;80.5;49.57468338389478;43.26;3;2;[1, 1, 0, 1, 0]
1245;[14110];2020-06-22;0;8831.5;49.57468338389478;133.16;3;2;[1, 1, 0, 1, 0]
1245;[13918];2020-06-18;3;73.0;49.57468338389478;36.96;3;2;[1, 1, 0, 1, 0]
1245;[13731];2020-06-16;1;113.5;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[13488];2020-06-15;0;449.988;49.57468338389478;55.34;3;2;[1, 1, 0, 1, 0]
1245;[13227];2020-06-09;1;6450.0;49.57468338389478;121.04;3;2;[1, 1, 0, 1, 0]
1245;[13049];2020-06-08;0;121.324;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[12644, 12742];2020-06-02;1;527.6990000000001;49.57468338389478;105.69;3;2;[1, 1, 0, 1, 0]
1245;[12356];2020-05-28;3;56.0;49.57468338389478;36.96;3;2;[1, 1, 0, 1, 0]
1245;[12242, 12202];2020-05-26;1;6719.36;49.57468338389478;179.05;3;2;[1, 1, 0, 1, 0]
1245;[12056];2020-05-25;0;60.0;49.57468338389478;36.96;3;2;[1, 1, 0, 1, 0]
1245;[11876];2020-05-19;1;966.8;49.57468338389478;64.06;3;2;[1, 1, 0, 1, 0]
1245;[11642];2020-05-18;0;6407.0;49.57468338389478;121.04;3;2;[1, 1, 0, 1, 0]
1245;[11409];2020-05-12;1;970.0;49.57468338389478;64.06;3;2;[1, 1, 0, 1, 0]
1245;[10945];2020-05-07;3;40.0;49.57468338389478;33.86;3;2;[1, 1, 0, 1, 0]
1245;[10801];2020-05-05;1;512.444;49.57468338389478;57.33;3;2;[1, 1, 0, 1, 0]
1245;[10643];2020-05-04;0;569.323;49.57468338389478;57.33;3;2;[1, 1, 0, 1, 0]
1245;[10528];2020-04-30;3;490.625;49.57468338389478;55.34;3;2;[1, 1, 0, 1, 0]
1245;[10337];2020-04-28;1;10.368;49.57468338389478;16.98;3;2;[1, 1, 0, 1, 0]
1245;[10146];2020-04-27;0;4229.5;49.57468338389478;105.26;3;2;[1, 1, 0, 1, 0]
1245;[9779];2020-04-21;1;2627.5;49.57468338389478;90.25;3;2;[1, 1, 0, 1, 0]
1245;[9585];2020-04-20;0;881.18;49.57468338389478;63.69;3;2;[1, 1, 0, 1, 0]
1245;[9448];2020-04-16;3;235.617;49.57468338389478;51.86;3;2;[1, 1, 0, 1, 0]
1245;[9203];2020-04-14;1;2791.79;49.57468338389478;90.25;3;2;[1, 1, 0, 1, 0]
1245;[9018];2020-04-09;3;2888.0;49.57468338389478;90.25;3;2;[1, 1, 0, 1, 0]
1245;[8859];2020-04-07;1;328.829;49.57468338389478;53.43;3;2;[1, 1, 0, 1, 0]
1245;[8660];2020-04-06;0;9625.16;49.57468338389478;135.88;3;2;[1, 1, 0, 1, 0]
1245;[8418];2020-04-02;3;30.0;49.57468338389478;33.86;3;2;[1, 1, 0, 1, 0]
1245;[8329];2020-03-31;1;144.023;49.57468338389478;50.35;3;2;[1, 1, 0, 1, 0]
1245;[8055];2020-03-30;0;84.78;49.57468338389478;43.26;3;2;[1, 1, 0, 1, 0]
