;0;1001;1015;1016;1020;1030;1031;1034;1035;1041;1045;1050;1053;1056;1061;1062;1063;1064;1065;1067;1068;1070;1074;1076;1082;1084;1088;1089;1091;1102;1115;1123;1126;1133;1151;1164;1165;1174;1176;1177;1179;1186;1187;1190;1193;1204;1210;1213;1231;1236;1255;1273;1313;1315;1350;1371;1372;1497;1689;1708;1865;1868
1193;193.18;210.4;136.65;135.07;201.01;221.62;242.69;162.27;246.81;208.55;249.53;121.84;33.91;74.69;93.58;89.86;97.0;177.62;75.03;121.81;116.75;122.59;199.18;216.97;203.11;259.58;163.93;163.68;198.18;283.02;136.38;190.09;213.34;174.88;211.25;239.83;286.34;170.89;242.6;221.15;84.53;245.02;282.22;195.23;0.0;74.68;226.14;198.99;270.39;230.07;143.88;195.54;91.07;246.28;246.07;138.62;89.39;139.88;184.52;252.42;55.94;156.04
1204;171.94;189.16;115.41;113.83;179.77;200.38;221.45;252.91;225.57;187.31;228.29;182.28;72.67;44.37;72.34;68.62;67.33;156.72;1.04;130.38;125.33;183.02;177.94;195.73;182.21;238.34;244.25;245.49;176.94;261.78;115.14;168.85;192.1;153.64;190.01;218.59;265.1;149.65;221.36;199.91;63.63;223.78;260.98;174.33;74.68;0.0;205.75;178.6;250.0;209.68;260.83;175.15;70.68;225.89;225.68;182.16;69.0;119.84;164.13;232.03;30.8;267.6
1210;45.1;24.54;132.51;94.43;102.81;16.83;10.58;56.74;29.39;92.82;105.43;106.12;184.17;184.74;163.54;171.58;185.66;118.22;206.64;106.5;101.43;87.91;21.04;101.24;117.48;143.84;48.08;49.31;35.36;120.84;152.14;91.89;97.61;57.08;70.04;9.88;170.61;68.38;11.01;16.36;178.9;91.05;120.04;99.76;226.14;205.75;0.0;56.3;114.33;29.48;68.62;55.32;162.43;37.44;37.28;81.24;171.51;156.75;72.81;90.34;191.61;75.38
1213;16.73;35.37;105.36;67.28;37.72;46.6;67.67;99.13;71.78;30.12;65.68;148.52;164.15;157.58;136.39;144.43;158.51;87.64;179.49;102.8;97.73;130.3;55.31;38.54;86.9;81.15;90.47;91.71;48.93;99.17;121.56;61.31;34.91;53.38;27.41;64.81;107.91;37.8;67.58;46.12;151.75;61.18;98.37;69.18;198.99;178.6;56.3;0.0;85.49;73.08;124.23;11.21;129.28;61.37;61.16;71.18;138.36;115.59;11.64;67.51;158.47;131.0
1231;79.75;93.39;176.76;138.68;128.34;71.56;125.69;157.15;129.81;70.15;16.09;206.54;235.55;228.98;207.79;215.83;229.91;159.04;250.89;163.97;158.91;188.32;108.35;85.28;158.3;105.4;148.49;149.73;92.84;46.63;192.96;132.71;73.67;114.56;44.83;122.83;132.55;109.2;125.6;72.58;223.15;14.12;12.87;140.58;270.39;250.0;114.33;85.49;0.0;65.58;169.09;80.51;202.6;47.24;48.14;144.5;211.68;188.91;94.75;34.77;231.79;175.86
1236;49.03;28.47;136.44;98.36;106.74;15.53;40.84;72.3;44.96;96.75;56.77;121.69;188.1;188.67;167.47;175.51;189.59;122.15;210.57;110.43;105.36;103.47;54.8;105.17;121.41;147.77;63.64;64.88;39.29;59.51;156.07;95.82;101.54;61.01;73.97;37.98;174.54;72.31;40.75;16.39;182.83;60.53;58.35;103.69;230.07;209.68;29.48;73.08;65.58;0.0;85.31;59.01;166.12;26.8;26.63;84.94;175.2;160.45;76.5;32.25;195.31;92.08
1255;100.17;79.61;187.58;149.5;157.89;71.91;55.9;19.47;47.15;147.9;160.5;43.72;117.04;239.81;218.62;226.66;240.74;173.3;261.72;53.77;51.79;19.34;105.95;156.32;172.55;198.92;45.21;34.9;90.44;175.91;207.22;146.97;152.68;112.16;125.12;55.19;225.69;123.45;59.06;71.44;233.98;146.13;175.11;154.84;143.88;260.83;68.62;124.23;169.09;85.31;0.0;110.71;97.29;92.84;92.68;61.72;226.91;212.15;128.21;145.74;247.01;12.69
1273;16.51;34.38;101.9;63.82;44.14;45.61;66.68;98.14;70.8;26.38;68.67;147.53;160.69;154.13;132.93;140.97;155.05;84.18;176.03;99.34;94.28;129.31;51.85;34.8;83.44;77.41;89.48;90.72;33.83;84.07;118.11;57.85;31.17;49.93;20.26;63.82;104.18;34.34;66.59;45.13;148.29;54.03;83.27;65.72;195.54;175.15;55.32;11.21;80.51;59.01;110.71;0.0;128.19;47.94;47.73;70.09;137.27;114.5;20.34;54.08;157.38;117.56
1313;124.28;141.5;67.75;66.17;132.11;152.72;173.79;205.25;177.91;139.65;180.63;93.53;38.07;49.25;37.96;46.0;50.17;121.75;71.57;56.9;51.86;79.94;130.28;148.07;146.77;190.68;99.04;98.79;129.28;214.12;67.48;121.19;144.44;105.98;142.35;170.93;217.44;101.99;173.7;152.25;43.41;176.12;213.32;129.06;91.07;70.68;162.43;129.28;202.6;166.12;97.29;128.19;0.0;177.81;177.6;77.51;51.2;103.91;116.05;183.95;52.72;219.52
1315;49.63;27.87;152.64;114.56;95.17;23.33;48.8;80.27;52.92;77.41;38.66;129.65;211.43;204.87;183.68;191.72;205.8;134.93;226.78;110.23;105.17;111.44;54.6;85.83;134.18;128.44;71.61;72.85;39.1;54.62;168.85;108.6;82.2;60.82;62.26;45.95;155.21;85.08;48.72;24.35;199.03;36.47;53.82;116.47;246.28;225.89;37.44;61.37;47.24;26.8;92.84;47.94;177.81;0.0;0.21;81.7;186.94;164.17;70.01;23.53;207.04;100.0
1350;49.42;27.71;152.43;114.35;94.96;23.17;48.64;80.1;52.76;77.2;39.56;129.49;211.22;204.66;183.47;191.51;205.58;134.71;226.57;110.07;105.0;111.27;54.44;85.62;133.97;128.23;71.44;72.68;38.93;55.52;168.64;108.39;81.99;60.65;62.05;45.78;154.99;84.87;48.55;24.19;198.82;37.36;54.72;116.25;246.07;225.68;37.28;61.16;48.14;26.63;92.68;47.73;177.6;0.21;0.0;81.53;186.72;163.96;69.8;24.45;206.83;99.83
1371;43.1;60.31;108.91;70.83;91.55;71.54;46.92;51.97;96.72;81.55;126.14;90.6;111.78;161.14;139.95;147.99;162.07;106.95;183.05;22.28;29.05;57.53;37.93;89.97;106.21;132.58;42.79;42.54;48.1;141.55;124.59;80.62;86.34;26.83;84.25;46.22;159.34;57.11;47.35;71.06;155.31;118.02;140.75;88.49;138.62;182.16;81.24;71.18;144.5;84.94;61.72;70.09;77.51;81.7;81.53;0.0;144.08;142.17;58.23;110.07;164.19;73.73
1372;133.36;150.57;39.35;75.25;128.27;161.8;182.87;214.33;186.99;148.73;189.7;150.47;70.81;29.43;16.07;6.44;6.11;81.76;69.89;101.31;96.27;151.22;139.35;157.15;107.25;199.75;205.67;206.91;138.36;223.2;38.21;99.85;153.51;115.06;151.43;180.01;226.52;111.07;182.78;161.33;13.7;185.2;222.4;99.37;89.39;69.0;171.51;138.36;211.68;175.2;226.91;137.27;51.2;186.94;186.72;144.08;0.0;77.84;125.62;193.52;54.54;229.09
1497;108.29;135.82;32.25;92.23;92.81;147.05;168.11;199.58;172.23;125.96;166.94;228.58;137.87;71.13;89.26;77.68;62.38;40.41;120.73;172.09;167.02;204.11;124.6;134.38;71.79;119.41;190.92;192.16;123.6;200.43;28.09;64.39;130.75;122.67;128.66;165.26;203.75;88.32;168.03;146.57;72.5;162.43;199.63;63.91;139.88;119.84;156.75;115.59;188.91;160.45;212.15;114.5;103.91;164.17;163.96;142.17;77.84;0.0;102.81;175.43;91.32;214.43
1689;15.69;51.88;90.88;52.8;37.93;63.1;84.17;115.63;88.29;31.8;72.78;144.63;149.68;143.11;121.92;129.96;144.04;68.45;165.02;88.14;83.08;120.16;40.66;40.22;67.7;82.83;106.97;108.21;39.66;106.27;102.37;42.12;36.59;38.73;34.5;81.31;109.6;21.77;84.08;62.63;137.28;68.27;105.47;49.99;184.52;164.13;72.81;11.64;94.75;76.5;128.21;20.34;116.05;70.01;69.8;58.23;125.62;102.81;0.0;75.77;146.17;130.69
1708;55.77;69.41;158.78;120.7;101.31;47.83;101.7;133.17;105.82;83.56;31.85;182.55;217.57;211.01;189.82;197.86;211.94;141.07;232.92;139.99;134.92;164.34;84.36;91.97;140.32;134.58;124.51;125.75;68.86;34.22;174.99;114.74;88.34;90.57;68.4;98.85;161.35;91.22;101.62;80.16;205.17;23.99;33.42;122.61;252.42;232.03;90.34;67.51;34.77;32.25;145.74;54.08;183.95;23.53;24.45;110.07;193.52;175.43;75.77;0.0;212.82;152.19
1865;153.47;170.68;96.93;95.36;161.3;181.91;202.98;234.44;207.1;168.84;209.81;163.54;53.93;25.33;53.86;54.38;47.65;128.26;31.69;111.91;106.86;164.28;159.46;177.26;153.75;219.86;225.78;227.02;158.47;243.31;96.66;146.35;173.62;135.16;171.54;200.12;246.63;131.18;202.89;181.43;35.17;205.31;242.51;145.87;55.94;30.8;191.61;158.47;231.79;195.31;247.01;157.38;52.72;207.04;206.83;164.19;54.54;91.32;146.17;212.82;0.0;249.52
1868;106.94;86.38;194.35;156.27;164.66;78.68;62.67;26.24;53.91;154.66;167.27;49.78;129.2;246.58;225.39;233.43;247.5;180.06;268.49;65.72;63.73;31.29;112.71;163.08;179.32;205.69;51.98;41.67;97.21;182.68;213.99;153.73;159.45;118.92;131.89;61.96;232.46;130.22;65.82;78.2;240.74;152.89;181.88;161.6;156.04;267.6;75.38;131.0;175.86;92.08;12.69;117.56;219.52;100.0;99.83;73.73;229.09;214.43;130.69;152.19;249.52;0.0
