;0;1016;1034;1035;1041;1045;1061;1062;1065;1067;1068;1082;1115;1123;1176;1187;1204;1236;1313
0;0.0;75.7445;102.39466666666667;71.0125;72.804;97.80333333333333;141.696;151.76666666666668;196.697;86.94166666666666;78.20666666666666;87.86999999999999;121.20683333333334;58.754;69.90066666666667;110.381;196.4505;68.59200000000001;140.6405
1016;75.7445;0.0;154.74666666666664;123.36433333333333;86.49983333333333;143.8756666666667;74.79299999999999;84.8635;129.79383333333334;119.85733333333333;111.12216666666667;94.542;67.75166666666667;65.426;122.2525;154.793;129.54733333333334;120.94383333333333;73.7375
1034;102.39466666666667;154.74666666666664;0.0;44.823499999999996;160.63549999999998;179.86733333333333;231.09983333333332;241.17033333333333;286.10066666666665;83.09066666666666;80.07266666666666;184.2045;217.5413333333333;155.0883333333333;64.8545;192.44500000000002;285.8541666666667;87.60316666666667;230.04433333333333
1035;71.0125;123.36433333333333;44.823499999999996;0.0;127.33016666666667;146.56199999999998;197.7945;207.86499999999998;252.79533333333333;143.04016666666666;134.30516666666668;150.89916666666667;184.236;121.78316666666666;31.542333333333332;159.13966666666664;252.54883333333333;54.298;196.739
1041;72.804;86.49983333333333;160.63549999999998;127.33016666666667;0.0;78.38866666666667;151.21833333333333;161.28883333333334;206.21933333333334;130.5965;121.86149999999999;102.21849999999999;135.55516666666668;73.10233333333333;119.48033333333333;89.30583333333334;205.97266666666667;118.17166666666667;150.16283333333334
1045;97.80333333333333;143.8756666666667;179.86733333333333;146.56199999999998;78.38866666666667;0.0;209.28833333333333;219.359;264.28933333333333;190.78266666666664;182.0476666666667;160.2885;193.62533333333334;131.1725;141.55166666666668;19.8445;264.0428333333333;81.30816666666666;208.23283333333333
1061;141.696;74.79299999999999;231.09983333333332;197.7945;151.21833333333333;209.28833333333333;0.0;14.541333333333334;89.76133333333334;117.26416666666667;109.8195;161.33183333333332;81.88883333333334;131.59666666666666;188.42333333333332;220.96366666666665;89.51483333333334;187.11466666666666;45.3755
1062;151.76666666666668;84.8635;241.17033333333333;207.86499999999998;161.28883333333334;219.359;14.541333333333334;0.0;93.73233333333333;127.33466666666666;119.89;148.35966666666667;56.95233333333333;137.06666666666666;198.49383333333333;231.03416666666666;93.48583333333333;197.18516666666667;55.446000000000005
1065;196.697;129.79383333333334;286.10066666666665;252.79533333333333;206.21933333333334;264.28933333333333;89.76133333333334;93.73233333333333;0.0;172.38833333333332;164.94366666666667;198.92016666666666;137.013;187.62716666666665;243.5475;276.0878333333333;1.8536666666666666;242.23883333333333;95.19733333333333
1067;86.94166666666666;119.85733333333333;83.09066666666666;143.04016666666666;130.5965;190.78266666666664;117.26416666666667;127.33466666666666;172.38833333333332;0.0;9.915666666666668;155.325;178.87199999999999;126.209;132.221;201.592;172.9545;130.91233333333332;77.72016666666667
1068;78.20666666666666;111.12216666666667;80.07266666666666;134.30516666666668;121.86149999999999;182.0476666666667;109.8195;119.89;164.94366666666667;9.915666666666668;0.0;146.5875;170.1345;117.4715;123.48333333333333;192.8545;165.3781666666667;122.17466666666665;70.14366666666666
1082;87.86999999999999;94.542;184.2045;150.89916666666667;102.21849999999999;160.2885;161.33183333333332;148.35966666666667;198.92016666666666;155.325;146.5875;0.0;80.10216666666666;37.473166666666664;143.18933333333334;179.2155;198.59966666666665;141.88066666666666;157.70166666666668
1115;121.20683333333334;67.75166666666667;217.5413333333333;184.236;135.55516666666668;193.62533333333334;81.88883333333334;56.95233333333333;137.013;178.87199999999999;170.1345;80.10216666666666;0.0;68.12883333333333;173.845;209.87133333333335;133.6615;172.53633333333335;77.85166666666667
1123;58.754;65.426;155.0883333333333;121.78316666666666;73.10233333333333;131.1725;131.59666666666666;137.06666666666666;187.62716666666665;126.209;117.4715;37.473166666666664;68.12883333333333;0.0;113.53833333333334;149.5645;183.86066666666665;112.22966666666666;128.05066666666667
1176;69.90066666666667;122.2525;64.8545;31.542333333333332;119.48033333333333;141.55166666666668;188.42333333333332;198.49383333333333;243.5475;132.221;123.48333333333333;143.18933333333334;173.845;113.53833333333334;0.0;161.274;254.68316666666666;56.43216666666667;198.87316666666666
1187;110.381;154.793;192.44500000000002;159.13966666666664;89.30583333333334;19.8445;220.96366666666665;231.03416666666666;276.0878333333333;201.592;192.8545;179.2155;209.87133333333335;149.5645;161.274;0.0;289.8315;83.60266666666666;234.02166666666665
1204;196.4505;129.54733333333334;285.8541666666667;252.54883333333333;205.97266666666667;264.0428333333333;89.51483333333334;93.48583333333333;1.8536666666666666;172.9545;165.3781666666667;198.59966666666665;133.6615;183.86066666666665;254.68316666666666;289.8315;0.0;241.994;94.95233333333334
1236;68.59200000000001;120.94383333333333;87.60316666666667;54.298;118.17166666666667;81.30816666666666;187.11466666666666;197.18516666666667;242.23883333333333;130.91233333333332;122.17466666666665;141.88066666666666;172.53633333333335;112.22966666666666;56.43216666666667;83.60266666666666;241.994;0.0;193.1328333333333
1313;140.6405;73.7375;230.04433333333333;196.739;150.16283333333334;208.23283333333333;45.3755;55.446000000000005;95.19733333333333;77.72016666666667;70.14366666666666;157.70166666666668;77.85166666666667;128.05066666666667;198.87316666666666;234.02166666666665;94.95233333333334;193.1328333333333;0.0
