;0;1001;1015;1016;1020;1030;1031;1034;1035;1041;1045;1050;1053;1056;1061;1062;1063;1064;1065;1067;1068;1070;1074;1076;1082;1084;1088;1089;1091;1102;1115;1123;1126;1133;1151;1164;1165;1174;1176;1177;1179;1186;1187;1190;1193;1204;1210;1213;1231;1236;1255;1273;1313;1315;1350;1371;1372;1497
0;0.0;36.078833333333336;111.67466666666665;75.7445;77.81033333333333;48.8455;70.4485;102.39466666666667;71.0125;72.804;97.80333333333333;155.54516666666666;170.27033333333333;173.989;141.696;151.76666666666668;172.5755;91.48583333333333;196.697;86.94166666666666;78.20666666666666;131.4265;39.771166666666666;79.18066666666667;87.86999999999999;121.65566666666668;97.28116666666666;99.12683333333332;38.01466666666667;105.8305;121.20683333333334;58.754;76.3535;32.344833333333334;54.814499999999995;75.36383333333333;143.31633333333332;34.289;69.90066666666667;48.705333333333336;164.942;87.42666666666668;110.381;69.84616666666668;206.413;196.4505;60.1945;34.99066666666667;107.37333333333332;68.59200000000001;116.37833333333333;34.6635;140.6405;72.39750000000001;71.61733333333333;57.714166666666664;154.48549999999997;123.33716666666666
1001;36.078833333333336;0.0;132.00133333333332;96.07116666666667;105.06766666666667;19.458333333333332;41.06133333333333;73.0075;41.62533333333333;91.55850000000001;110.79016666666666;136.66;190.597;194.31583333333336;162.02283333333335;172.09333333333333;192.90216666666666;118.74333333333334;217.02366666666666;107.26849999999999;98.53333333333333;114.91733333333333;25.745166666666666;97.93516666666666;115.1275;140.41016666666667;67.89399999999999;69.73966666666666;16.046333333333333;118.81733333333334;148.46416666666667;86.01133333333334;95.10799999999999;52.67166666666667;67.80133333333333;35.95683333333333;162.07083333333333;61.5465;40.513333333333335;19.318166666666666;185.26883333333333;100.41350000000001;123.368;97.10366666666667;226.73966666666666;216.77716666666666;30.807333333333336;59.81716666666667;120.36033333333333;39.20466666666667;86.99116666666667;54.72366666666667;160.96716666666669;42.6325;41.908500000000004;78.04083333333332;174.81233333333333;150.59466666666668
1015;111.67466666666665;132.00133333333332;0.0;49.977;102.339;141.34683333333334;162.94966666666667;194.89583333333334;163.51366666666667;126.64899999999999;184.02483333333333;176.07116666666667;114.89783333333334;101.33449999999999;77.666;56.89833333333333;60.14816666666666;51.18083333333333;132.66683333333333;160.0065;151.2715;204.49133333333333;124.17583333333333;133.02583333333334;76.1305;140.62966666666668;189.78233333333336;191.62800000000001;122.41916666666665;207.91366666666667;19.066166666666668;64.8375;130.19866666666667;95.04066666666667;129.22766666666666;167.86499999999998;197.16133333333335;88.27600000000001;162.40183333333334;141.20649999999998;105.011;176.69316666666666;194.94216666666668;68.38000000000001;142.3828333333333;132.42033333333333;152.69566666666665;120.348;198.59833333333333;161.09316666666666;208.87966666666668;114.60666666666665;76.6105;174.48066666666668;173.7005;130.779;51.72233333333334;43.2705
1016;75.7445;96.07116666666667;49.977;0.0;84.48216666666667;101.1975;122.8005;154.74666666666664;123.36433333333333;86.49983333333333;143.8756666666667;188.46083333333334;112.02483333333333;107.086;74.79299999999999;84.8635;105.67233333333334;98.15783333333334;129.79383333333334;119.85733333333333;111.12216666666667;164.34216666666669;84.0265;92.87650000000001;94.542;135.35150000000002;149.63316666666665;151.4788333333333;82.27;167.76450000000003;67.75166666666667;65.426;90.04950000000001;54.891333333333336;89.0785;127.71566666666666;157.01216666666667;44.902833333333334;122.2525;101.05733333333333;98.039;136.5438333333333;154.793;76.51816666666667;139.50983333333335;129.54733333333334;112.5465;80.19883333333334;158.449;120.94383333333333;168.73033333333333;74.4575;73.7375;134.33133333333333;133.55133333333333;90.62983333333334;87.5825;105.8535
1020;77.81033333333333;105.06766666666667;102.339;84.48216666666667;0.0;112.67066666666666;134.27349999999998;166.21966666666668;134.8375;65.63766666666668;139.08216666666667;213.4453333333333;186.52550000000002;164.74633333333335;149.29350000000002;159.364;165.58283333333333;71.88183333333333;204.2945;144.84183333333334;136.10683333333333;189.32666666666668;95.49966666666666;67.688;49.4745;83.82916666666667;161.10616666666667;162.95183333333335;93.743;162.97083333333333;107.19933333333333;44.7465;69.18716666666666;90.24499999999999;84.28483333333334;139.18883333333332;105.48983333333334;51.44783333333333;133.72566666666665;112.53033333333333;168.42283333333336;131.75033333333334;149.9993333333333;36.56916666666667;214.01049999999998;204.04783333333336;124.01950000000001;65.34066666666666;162.10866666666666;132.417;180.2035;67.03933333333333;148.238;129.53783333333334;128.75783333333334;115.61433333333333;149.22733333333332;109.32983333333333
1030;48.8455;19.458333333333332;141.34683333333334;101.1975;112.67066666666666;0.0;36.087833333333336;68.034;36.651833333333336;104.16766666666668;89.36149999999999;131.6865;203.2061666666667;206.925;174.632;184.7025;205.51133333333334;131.3525;229.6328333333333;119.87766666666667;111.14266666666667;109.94383333333333;60.434666666666665;110.54433333333333;127.73666666666666;153.01933333333332;62.9205;64.76616666666666;39.88333333333333;92.5775;161.0735;98.62049999999999;107.71733333333333;65.28083333333333;80.4105;41.003166666666665;174.67999999999998;74.15566666666668;35.54;5.902;197.87800000000001;85.494;96.47983333333333;109.71283333333334;239.34883333333335;229.38633333333334;25.834;72.42633333333333;98.9315;23.163333333333334;82.01783333333333;67.33283333333333;173.5765;33.53916666666667;32.81516666666667;90.65016666666666;187.4215;163.20383333333334
1031;70.4485;41.06133333333333;162.94966666666667;122.8005;134.27349999999998;36.087833333333336;0.0;63.729166666666664;31.581;130.01233333333332;149.24416666666667;127.3815;229.05083333333332;232.76966666666667;200.47666666666666;210.54716666666667;231.35600000000002;157.19716666666667;255.4775;104.40316666666666;136.98733333333334;105.639;43.70033333333333;136.389;153.58133333333333;178.864;58.61566666666667;60.46133333333333;51.332166666666666;157.27133333333333;186.91816666666668;124.46533333333333;133.562;91.1255;106.25516666666667;3.122;200.52466666666666;100.00033333333334;2.1015;37.0935;223.72266666666667;138.86749999999998;161.82183333333333;135.5575;265.1936666666667;255.23100000000002;20.6055;98.27116666666667;158.81416666666667;56.98016666666667;77.71283333333334;93.1775;199.42116666666666;67.60216666666666;66.87816666666667;73.54433333333333;213.26616666666666;189.04866666666666
1034;102.39466666666667;73.0075;194.89583333333334;154.74666666666664;166.21966666666668;68.034;63.729166666666664;0.0;44.823499999999996;160.63549999999998;179.86733333333333;76.006;182.45166666666668;263.39283333333333;231.09983333333332;241.17033333333333;261.9791666666667;187.8203333333333;286.10066666666665;83.09066666666666;80.07266666666666;54.263333333333335;116.90249999999999;167.01216666666667;184.2045;209.48716666666667;30.563666666666666;26.908166666666666;96.35116666666666;187.8945;217.5413333333333;155.0883333333333;164.18516666666667;121.74866666666667;136.87833333333336;61.58566666666666;231.14783333333335;130.6235;64.8545;67.71666666666667;254.34583333333333;169.4905;192.44500000000002;166.18066666666667;214.609;285.8541666666667;72.42216666666667;128.89416666666665;189.43733333333333;87.60316666666667;26.33716666666667;123.80066666666667;230.04433333333333;98.22533333333334;97.50133333333333;80.8605;243.88933333333335;219.67166666666665
1035;71.0125;41.62533333333333;163.51366666666667;123.36433333333333;134.8375;36.651833333333336;31.581;44.823499999999996;0.0;127.33016666666667;146.56199999999998;107.90966666666667;226.36866666666668;230.0875;197.7945;207.86499999999998;228.67383333333333;154.515;252.79533333333333;143.04016666666666;134.30516666666668;86.167;83.59716666666667;133.70683333333332;150.89916666666667;176.18183333333334;39.14366666666667;40.989333333333335;63.045833333333334;154.58916666666667;184.236;121.78316666666666;130.87983333333332;88.44333333333334;103.57300000000001;27.48033333333333;197.8425;97.31816666666667;31.542333333333332;34.41133333333333;221.0405;136.18533333333332;159.13966666666664;132.87533333333334;262.5113333333333;252.54883333333333;39.11683333333334;95.589;156.132;54.298;58.24083333333333;90.49533333333333;196.739;64.92;64.196;113.81266666666667;210.584;186.3665
