,Haversine_Distance
3606,60.15959580190216
3607,83.43518596714708
3608,72.26439779754718
3609,72.26439779754718
3610,72.91402645107509
3611,48.77155376274356
3612,46.78301296710091
3613,48.673665095885355
3614,72.26439779754718
3615,31.654503424867485
3616,58.10619503889309
3617,81.5234666614338
3618,49.177530630439236
3619,58.13353162016262
3620,80.4147141201348
3621,60.936899463866474
3622,42.327549766538915
3623,42.67434101122749
3624,88.69074009005831
3625,73.08581191727737
3626,79.67967401602651
3627,67.43651063059856
3628,95.65379420967062
3629,77.81598555493623
3630,68.12972524683684
3631,72.50493536936835
3632,89.39952802921432
3633,78.54351384449872
3634,80.14040638490725
3635,85.75335319032067
3636,92.29633035458242
3637,84.80595495243489
3638,84.80595495243489
3639,80.92790070094198
3640,82.93225191627872
3641,98.30662239517898
3642,110.2669238032832
3643,104.8092456282695
3644,93.829499511425
3645,118.17954859702185
3646,97.76795363186366
3647,55.487816434203985
3648,50.49022048066578
3649,54.60633499531865
3650,50.49022048066578
3651,49.61239725887598
3652,49.61239725887598
3653,40.73680608751603
3654,40.66826141927131
3655,145.238672376875
3656,143.5963209379086
3657,143.45576355472144
3658,146.28483212705854
3659,146.28483212705854
3660,145.68355964536354
3661,97.23738859486181
3662,107.31773049159862
3663,102.40770606479376
3664,95.89186406541396
3665,104.68224297819614
3666,107.89939615740768
3667,97.79340562168143
3668,95.87575725508657
3669,94.78598634588046
3670,91.26108706070643
3671,91.12596012207428
3672,95.2934597774418
3673,91.12596012207428
3674,94.1649985429122
3675,41.51483986140938
3676,37.35642140105262
3677,41.75517346894444
3678,37.71375190992982
3679,34.0389990977101
3680,35.4848907217297
3681,42.28004059983251
3682,35.70775665703366
3683,38.27058803346223
3684,40.5709569487597
3685,41.57567221360745
3686,39.88309213398283
3687,40.38777397429673
3688,102.41895973058209
3689,72.26439779754718
3690,94.83632742721879
3691,104.87386366316656
3692,75.37501062031917
3693,78.79749012011636
3694,36.906015040533816
3695,42.8883444409277
3696,41.49549530940783
3697,40.02049902227071
3698,41.02224222512584
3699,39.35767182397653
3700,36.21824390925801
3701,36.21824390925801
3702,40.7410902975975
3703,42.93585519434705
3704,44.3634618583034
3705,41.69314891061211
3706,148.8624529168708
3707,130.00364142541028
3708,145.1080467978382
3709,127.45253091379804
3710,127.97915168879327
3711,129.6225763699579
3712,127.14942646952593
3713,129.19817090516605
3714,105.37220096015471
3715,120.52046091033176
3716,126.27219472318184
3717,122.77472163689583
3718,122.4118564251037
3719,125.4193781207411
3720,76.84369939617658
3721,55.520033027128925
3722,49.59397194974684
3723,48.8097809393506
3724,47.11902244628036
3725,52.04141252763051
3726,64.0271179598725
3727,66.20084371545406
3728,71.30248539010418
3729,66.89621795365053
3730,87.70367540823248
3731,80.81304128076967
3732,90.3344948846532
3733,108.865255358508
3734,107.79566294191152
3735,86.30845998362942
3736,87.70367540823248
3737,110.19722083841049
3738,30.353360348714208
3739,30.524211132344842
3740,31.97663580147683
3741,26.721962555852194
3742,29.140189917970435
3743,29.91673398868865
3744,103.72356380483443
3745,112.49471057258445
3746,109.02071412758421
3747,96.84759698623698
3748,94.16697548584733
3749,116.40033954108381
3750,86.95978877717648
3751,85.66977587380946
3752,89.69678023951909
3753,86.95978877717648
3754,72.26439779754718
3755,86.95039245085735
3756,86.95039245085735
3757,92.29633035458242
3758,86.95039245085735
3759,90.38849752788101
3760,72.56944860916941
3761,95.45326192856113
3762,72.77356121082504
3763,54.60633499531865
3764,80.14040638490725
3765,39.16747498554808
3766,38.2568610041827
3767,38.2568610041827
3768,37.6473598738468
3769,71.80966047437968
3770,42.67434101122749
3771,67.80522816043943
3772,51.148840406950136
3773,64.0271179598725
3774,65.09110163913206
3775,71.30248539010418
3776,54.56655198231954
3777,66.89621795365053
3778,75.1415420902117
3779,89.69678023951909
3780,107.31773049159862
3781,71.31226244024162
3782,74.69022156898411
3783,95.45326192856113
3784,72.77356121082504
3785,104.68224297819614
3786,102.88657650281434
3787,30.353360348714208
3788,32.162370234668934
3789,36.05869306459485
3790,31.654503424867485
3791,28.875836778303476
3792,29.91673398868865
3793,110.2669238032832
3794,111.65476503442696
3795,108.1427916003754
3796,110.2669238032832
3797,109.99300036304045
3798,110.52109391548981
3799,116.13951866114874
3800,112.29660344243425
3801,126.39356200349488
3802,126.27219472318184
3803,134.78919148212117
3804,145.68355964536354
3805,86.95039245085735
3806,95.24765034441435
3807,95.04091851095333
3808,94.74135513559983
3809,84.80595495243489
3810,84.80595495243489
3811,80.92790070094198
3812,82.23214722824527
3813,82.93225191627872
3814,83.63817439219505
3815,37.71375190992982
3816,33.38603150988534
3817,35.82069926767058
3818,35.732670754734514
3819,35.70775665703366
3820,38.11584349837509
3821,39.88309213398283
3822,103.72356380483443
3823,112.49471057258445
3824,77.81598555493623
3825,125.28087080653292
3826,114.25008667501122
3827,86.95179596757465
3828,72.50493536936835
3829,89.39952802921432
3830,94.16697548584733
3831,41.49549530940783
3832,41.49549530940783
3833,41.49549530940783
3834,41.58645993942089
3835,36.05869306459485
3836,41.97917772207555
3837,44.3634618583034
3838,70.1590463490602
3839,69.73468213250285
3840,52.40428182467009
3841,52.40428182467009
3842,48.77155376274356
3843,70.90266363133885
3844,48.12596726547917
3845,48.77155376274356
3846,70.97943801486538
3847,21.087443449131683
3848,38.27058803346223
3849,105.92613141462334
3850,102.41895973058209
3851,98.66185956662285
3852,104.87386366316656
3853,105.10930583499352
3854,96.82600988370399
3855,86.95978877717648
3856,126.93927197597728
3857,122.4118564251037
3858,128.80634072476735
3859,106.52730601158335
3860,130.14848122123652
3861,42.8883444409277
3862,69.9233112044054
3863,55.520033027128925
3864,51.57248319240556
3865,70.97943801486538
3866,69.9233112044054
3867,21.087443449131683
3868,25.717892295387138
3869,24.16606287292985
3870,22.51267482865583
3871,19.414759132492883
3872,26.545107436298057
3873,26.04230922366078
3874,28.443281326344568
3875,22.288481180837675
3876,22.287859530682216
3877,8.840427975931833
3878,20.39559326624855
3879,16.88618029764552
3880,21.331168122114907
3881,17.073652146121844
3882,21.443395857360006
3883,20.80584307376239
3884,21.331168122114907
3885,127.14942646952593
3886,127.14942646952593
3887,121.69982077501747
3888,132.64912324524636
3889,18.668683938815892
3890,26.039362332966398
3891,18.473824228898465
3892,33.145057276188105
3893,36.6099465479182
3894,38.85192096690339
3895,36.19277722642343
3896,17.209516783636694
3897,85.94169775135603
3898,58.10619503889309
3899,50.601749342086634
3900,81.5234666614338
3901,49.206019398289655
3902,49.177530630439236
3903,66.02560937987312
3904,58.13353162016262
3905,80.56572409088504
3906,67.43651063059856
3907,66.51375989538998
3908,55.487816434203985
3909,100.45333063760934
3910,73.98131618086605
3911,46.17101763286834
3912,98.30662239517898
3913,85.66977587380946
3914,49.61239725887598
3915,93.829499511425
3916,100.58746818353828
3917,77.34115620871349
3918,48.44949072919388
3919,38.66457178966993
3920,130.96644610680556
3921,72.26439779754718
3922,75.37501062031917
3923,93.829499511425
3924,67.43651063059856
3925,58.13353162016262
3926,66.68935416187139
3927,35.70775665703366
3928,129.6225763699579
3929,127.14942646952593
3930,80.14040638490725
3931,84.80595495243489
3932,82.23214722824527
3933,11.256731115713466
3934,3.336655239181387
3935,11.965782762233895
3936,21.331168122114907
3937,5.8308497176210645
3938,21.443395857360006
3939,21.760039361631634
3940,95.65379420967062
3941,77.81598555493623
3942,109.45173089505325
3943,94.81264878621626
3944,98.58235303947737
3945,109.02071412758421
3946,96.84759698623698
3947,112.65907234583605
3948,108.865255358508
3949,108.865255358508
3950,85.68001248307253
3951,21.087443449131683
3952,34.09571139686762
3953,22.63908408088191
3954,29.002618612951512
3955,21.34040406872393
3956,17.209516783636694
3957,72.26439779754718
3958,45.84353957991468
3959,55.07160858561028
3960,47.04456328472023
3961,65.97513675503589
3962,65.96418983933485
3963,98.46845081566191
3964,89.69678023951909
3965,93.829499511425
3966,82.92693109007908
3967,106.52730601158335
3968,79.29506462065754
3969,73.75096420853768
3970,78.79749012011636
3971,39.44327317874128
3972,40.73680608751603
3973,39.16747498554808
3974,41.69314891061211
3975,97.79340562168143
3976,93.80233835386801
3977,94.78598634588046
3978,91.26108706070643
3979,93.76244857519598
3980,91.12596012207428
3981,95.2934597774418
3982,95.55121621562104
3983,102.41895973058209
3984,104.87386366316656
3985,104.87386366316656
3986,109.99300036304045
3987,109.99300036304045
3988,109.99300036304045
3989,37.71375190992982
3990,44.55769040310025
3991,44.250426834510556
3992,41.57567221360745
3993,39.810374732595214
3994,35.37246466635452
3995,41.75517346894444
3996,16.88618029764552
3997,110.00731333203127
3998,111.46146833477827
3999,110.2669238032832
4000,110.52109391548981
4001,118.73986913673316
4002,118.17954859702185
4003,120.52046091033176
4004,145.238672376875
4005,126.27219472318184
4006,122.4118564251037
4007,145.68355964536354
4008,125.4193781207411
4009,42.436364159247766
4010,43.906917384394866
4011,19.414759132492883
4012,40.00176561931051
4013,33.145057276188105
4014,38.85192096690339
4015,36.906015040533816
4016,41.02224222512584
4017,44.3634618583034
4018,43.847164587162816
4019,86.95039245085735
4020,92.39838396204145
4021,86.95039245085735
4022,95.45326192856113
4023,72.56944860916941
4024,72.77356121082504
4025,104.68224297819614
4026,104.68224297819614
4027,33.38603150988534
4028,29.140189917970435
4029,29.98637157360398
4030,297.099978249849
4031,52.40428182467009
4032,51.71384522499017
4033,48.44949072919388
4034,48.77155376274356
4035,70.90266363133885
4036,48.77155376274356
4037,69.79972422333475
4038,70.97943801486538
4039,48.292593409271674
4040,145.238672376875
4041,145.2864812277724
4042,126.27219472318184
4043,122.4118564251037
4044,146.28483212705854
4045,145.68355964536354
4046,130.06141521417965
4047,40.66826141927131
4048,48.8097809393506
4049,47.09658763248041
4050,52.04141252763051
4051,49.53645341726143
4052,51.148840406950136
4053,54.09204911349458
4054,54.56655198231954
4055,21.087443449131683
4056,22.803781392152203
4057,22.4324360396052
4058,18.668683938815892
4059,34.09571139686762
4060,17.209516783636694
4061,108.865255358508
4062,102.99708058287274
4063,82.92693109007908
4064,108.865255358508
4065,104.87386366316656
4066,109.8569441670975
4067,106.52730601158335
4068,104.51864159625154
4069,98.30662239517898
4070,89.69678023951909
4071,93.829499511425
4072,149.18266925948097
4073,135.78757090662378
4074,148.8624529168708
4075,129.32659216884556
4076,145.1080467978382
4077,127.45253091379804
4078,119.62865804624934
4079,129.71238504671692
4080,132.00992630840352
4081,110.00731333203127
4082,110.2669238032832
4083,109.99300036304045
4084,106.60580603889778
4085,109.99300036304045
4086,101.65627700729945
4087,31.319483930410087
4088,30.238342809942598
4089,29.140189917970435
4090,32.162370234668934
4091,30.524211132344842
4092,26.97553424766127
4093,31.927863990196222
4094,29.140189917970435
4095,26.72222894692913
4096,29.91673398868865
4097,103.72356380483443
4098,67.43651063059856
4099,75.1415420902117
4100,112.49471057258445
4101,77.81598555493623
4102,109.02071412758421
4103,89.39952802921432
4104,78.54351384449872
4105,112.65907234583605
4106,90.3344948846532
4107,91.26108706070643
4108,93.80233835386801
4109,91.12596012207428
4110,86.30845998362942
4111,95.2934597774418
4112,79.29506462065754
4113,79.29506462065754
4114,74.11359665644598
4115,94.6692372182695
4116,21.963026149987368
4117,16.88618029764552
4118,42.384258920786074
4119,19.414759132492883
4120,22.287859530682216
4121,38.05370664902886
4122,28.443281326344568
4123,29.002618612951512
4124,41.02224222512584
4125,41.684637691476034
4126,36.21824390925801
4127,36.05869306459485
4128,41.49549530940783
4129,42.212779362188314
4130,44.3634618583034
4131,34.79469928697375
4132,41.49549530940783
4133,66.20084371545406
4134,64.0271179598725
4135,65.09110163913206
4136,65.09110163913206
4137,68.48275973418488
4138,71.30248539010418
4139,62.803689189672035
4140,66.89621795365053
4141,58.10619503889309
4142,49.206019398289655
4143,71.80966047437968
4144,42.67434101122749
4145,49.177530630439236
4146,42.39749158892248
4147,58.13353162016262
4148,42.327549766538915
4149,42.67434101122749
4150,42.62548960976677
4151,36.827384398971894
4152,39.6610076095445
4153,37.71375190992982
4154,36.374921142920336
4155,35.70775665703366
4156,50.49022048066578
4157,37.6473598738468
4158,37.6473598738468
4159,38.11584349837509
4160,33.493588944558745
4161,40.38777397429673
4162,49.61239725887598
4163,72.26439779754718
4164,86.95978877717648
4165,75.42221972686842
4166,74.39590211967042
4167,80.14040638490725
4168,86.95039245085735
4169,85.75335319032067
4170,100.52332478122462
4171,84.80595495243489
4172,86.95039245085735
4173,86.95039245085735
4174,95.45326192856113
4175,11.256731115713466
4176,6.011305500748416
4177,10.631999476636501
4178,11.965782762233895
4179,21.331168122114907
4180,3.3192439202637636
4181,142.69682941428596
4182,106.40806361030168
4183,107.31773049159862
4184,74.69022156898411
4185,105.57242010369221
4186,107.89939615740768
4187,102.88657650281434
4188,104.68224297819614
4189,55.487816434203985
4190,48.0526925964534
4191,46.17101763286834
4192,45.901254240158714
4193,49.61239725887598
4194,47.04456328472023
4195,8.840427975931833
4196,8.840427975931833
4197,22.51267482865583
4198,7.12828245194839
4199,95.45326192856113
4200,104.68224297819614
4201,104.68224297819614
4202,71.99711429017762
4203,85.94169775135603
4204,50.601749342086634
4205,71.80966047437968
4206,42.67434101122749
4207,49.177530630439236
4208,42.39749158892248
4209,80.4147141201348
4210,60.936899463866474
4211,42.67434101122749
4212,59.35094696852839
4213,90.2569192057085
4214,98.46845081566191
4215,93.829499511425
4216,100.58746818353828
4217,41.49549530940783
4218,40.73680608751603
4219,36.906015040533816
4220,37.82333478537603
4221,54.09204911349458
4222,54.56655198231954
4223,24.16606287292985
4224,18.668683938815892
4225,34.09571139686762
4226,20.570876650528888
4227,22.288481180837675
4228,22.287859530682216
4229,33.733813579626165
4230,41.51483986140938
4231,41.75517346894444
4232,42.65043832300146
4233,39.6610076095445
4234,34.0389990977101
4235,50.49022048066578
4236,39.88309213398283
4237,30.238342809942598
4238,32.016725075655664
4239,29.140189917970435
4240,30.524211132344842
4241,26.7516904091196
4242,31.89257518034898
4243,31.654503424867485
4244,29.140189917970435
4245,28.875836778303476
4246,36.11405098812912
4247,11.256731115713466
4248,11.965782762233895
4249,16.88618029764552
4250,21.331168122114907
4251,21.331168122114907
4252,5.8308497176210645
4253,89.87897765564342
4254,86.95978877717648
4255,110.2669238032832
4256,109.99300036304045
4257,91.14829575044132
4258,109.99300036304045
4259,109.99300036304045
4260,118.73986913673316
4261,118.17954859702185
4262,86.95978877717648
4263,94.28040229374508
4264,112.49471057258445
4265,77.81598555493623
4266,130.96644610680556
4267,114.25008667501122
4268,116.13951866114874
4269,21.087443449131683
4270,28.443281326344568
4271,29.34532077996538
4272,21.34040406872393
4273,105.37220096015471
4274,105.92613141462334
4275,102.41895973058209
4276,104.87386366316656
4277,102.99708058287274
4278,106.52730601158335
4279,101.65627700729945
4280,38.05370664902886
4281,24.16606287292985
4282,19.414759132492883
4283,80.40677866327705
4284,63.8856894260414
4285,90.70117096280693
4286,64.0271179598725
4287,71.30248539010418
4288,66.89621795365053
4289,86.95039245085735
4290,86.95039245085735
4291,95.04091851095333
4292,96.83880247794619
4293,84.80595495243489
4294,84.80595495243489
4295,82.23214722824527
4296,82.93225191627872
4297,83.63817439219505
4298,112.29660344243425
4299,145.238672376875
4300,126.27219472318184
4301,126.4569986925703
4302,126.4569986925703
4303,122.4118564251037
4304,146.28483212705854
4305,145.68355964536354
4306,125.4193781207411
4307,40.57232952721019
4308,35.70775665703366
4309,127.14942646952593
4310,124.73904396260195
4311,129.19817090516605
4312,67.43651063059856
4313,73.98131618086605
4314,46.17101763286834
4315,46.92539947070882
4316,65.97513675503589
4317,65.96418983933485
4318,71.848411229437
4319,52.04587170874794
4320,56.02372936079069
4321,48.44949072919388
4322,48.12596726547917
4323,70.48182737513612
4324,69.9233112044054
4325,48.292593409271674
4326,84.80595495243489
4327,72.26439779754718
4328,72.26439779754718
4329,72.26439779754718
4330,75.37501062031917
4331,33.733813579626165
4332,31.654503424867485
4333,49.61239725887598
4334,129.6225763699579
4335,127.01132403942533
4336,86.95039245085735
4337,86.95039245085735
4338,85.75335319032067
4339,84.80595495243489
4340,72.26439779754718
4341,89.87897765564342
4342,93.829499511425
4343,86.95978877717648
4344,96.29519232643449
4345,95.45326192856113
4346,104.68224297819614
4347,107.89939615740768
4348,30.353360348714208
4349,31.570410346252697
4350,30.524211132344842
4351,31.89257518034898
4352,29.91673398868865
4353,42.39749158892248
4354,42.67434101122749
4355,50.49022048066578
4356,42.65043832300146
4357,37.71375190992982
4358,42.28004059983251
4359,44.250426834510556
4360,35.70775665703366
4361,40.5709569487597
4362,33.493588944558745
4363,89.28248961457089
4364,95.65379420967062
4365,94.16697548584733
4366,112.49471057258445
4367,77.81598555493623
4368,109.02071412758421
4369,115.54547313165486
4370,78.54351384449872
4371,94.16697548584733
4372,112.65907234583605
4373,112.29660344243425
4374,145.238672376875
4375,126.27219472318184
4376,145.68355964536354
4377,146.3237013657134
4378,120.52046091033176
4379,125.86933911056458
4380,122.63931224344685
4381,122.4118564251037
4382,127.97915168879327
4383,125.68337397407142
4384,94.41424073755145
4385,95.53906629212887
4386,93.80233835386801
4387,95.2934597774418
4388,95.55121621562104
4389,121.69982077501747
4390,109.99300036304045
4391,110.2669238032832
4392,106.60580603889778
4393,110.52109391548981
4394,109.99300036304045
4395,41.58645993942089
4396,35.58713023512805
4397,40.66826141927131
4398,41.49549530940783
4399,40.57232952721019
4400,40.02049902227071
4401,41.02224222512584
4402,41.684637691476034
4403,36.21824390925801
4404,36.05869306459485
4405,35.98903712074472
4406,90.3344948846532
4407,86.30845998362942
4408,79.29506462065754
4409,73.75096420853768
4410,78.79749012011636
4411,80.99639675951342
4412,55.487816434203985
4413,48.44949072919388
4414,48.44949072919388
4415,46.17101763286834
4416,53.46295262027695
4417,49.61239725887598
4418,46.78301296710091
4419,55.07160858561028
4420,105.92613141462334
4421,102.41895973058209
4422,106.01906286160428
4423,104.87386366316656
4424,98.59993764531397
4425,106.52730601158335
4426,108.865255358508
4427,108.865255358508
4428,109.8569441670975
4429,114.01927570488763
4430,114.01927570488763
4431,85.94169775135603
4432,50.601749342086634
4433,71.80966047437968
4434,49.177530630439236
4435,51.61489844504911
4436,83.43518596714708
4437,59.35094696852839
4438,48.8097809393506
4439,52.04141252763051
4440,64.0271179598725
4441,68.48275973418488
4442,73.49892663007246
4443,66.89621795365053
4444,40.02049902227071
4445,76.84369939617658
4446,125.24810854943146
4447,95.04091851095333
4448,68.12972524683684
4449,66.68935416187139
4450,54.09204911349458
4451,49.53645341726143
4452,51.148840406950136
4453,54.56655198231954
4454,75.37501062031917
4455,297.099978249849
4456,65.8069350156074
4457,76.1195013823201
4458,54.09204911349458
4459,51.148840406950136
4460,52.04141252763051
4461,66.78287981565236
4462,73.26884676778334
4463,68.48275973418488
4464,71.30248539010418
4465,54.56655198231954
4466,66.89621795365053
4467,111.46146833477827
4468,111.65476503442696
4469,109.99300036304045
4470,110.2669238032832
4471,114.25008667501122
4472,110.52109391548981
4473,118.17954859702185
4474,80.63724792380357
4475,49.177530630439236
4476,67.7315656299533
4477,42.054944662794576
4478,81.5234666614338
4479,49.177530630439236
4480,42.39749158892248
4481,80.4147141201348
4482,42.327549766538915
4483,42.67434101122749
4484,39.39800512262317
4485,33.38603150988534
4486,38.65095021853625
4487,34.0389990977101
4488,38.27058803346223
4489,39.810374732595214
4490,35.732670754734514
4491,39.88309213398283
4492,40.38777397429673
4493,31.319483930410087
4494,32.162370234668934
4495,31.97663580147683
4496,29.3659374120342
4497,31.97663580147683
4498,26.72222894692913
4499,31.654503424867485
4500,29.140189917970435
4501,28.875836778303476
4502,29.91673398868865
4503,36.266530789320534
4504,41.49549530940783
4505,36.906015040533816
4506,37.82333478537603
4507,35.98903712074472
4508,38.2568610041827
4509,38.2568610041827
4510,40.73680608751603
4511,35.58713023512805
4512,40.57232952721019
4513,22.4324360396052
4514,18.668683938815892
4515,34.09571139686762
4516,33.145057276188105
4517,26.04230922366078
4518,23.886933471817937
4519,17.209516783636694
4520,64.8452394226266
4521,104.26962559688485
4522,112.49471057258445
4523,77.81598555493623
4524,125.28087080653292
4525,123.55806391516077
4526,72.50493536936835
4527,115.54547313165486
4528,132.00256706787806
4529,129.6225763699579
4530,124.73904396260195
4531,55.487816434203985
4532,73.98131618086605
4533,58.420098542320524
4534,49.61239725887598
4535,46.78301296710091
4536,47.04456328472023
4537,80.14040638490725
4538,94.74135513559983
4539,84.80595495243489
4540,80.92790070094198
4541,82.93225191627872
4542,83.63817439219505
4543,8.840427975931833
4544,11.256731115713466
4545,12.61525163668742
4546,38.66457178966993
4547,5.8308497176210645
4548,21.443395857360006
4549,7.12828245194839
4550,141.69555560332907
4551,134.93431516341678
4552,130.96644610680556
4553,42.65043832300146
4554,35.70775665703366
4555,41.02224222512584
4556,44.3634618583034
4557,129.17712582218527
4558,120.52046091033176
4559,145.238672376875
4560,126.27219472318184
4561,122.4118564251037
4562,122.4118564251037
4563,146.28483212705854
4564,145.68355964536354
4565,126.4569986925703
4566,125.4193781207411
4567,86.95039245085735
4568,92.29633035458242
4569,86.95039245085735
4570,105.57242010369221
4571,25.532090649242697
4572,22.51267482865583
4573,21.331168122114907
4574,21.331168122114907
4575,70.1590463490602
4576,48.21051919956839
4577,56.02372936079069
4578,48.44949072919388
4579,48.44949072919388
4580,70.90266363133885
4581,69.79972422333475
4582,69.9233112044054
4583,21.087443449131683
4584,38.05370664902886
4585,21.087443449131683
4586,19.414759132492883
4587,29.002618612951512
4588,28.443281326344568
4589,20.39559326624855
4590,16.88618029764552
4591,62.803689189672035
4592,102.41895973058209
4593,102.41895973058209
4594,102.41895973058209
4595,105.37220096015471
4596,104.87386366316656
4597,104.87386366316656
4598,101.65627700729945
4599,106.52730601158335
4600,89.87897765564342
4601,72.26439779754718
4602,89.87897765564342
4603,76.34520621025439
4604,86.95978877717648
4605,121.46197948276894
4606,78.20062955546628
4607,71.31226244024162
4608,107.31773049159862
4609,21.443395857360006
4610,104.68224297819614
4611,33.145057276188105
4612,22.24050634550051
4613,22.287859530682216
4614,17.209516783636694
4615,108.865255358508
4616,109.8569441670975
4617,87.87929128089635
4618,86.30845998362942
4619,85.68001248307253
4620,55.487816434203985
4621,72.26439779754718
4622,74.6433111484595
4623,72.26439779754718
4624,76.84369939617658
4625,37.211557221808775
4626,34.0389990977101
4627,39.810374732595214
4628,40.38777397429673
4629,40.38777397429673
4630,67.43651063059856
4631,77.81598555493623
4632,75.15381973770499
4633,98.58235303947737
4634,109.02071412758421
4635,96.84759698623698
4636,104.66769269296829
4637,75.95594424101573
4638,75.42221972686842
4639,100.58746818353828
4640,86.95978877717648
4641,129.6225763699579
4642,118.73986913673316
4643,30.353360348714208
4644,30.238342809942598
4645,30.524211132344842
4646,31.89257518034898
4647,125.24810854943146
4648,126.27219472318184
4649,127.38141794765028
4650,122.63931224344685
4651,122.4118564251037
4652,145.68355964536354
4653,33.733813579626165
4654,102.41895973058209
4655,104.87386366316656
4656,101.65627700729945
4657,106.52730601158335
4658,21.087443449131683
4659,21.331168122114907
4660,21.331168122114907
4661,8.840427975931833
4662,11.965782762233895
4663,16.88618029764552
4664,17.411691567751202
4665,21.760039361631634
4666,7.12828245194839
4667,72.56944860916941
4668,86.95039245085735
4669,97.23738859486181
4670,92.29633035458242
4671,96.83880247794619
4672,71.99711429017762
4673,107.31773049159862
4674,105.57242010369221
4675,104.68224297819614
4676,107.89939615740768
4677,82.93225191627872
4678,84.80595495243489
4679,82.23214722824527
4680,84.80595495243489
4681,82.93225191627872
4682,110.00731333203127
4683,111.46146833477827
4684,109.99300036304045
4685,110.2669238032832
4686,106.60580603889778
4687,109.99300036304045
4688,109.99300036304045
4689,109.99300036304045
4690,36.266530789320534
4691,40.57232952721019
4692,41.36820446402116
4693,35.58713023512805
4694,43.847164587162816
4695,94.01847448706229
4696,94.78598634588046
4697,91.26108706070643
4698,95.2934597774418
4699,95.55121621562104
4700,64.0271179598725
4701,68.48275973418488
4702,64.8536608125786
4703,41.02224222512584
4704,52.04141252763051
4705,44.3634618583034
4706,73.77263336669989
4707,79.29506462065754
4708,73.75096420853768
4709,78.79749012011636
4710,95.79292113095408
4711,132.64912324524636
4712,92.29633035458242
4713,72.91250027651678
4714,86.95039245085735
4715,86.95039245085735
4716,107.31773049159862
4717,71.31226244024162
4718,104.68224297819614
4719,65.8069350156074
4720,55.1579411607119
4721,60.65252480395697
4722,52.68243192435335
4723,48.8097809393506
4724,51.148840406950136
4725,66.20084371545406
4726,68.48275973418488
4727,71.30248539010418
4728,50.00747364749054
4729,90.3344948846532
4730,108.865255358508
4731,114.01927570488763
4732,104.51864159625154
4733,40.73680608751603
4734,40.66826141927131
4735,11.256731115713466
4736,3.336655239181387
4737,5.459996080749199
4738,16.88618029764552
4739,21.331168122114907
4740,7.12828245194839
4741,89.87897765564342
4742,86.95978877717648
4743,72.26439779754718
4744,75.84528869317585
4745,76.84369939617658
4746,73.4332381838757
4747,91.14829575044132
4748,78.07443048180326
4749,65.97513675503589
4750,86.95978877717648
4751,52.40428182467009
4752,48.44949072919388
4753,70.97943801486538
4754,69.9233112044054
4755,48.292593409271674
4756,35.58713023512805
4757,64.0271179598725
4758,64.8536608125786
4759,105.92613141462334
4760,105.10930583499352
4761,104.87386366316656
4762,102.99708058287274
4763,104.87386366316656
4764,101.65627700729945
4765,30.524211132344842
4766,31.654503424867485
4767,29.140189917970435
4768,27.101461831737407
4769,29.91673398868865
4770,94.41424073755145
4771,93.80233835386801
4772,95.2934597774418
4773,95.55121621562104
4774,78.79749012011636
4775,21.087443449131683
4776,33.145057276188105
4777,36.19277722642343
4778,29.002618612951512
4779,28.443281326344568
4780,38.05370664902886
4781,19.414759132492883
4782,17.209516783636694
4783,55.487816434203985
4784,67.43651063059856
4785,48.0526925964534
4786,54.60633499531865
4787,67.34927653241239
4788,66.68935416187139
4789,49.61239725887598
4790,49.61239725887598
4791,46.78301296710091
4792,112.29660344243425
4793,106.52730601158335
4794,127.45253091379804
4795,127.97915168879327
4796,106.52730601158335
4797,132.00992630840352
4798,41.24318296692958
4799,37.82333478537603
4800,35.70775665703366
4801,41.57567221360745
4802,125.4095930617234
4803,121.69982077501747
4804,109.02071412758421
4805,37.35642140105262
4806,42.098824868061065
4807,37.71375190992982
4808,39.76046792383491
4809,34.0389990977101
4810,39.88309213398283
4811,37.92511065895312
4812,33.493588944558745
4813,39.44327317874128
4814,41.49549530940783
4815,41.49549530940783
4816,42.05347767779566
4817,41.02224222512584
4818,36.21824390925801
4819,41.83514541718165
4820,42.8883444409277
4821,44.3634618583034
4822,96.29519232643449
4823,85.75335319032067
4824,84.80595495243489
4825,84.80595495243489
4826,95.45326192856113
4827,79.67967401602651
4828,103.72356380483443
4829,95.65379420967062
4830,112.49471057258445
4831,77.81598555493623
4832,123.55806391516077
4833,89.39952802921432
4834,96.84759698623698
4835,107.9607806399285
4836,94.16697548584733
4837,85.94169775135603
4838,80.63724792380357
4839,49.206019398289655
4840,49.177530630439236
4841,58.13353162016262
4842,80.56572409088504
4843,111.46146833477827
4844,129.6225763699579
4845,109.99300036304045
4846,110.2669238032832
4847,109.99300036304045
4848,130.89689323617344
4849,72.26439779754718
4850,75.37501062031917
4851,42.76640991495463
4852,42.39749158892248
4853,42.327549766538915
4854,110.2669238032832
4855,106.60580603889778
4856,109.99300036304045
4857,109.99300036304045
4858,101.65627700729945
4859,110.52109391548981
4860,118.73986913673316
4861,106.67184435309005
4862,33.733813579626165
4863,28.875836778303476
4864,38.05370664902886
4865,24.16606287292985
4866,19.414759132492883
4867,75.84528869317585
4868,46.17101763286834
4869,68.12972524683684
4870,45.84353957991468
4871,47.04456328472023
4872,71.848411229437
4873,55.487816434203985
4874,72.26439779754718
4875,49.95119449073398
4876,73.75096420853768
4877,70.1590463490602
4878,52.40428182467009
