from;to;distance;time
1067;1186;140.96;178.63766666666666
1067;1187;169.8;201.592
1067;1204;130.38;172.9545
1067;1213;102.8;125.455
1067;1231;163.97;198.58433333333332
1067;1236;110.43;130.91233333333332
1067;1255;53.77;78.18066666666667
1067;1273;99.34;119.71383333333333
1067;1313;56.9;77.72016666666667
1067;1315;110.23;136.57583333333332
1067;1350;110.07;135.85183333333333
1067;1371;22.28;35.20283333333334
1067;1372;101.31;134.85816666666668
1068;0;68.15;78.20666666666666
1068;1016;95.89;111.12216666666667
1068;1031;117.66;136.98733333333334
1068;1034;54.01;80.07266666666666
1068;1035;121.78;134.30516666666668
1068;1041;106.61;121.86149999999999
1068;1045;151.2;182.0476666666667
1068;1053;90.74;107.25066666666666
1068;1056;104.27;141.8156666666667
1068;1061;83.08;109.8195
1068;1062;91.12;119.89
1068;1063;105.2;141.97233333333332
1068;1065;126.18;164.94366666666667
1068;1067;5.46;9.915666666666668
1068;1068;0.0;0.0
1068;1070;38.56;56.229166666666664
1068;1076;114.68;129.39516666666665
1068;1082;131.38;146.5875
1068;1084;158.45;171.87016666666665
1068;1088;48.72;68.2325
1068;1089;48.47;69.509
1068;1091;71.83;83.50083333333333
1068;1102;165.36;188.304
1068;1115;149.77;170.1345
1068;1123;105.91;117.4715
1068;1126;110.95;126.56816666666667
1068;1133;51.85;61.396166666666666
1068;1151;109.24;125.59716666666667
1068;1176;112.15;123.48333333333333
1068;1177;91.65;102.28816666666667
1068;1179;97.82;133.86966666666666
1068;1186;135.89;169.9
1068;1187;164.73;192.8545
1068;1204;125.33;165.3781666666667
1068;1213;97.73;116.7175
1068;1231;158.91;189.84683333333334
1068;1236;105.36;122.17466666666665
1068;1255;51.79;75.00416666666666
1068;1273;94.28;110.97616666666666
1068;1313;51.86;70.14366666666666
1068;1315;105.17;127.83833333333334
1068;1350;105.0;127.11433333333333
1068;1371;29.05;43.62983333333333
1068;1372;96.27;127.28183333333332
1070;0;105.12;131.4265
1070;1016;132.85;164.34216666666669
1070;1031;74.49;105.639
1070;1034;38.06;54.263333333333335
1070;1035;65.73;86.167
1070;1041;143.57;175.08133333333333
1070;1045;179.09;215.95566666666667
1070;1053;96.14;126.43183333333333
1070;1056;183.07;218.88183333333333
1070;1061;117.79;159.06083333333333
1070;1062;125.83;169.13133333333332
1070;1063;150.2;194.98233333333334
1070;1065;183.41;232.04333333333335
1070;1067;40.55;59.405833333333334
1070;1068;38.56;56.229166666666664
1070;1070;0.0;0.0
1070;1076;151.77;183.0546666666667
1070;1082;168.47;200.24699999999999
1070;1084;195.54;225.52966666666669
1070;1088;37.89;54.966833333333334
1070;1089;35.56;51.31133333333333
1070;1091;113.31;138.408
1070;1102;194.77;229.95133333333334
1070;1115;186.85;223.7938333333333
1070;1123;143.0;171.131
1070;1126;148.03;180.22766666666666
1070;1133;88.93;115.05566666666667
1070;1151;143.4;178.93516666666667
1070;1176;78.66;106.91133333333333
1070;1177;89.76;109.7735
1070;1179;192.18;224.36049999999997
1070;1186;165.31;211.5475
1070;1187;194.15;234.50183333333334
1070;1204;183.02;230.39283333333333
1070;1213;130.3;170.95116666666667
1070;1231;188.32;231.49416666666667
1070;1236;103.47;129.66
1070;1255;19.34;29.329333333333334
1070;1273;129.31;165.85750000000002
1070;1313;79.94;110.88466666666666
1070;1315;111.44;140.28216666666668
1070;1350;111.27;139.55816666666666
1070;1371;57.53;87.16316666666667
1070;1372;151.22;193.70633333333333
1076;0;63.9;79.18066666666667
1076;1016;84.23;92.87650000000001
1076;1031;115.78;136.389
1076;1034;147.24;167.01216666666667
1076;1035;119.9;133.70683333333332
1076;1041;16.78;26.465833333333332
1076;1045;87.5;116.78883333333333
1076;1053;181.1;195.10883333333334
1076;1056;174.54;191.04350000000002
1076;1061;153.34;159.04733333333334
1076;1062;161.38;169.11783333333332
1076;1063;175.46;191.20016666666666
1076;1065;196.44;214.1715
1076;1067;119.75;138.1328333333333
1076;1068;114.68;129.39516666666665
1076;1070;151.77;183.0546666666667
1076;1076;0.0;0.0
1076;1082;65.25;86.64033333333333
1076;1084;57.33;68.32533333333335
1076;1088;135.3;154.73533333333336
1076;1089;136.58;156.58100000000002
1076;1091;71.64;87.37216666666667
1076;1102;122.41;143.1461666666667
1076;1115;134.54;143.42983333333333
1076;1123;73.27;80.97683333333333
1076;1126;12.22;20.616666666666667
1076;1133;69.96;83.87416666666667
1076;1151;50.06;64.46016666666667
1076;1176;111.96;127.35483333333333
1076;1177;91.46;106.1595
1076;1179;168.22;182.33883333333333
1076;1186;83.71;111.92566666666667
1076;1187;96.31;130.17466666666667
1076;1204;195.73;213.84716666666665
1076;1213;38.54;54.38
1076;1231;85.28;110.51233333333333
1076;1236;105.17;126.04616666666668
1076;1255;156.32;173.83266666666665
1076;1273;34.8;47.214666666666666
1076;1313;148.07;158.03733333333332
1076;1315;85.83;109.71316666666667
1076;1350;85.62;108.93299999999999
1076;1371;89.97;109.2435
1076;1372;157.15;171.88233333333335
1082;0;72.65;87.86999999999999
1082;1016;84.04;94.542
1082;1031;132.47;153.58133333333333
1082;1034;163.94;184.2045
1082;1035;136.59;150.89916666666667
1082;1041;90.32;102.21849999999999
1082;1045;131.3;160.2885
1082;1053;200.04;207.75383333333332
1082;1056;133.3;137.62966666666668
1082;1061;151.43;161.33183333333332
1082;1062;139.85;148.35966666666667
1082;1063;124.55;135.83933333333331
1082;1065;182.9;198.92016666666666
1082;1067;136.45;155.325
1082;1068;131.38;146.5875
1082;1070;168.47;200.24699999999999
1082;1076;65.25;86.64033333333333
1082;1082;0.0;0.0
1082;1084;50.99;70.63516666666666
1082;1088;151.54;170.57000000000002
1082;1089;152.82;172.41566666666668
1082;1091;87.88;103.20666666666666
1082;1102;170.76;192.18699999999998
1082;1115;71.95;80.10216666666666
1082;1123;28.59;37.473166666666664
1082;1126;100.11;114.472
1082;1133;86.19;99.70866666666667
1082;1151;98.41;113.501
1082;1176;128.19;143.18933333333334
1082;1177;107.69;121.994
1082;1179;136.07;141.32566666666668
1082;1186;132.06;160.9665
1082;1187;144.66;179.2155
1082;1204;182.21;198.59966666666665
1082;1213;86.9;104.62133333333333
1082;1231;158.3;182.87166666666664
1082;1236;121.41;141.88066666666666
1082;1255;172.55;189.66716666666667
1082;1273;83.44;98.88016666666667
1082;1313;146.77;157.70166666666668
1082;1315;134.18;158.754
1082;1350;133.97;157.97400000000002
1082;1371;106.21;125.078
1082;1372;107.25;122.13000000000001
1084;0;107.67;121.65566666666668
1084;1016;127.99;135.35150000000002
1084;1031;159.54;178.864
1084;1034;191.01;209.48716666666667
1084;1035;163.66;176.18183333333334
1084;1041;76.08;86.634
1084;1045;111.94;143.3415
1084;1053;224.86;237.58383333333333
1084;1056;180.82;202.12866666666665
1084;1061;197.11;201.52233333333334
1084;1062;205.15;211.59283333333332
1084;1063;172.06;200.3383333333333
1084;1065;240.21;256.6465
1084;1067;163.52;180.60783333333333
1084;1068;158.45;171.87016666666665
1084;1070;195.54;225.52966666666669
1084;1076;57.33;68.32533333333335
1084;1082;50.99;70.63516666666666
1084;1084;0.0;0.0
1084;1088;177.91;193.47
1084;1089;179.18;195.3156666666667
1084;1091;114.25;126.10666666666665
1084;1102;165.01;181.88066666666666
