;ID_Empfänger;ID_Sendung;Beladedatum;Gewicht;Distanz;Wochentag;Delay;Frachtkosten
129;1034.0;[6376.0, 6324.0, 6251.0];2022-10-07;9723.75;85.295;4;-2.3333333333333335;366.6256125000001
130;1034.0;[6211.0, 6141.0];2022-10-05;1820.5900000000001;85.295;2;-0.5;87.56503290000002
131;1034.0;[6038.0];2022-09-30;5773.16;85.295;4;-4.0;227.13027960000002
132;1034.0;[5925.0];2022-09-28;1219.87;85.295;2;-1.0;66.35360969999999
133;1034.0;[5806.0];2022-09-23;670.0;85.295;4;-4.0;46.93770000000001
134;1034.0;[5651.0];2022-09-21;1510.0;85.295;2;-1.0;76.59810000000002
135;1034.0;[5489.0];2022-09-16;2635.7;85.295;4;-4.0;116.346567
136;1034.0;[5299.0];2022-09-14;249.63;85.295;2;-1.0;32.0944353
137;1034.0;[5229.0];2022-09-09;164.0;85.295;4;-4.0;29.07084
138;1034.0;[5003.0, 4956.0];2022-09-07;6686.07;85.295;2;-0.5;259.3651317
139;1034.0;[4831.0, 4812.0];2022-09-02;1736.82;85.295;4;-1.5;84.60711420000001
140;1034.0;[4664.0];2022-08-31;23.83;85.295;2;0.0;24.1214373
141;1034.0;[4617.0, 4591.0];2022-08-26;11323.62;85.295;4;-3.5;423.11702220000006
142;1034.0;[4513.0];2022-08-24;483.75;85.295;2;-1.0;40.36121250000001
143;1034.0;[4179.0, 4113.0];2022-08-12;603.01;85.295;4;-2.0;44.5722831
144;1034.0;[3952.0];2022-08-05;84.39;85.295;4;-4.0;26.2598109
145;1034.0;[3805.0, 3700.0];2022-08-03;4998.67;85.295;2;-0.5;199.78303770000002
146;1034.0;[3559.0];2022-07-29;81.66;85.295;4;0.0;26.163414600000003
147;1034.0;[3503.0, 3428.0];2022-07-27;3148.27;85.295;2;-0.5;134.44541370000002
148;1034.0;[3393.0, 3265.0];2022-07-22;3817.11;85.295;4;-3.5;158.06215410000001
149;1034.0;[3168.0, 3082.0];2022-07-20;7871.25;85.295;2;-0.5;301.21383750000007
150;1034.0;[3045.0, 3010.0];2022-07-15;1965.94;85.295;4;-3.5;92.6973414
151;1034.0;[2844.0];2022-07-13;3331.26;85.295;2;-1.0;140.90679060000002
152;1034.0;[2668.0];2022-07-08;1236.5;85.295;4;-3.0;66.940815
153;1034.0;[2469.0];2022-07-06;3028.06;85.295;2;0.0;130.2007986
154;1034.0;[2385.0];2022-07-01;4483.0;85.295;4;-4.0;181.57473000000002
155;1034.0;[2107.0];2022-06-24;242.25;85.295;4;0.0;31.8338475
156;1034.0;[2016.0, 1934.0];2022-06-22;1759.43;85.295;2;-0.5;85.40547330000001
157;1034.0;[1885.0, 1820.0];2022-06-17;8471.71;85.295;4;-3.5;322.41608009999993
158;1034.0;[1629.0];2022-06-10;39.86;85.295;4;-3.0;24.6874566
159;1034.0;[1544.0];2022-06-08;17.55;85.295;2;-1.0;23.899690500000002
160;1034.0;[1222.0];2022-06-01;2422.28;85.295;2;0.0;108.81070680000002
161;1034.0;[1076.0];2022-05-27;1224.0;85.295;4;-3.0;66.49944
162;1034.0;[1034.0];2022-05-25;847.13;85.295;2;0.0;53.192160300000005
163;1034.0;[939.0, 919.0];2022-05-20;1115.02;85.295;4;-3.5;62.6513562
164;1034.0;[801.0];2022-05-18;4262.82;85.295;2;-1.0;173.80017420000001
165;1034.0;[665.0, 614.0];2022-05-13;3918.7799999999997;85.295;4;-3.5;161.6521218
166;1034.0;[507.0];2022-05-11;1650.61;85.295;2;-1.0;81.5630391
167;1034.0;[394.0, 267.0];2022-05-06;3483.92;85.295;4;-2.0;146.2972152
168;1034.0;[235.0];2022-05-04;174.12;85.295;2;-1.0;29.4281772
169;1034.0;[33.0];2022-04-29;458.96;85.295;4;-3.0;39.4858776
170;1035.0;[7050.0];2022-10-25;1366.94;57.858999999999995;1;-2.0;71.5466514
171;1035.0;[6671.0];2022-10-18;2042.0;57.858999999999995;1;0.0;95.38302
172;1035.0;[6459.0];2022-10-11;2036.0;57.858999999999995;1;-1.0;95.17116
173;1035.0;[6320.0];2022-10-07;5398.88;57.858999999999995;4;-3.0;213.91445280000002
174;1035.0;[6208.0, 6139.0, 6036.0];2022-10-04;2470.38;57.858999999999995;1;-1.0;110.50911780000001
175;1035.0;[5808.0];2022-09-27;5204.0;57.858999999999995;1;0.0;207.03324000000003
176;1035.0;[5648.0, 5490.0];2022-09-20;1744.91;57.858999999999995;1;-1.0;84.8927721
177;1035.0;[5455.0];2022-09-16;1137.0;57.858999999999995;4;-3.0;63.42747
178;1035.0;[5252.0];2022-09-13;4901.0;57.858999999999995;1;-1.0;196.33431
179;1035.0;[5159.0];2022-09-09;322.0;57.858999999999995;4;-3.0;34.649820000000005
180;1035.0;[4955.0, 4914.0];2022-09-06;5896.0;57.858999999999995;1;-0.5;231.46776
181;1035.0;[4835.0];2022-09-02;1081.0;57.858999999999995;4;-3.0;61.45011
182;1035.0;[4773.0, 4683.0];2022-08-30;4245.0;57.858999999999995;1;-1.5;173.17095
183;1035.0;[4587.0];2022-08-26;2708.0;57.858999999999995;4;-3.0;118.89948000000001
184;1035.0;[4514.0, 4439.0];2022-08-23;8359.0;57.858999999999995;1;-1.5;318.43629
185;1035.0;[4359.0, 4314.0];2022-08-19;3984.0;57.858999999999995;4;-1.5;163.95504
186;1035.0;[4275.0, 4208.0];2022-08-16;6389.0;57.858999999999995;1;-1.5;248.87559000000002
187;1035.0;[4067.0];2022-08-09;103.6;57.858999999999995;1;-2.0;26.938116
188;1035.0;[3645.0];2022-08-02;249.1;57.858999999999995;1;0.0;32.075721
189;1035.0;[3242.0];2022-07-22;1048.0;57.858999999999995;4;0.0;60.28488000000001
190;1035.0;[2962.0, 2905.0];2022-07-15;5324.8;57.858999999999995;4;-1.5;211.29868800000003
191;1035.0;[2739.0];2022-07-12;4092.0;57.858999999999995;1;0.0;167.76852000000002
192;1035.0;[2683.0];2022-07-08;1519.0;57.858999999999995;4;-3.0;76.91589
193;1035.0;[2537.0, 2374.0];2022-07-05;12729.0;57.858999999999995;1;-1.0;472.74099
194;1035.0;[2353.0];2022-07-01;92.0;57.858999999999995;4;-3.0;26.52852
195;1035.0;[2319.0, 2197.0];2022-06-28;2378.0;57.858999999999995;1;-1.0;107.24718000000001
196;1035.0;[2183.0, 2104.0];2022-06-24;4037.44;57.858999999999995;4;-1.5;165.8420064
197;1035.0;[2013.0, 1886.0];2022-06-21;2631.8;57.858999999999995;1;-1.0;116.208858
198;1035.0;[1824.0];2022-06-17;2866.79;57.858999999999995;4;-3.0;124.5063549
199;1035.0;[1776.0, 1702.0];2022-06-14;5320.37;57.858999999999995;1;-0.5;211.1422647
200;1035.0;[1628.0, 1606.0];2022-06-10;4174.08;57.858999999999995;4;-1.5;170.6667648
201;1035.0;[1503.0, 1374.0];2022-06-07;3182.88;57.858999999999995;1;-1.0;135.6674928
202;1035.0;[1314.0];2022-06-03;685.5;57.858999999999995;4;0.0;47.485005
203;1035.0;[1249.0, 1225.0, 1126.0];2022-05-31;7047.26;57.858999999999995;1;-1.0;272.1187506
204;1035.0;[920.0, 863.0];2022-05-20;160.13;57.858999999999995;4;-1.5;28.9341903
205;1035.0;[709.0];2022-05-17;3083.75;57.858999999999995;1;-1.0;132.1672125
206;1035.0;[343.0, 246.0];2022-05-06;18457.0;57.858999999999995;4;-1.5;674.99667
207;1035.0;[234.0, 157.0, 98.0];2022-05-03;1662.5;57.858999999999995;1;-1.0;81.982875
208;1035.0;[34.0];2022-04-29;443.82;57.858999999999995;4;-3.0;38.9512842
209;1038.0;[6519.0];2022-10-11;721.0;22.611;1;-2.0;48.738510000000005
210;1038.0;[6042.0];2022-10-04;329.0;22.611;1;0.0;34.89699
211;1038.0;[5598.0, 5497.0];2022-09-20;544.0;22.611;1;-1.0;42.488640000000004
212;1038.0;[5017.0];2022-09-06;59.0;22.611;1;-2.0;25.36329
213;1038.0;[4881.0, 4654.0];2022-08-30;154.0;22.611;1;-3.0;28.717740000000003
214;1038.0;[4143.0, 3960.0];2022-08-09;189.0;22.611;1;-1.5;29.953590000000002
215;1038.0;[3755.0];2022-08-02;440.0;22.611;1;-1.0;38.8164
216;1038.0;[3627.0, 3471.0];2022-07-26;78.0;22.611;1;-4.0;26.034180000000003
217;1038.0;[3311.0];2022-07-19;269.0;22.611;1;-6.0;32.77839
218;1038.0;[2401.0];2022-07-05;357.0;22.611;1;0.0;35.885670000000005
219;1038.0;[1766.0, 1717.0];2022-06-14;467.0;22.611;1;-0.5;39.76977
220;1038.0;[1647.0, 1448.0, 1407.0];2022-06-07;429.0;22.611;1;-2.3333333333333335;38.42799
221;1038.0;[1263.0, 1146.0];2022-05-31;164.0;22.611;1;-1.0;29.07084
222;1038.0;[649.0];2022-05-17;420.0;22.611;1;0.0;38.110200000000006
223;1038.0;[601.0];2022-05-10;95.0;22.611;1;-6.0;26.63445
224;1038.0;[37.0];2022-04-26;38.0;22.611;1;-6.0;24.62178
225;1041.0;[7070.0];2022-10-27;834.12;34.875;3;0.0;52.7327772
226;1041.0;[7030.0, 6830.0];2022-10-20;690.5;34.875;3;-3.0;47.661555
227;1041.0;[6682.0, 6649.0];2022-10-13;1382.0;34.875;3;-4.5;72.07842000000001
228;1041.0;[6153.0, 6044.0];2022-09-29;2091.0;34.875;3;-5.5;97.11321000000001
229;1041.0;[5779.0];2022-09-22;3626.0;34.875;3;-5.0;151.31406
230;1041.0;[5457.0];2022-09-15;1123.0;34.875;3;-4.0;62.933130000000006
231;1041.0;[5263.0, 5077.0];2022-09-08;3442.5;34.875;3;-3.5;144.834675
232;1041.0;[4720.0, 4614.0];2022-08-25;5067.0;34.875;3;-5.0;202.19577
233;1041.0;[4139.0, 4061.0];2022-08-11;6735.0;34.875;3;-0.5;261.09285
234;1041.0;[3789.0];2022-08-04;1103.43;34.875;3;0.0;62.24211330000001
235;1041.0;[3674.0, 3470.0];2022-07-28;7124.21;34.875;3;-2.5;274.8358551
236;1041.0;[3234.0];2022-07-21;17.0;34.875;3;-1.0;23.88027
237;1041.0;[3087.0];2022-07-14;2838.0;34.875;3;-6.0;123.48978000000001
238;1041.0;[2515.0];2022-07-07;69.0;34.875;3;0.0;25.71639
239;1041.0;[1633.0];2022-06-09;1010.21;34.875;3;-4.0;58.950515100000004
240;1041.0;[1267.0];2022-06-02;4112.0;34.875;3;0.0;168.47472
241;1041.0;[1149.0];2022-05-26;69.5;34.875;3;-5.0;25.734045000000002
242;1041.0;[1052.0];2022-05-19;4372.0;34.875;3;-6.0;177.65532000000002
243;1041.0;[718.0, 650.0, 497.0];2022-05-12;4653.0;34.875;3;-3.6666666666666665;187.57743000000002
244;1041.0;[356.0];2022-05-05;48.0;34.875;3;-4.0;24.974880000000002
245;1041.0;[151.0, 40.0];2022-04-28;964.58;34.875;3;-5.0;57.339319800000006
246;1045.0;[6953.0, 6912.0];2022-10-21;2912.8;58.623999999999995;4;-3.5;126.13096800000001
247;1045.0;[6723.0];2022-10-19;89.0;58.623999999999995;2;0.0;26.42259
248;1045.0;[6621.0];2022-10-14;506.0;58.623999999999995;4;-3.0;41.146860000000004
249;1045.0;[6530.0];2022-10-12;2802.0;58.623999999999995;2;-1.0;122.21862000000002
250;1045.0;[6362.0, 6242.0];2022-10-07;3344.0;58.623999999999995;4;-2.0;141.35664000000003
251;1045.0;[6107.0];2022-10-05;3071.0;58.623999999999995;2;0.0;131.71701000000002
252;1045.0;[6097.0];2022-09-30;1076.0;58.623999999999995;4;-4.0;61.27356
253;1045.0;[5746.0];2022-09-23;2264.38;58.623999999999995;4;-3.0;103.23525780000001
254;1045.0;[5631.0];2022-09-21;4648.0;58.623999999999995;2;-1.0;187.40088
255;1045.0;[5515.0, 5375.0];2022-09-16;562.0;58.623999999999995;4;-2.0;43.12422
256;1045.0;[5102.0];2022-09-09;175.0;58.623999999999995;4;0.0;29.45925
257;1045.0;[4994.0];2022-09-07;3261.24;58.623999999999995;2;0.0;138.4343844
258;1045.0;[4860.0];2022-09-02;4837.5;58.623999999999995;4;-3.0;194.092125
259;1045.0;[4707.0];2022-08-31;339.0;58.623999999999995;2;0.0;35.25009
260;1045.0;[4625.0, 4579.0];2022-08-26;593.0;58.623999999999995;4;-3.5;44.218830000000004
261;1045.0;[4521.0];2022-08-24;6679.5;58.623999999999995;2;-1.0;259.133145
262;1045.0;[4388.0];2022-08-19;138.0;58.623999999999995;4;-4.0;28.15278
263;1045.0;[4246.0];2022-08-17;6246.0;58.623999999999995;2;-1.0;243.82626000000002
264;1045.0;[4159.0, 4122.0];2022-08-12;4195.139999999999;58.623999999999995;4;-2.0;171.4103934
265;1045.0;[4005.0];2022-08-10;3476.99;58.623999999999995;2;0.0;146.0525169
266;1045.0;[3901.0, 3822.0];2022-08-05;1975.0;58.623999999999995;4;-1.5;93.01725
267;1045.0;[3720.0];2022-08-03;1114.0;58.623999999999995;2;0.0;62.61534
268;1045.0;[3568.0, 3547.0];2022-07-29;1358.91;58.623999999999995;4;-1.5;71.2631121
269;1045.0;[3403.0];2022-07-27;3613.0;58.623999999999995;2;0.0;150.85503
270;1045.0;[3343.0, 3205.0];2022-07-22;4039.0;58.623999999999995;4;-2.0;165.89709
271;1045.0;[3020.0, 2970.0, 2919.0];2022-07-15;4565.84;58.623999999999995;4;-2.3333333333333335;184.49981040000003
272;1045.0;[2560.0];2022-07-06;3578.5;58.623999999999995;2;-1.0;149.63683500000002
273;1045.0;[2422.0, 2330.0];2022-07-01;3577.5;58.623999999999995;4;-3.5;149.601525
274;1045.0;[2209.0, 2129.0, 2094.0];2022-06-24;5131.88;58.623999999999995;4;-2.3333333333333335;204.4866828
275;1045.0;[2021.0, 1981.0];2022-06-22;866.0;58.623999999999995;2;-0.5;53.85846000000001
276;1045.0;[1902.0, 1838.0];2022-06-17;14057.38;58.623999999999995;4;-3.5;519.6460878
277;1045.0;[1758.0];2022-06-15;5429.99;58.623999999999995;2;0.0;215.0129469
278;1045.0;[1695.0, 1636.0];2022-06-10;8510.0;58.623999999999995;4;-3.5;323.7681
279;1045.0;[1524.0];2022-06-08;2180.0;58.623999999999995;2;-1.0;100.25580000000001
280;1045.0;[1324.0];2022-06-03;1113.0;58.623999999999995;4;0.0;62.58003000000001
281;1045.0;[1257.0, 1195.0];2022-06-01;7970.0;58.623999999999995;2;-0.5;304.7007
282;1045.0;[1090.0];2022-05-27;1030.3;58.623999999999995;4;-3.0;59.659893000000004
283;1045.0;[1014.0];2022-05-25;1008.0;58.623999999999995;2;0.0;58.87248
284;1045.0;[899.0, 854.0];2022-05-20;7636.0;58.623999999999995;4;-1.5;292.9071600000001
285;1045.0;[767.0];2022-05-18;5189.38;58.623999999999995;2;0.0;206.51700780000002
286;1045.0;[696.0, 567.0];2022-05-13;4392.38;58.623999999999995;4;-2.0;178.37493780000003
287;1045.0;[287.0];2022-05-06;3719.31;58.623999999999995;4;0.0;154.60883610000002
288;1045.0;[224.0];2022-05-04;2877.0;58.623999999999995;2;-1.0;124.86687
289;1045.0;[44.0];2022-04-29;4675.0;58.623999999999995;4;-3.0;188.35425
290;1050.0;[6737.0];2022-10-14;289.16;105.22200000000001;4;-5.0;33.4902396
291;1050.0;[6409.0, 6315.0];2022-10-07;2382.73;105.22200000000001;4;-4.0;107.41419630000001
292;1050.0;[6111.0];2022-09-30;96.0;105.22200000000001;4;-5.0;26.66976
293;1050.0;[5487.0, 5417.0];2022-09-16;694.42;105.22200000000001;4;-3.5;47.799970200000004
294;1050.0;[4869.0];2022-09-02;186.0;105.22200000000001;4;-3.0;29.84766
295;1050.0;[4666.0];2022-08-26;1255.63;105.22200000000001;4;-5.0;67.6162953
296;1050.0;[4343.0];2022-08-19;1906.63;105.22200000000001;4;-3.0;90.60310530000001
297;1050.0;[4279.0];2022-08-12;1906.63;105.22200000000001;4;-6.0;90.60310530000001
298;1050.0;[3886.0];2022-08-05;680.94;105.22200000000001;4;-3.0;47.323991400000004
299;1050.0;[3698.0];2022-07-29;857.91;105.22200000000001;4;-5.0;53.572802100000004
300;1050.0;[2167.0];2022-06-24;1735.5;105.22200000000001;4;-3.0;84.560505
