;ID_Empf�nger;Shipment_ID;Loading_Date;Weight;Euc_Distance;Weekday;Delay;Freight_Cost
0;997;[27631];2020-12-11;394.0;78.56749418147875;4;0.0;
1;997;[27491];2020-12-09;2715.49;78.56749418147875;2;0.0;
2;997;[27041];2020-12-04;383.504;78.56749418147875;4;0.0;
3;997;[26821];2020-12-02;1460.0;78.56749418147875;2;0.0;
4;997;[26610, 26393];2020-11-27;7800.210000000001;78.56749418147875;4;-1.5;
5;997;[26275, 26160];2020-11-25;4753.4;78.56749418147875;2;-0.5;
6;997;[26027, 25878];2020-11-20;3108.23;78.56749418147875;4;-2.0;
7;997;[25662];2020-11-18;2226.21;78.56749418147875;2;0.0;
8;997;[25542, 25263];2020-11-13;9692.439999999999;78.56749418147875;4;-2.0;
9;997;[25025];2020-11-11;1502.43;78.56749418147875;2;0.0;
10;997;[24696];2020-11-06;1538.63;78.56749418147875;4;-3.0;
11;997;[24406];2020-11-04;2595.72;78.56749418147875;2;0.0;
12;997;[24150, 24081];2020-10-30;8303.25;78.56749418147875;4;-1.5;
13;997;[23832];2020-10-28;576.0;78.56749418147875;2;0.0;
14;997;[23531];2020-10-23;1311.0;78.56749418147875;4;-3.0;
15;997;[23306];2020-10-21;1172.0;78.56749418147875;2;0.0;
16;997;[22734];2020-10-14;224.0;78.56749418147875;2;0.0;
17;997;[22573];2020-10-09;262.2;78.56749418147875;4;-3.0;
18;997;[22165];2020-10-07;4311.41;78.56749418147875;2;0.0;
19;997;[21949];2020-10-02;10214.37;78.56749418147875;4;-3.0;
20;997;[21857, 21629];2020-09-30;7593.0;78.56749418147875;2;-0.5;
21;997;[21400];2020-09-25;7203.08;78.56749418147875;4;-3.0;
22;997;[21123];2020-09-23;691.2;78.56749418147875;2;0.0;
23;997;[20852];2020-09-18;4268.95;78.56749418147875;4;-3.0;
24;997;[20564];2020-09-16;854.0;78.56749418147875;2;0.0;
25;997;[20380];2020-09-11;4276.67;78.56749418147875;4;-3.0;
26;997;[20122];2020-09-09;4632.95;78.56749418147875;2;0.0;
