ID_Empf�nger;Shipment_ID;Loading_Date;Weight;Euc_Distance;Weekday;Delay
1321;[24033, 23802, 23794];2020-10-27;16887.510000000002;42.327549766538915;1;-1.0
1321;[23677];2020-10-23;478.801;42.327549766538915;4;-3.0
1321;[23445];2020-10-20;214.178;42.327549766538915;1;-2.0
1321;[22753];2020-10-13;76.341;42.327549766538915;1;-1.0
1321;[22235];2020-10-06;3212.44;42.327549766538915;1;-1.0
1321;[21907];2020-10-02;6082.74;42.327549766538915;4;-3.0
1321;[21792, 21631];2020-09-29;8221.27;42.327549766538915;1;-1.5
1321;[21069];2020-09-22;48.0;42.327549766538915;1;-1.0
1321;[20882];2020-09-18;31.0;42.327549766538915;4;-3.0
1321;[20492];2020-09-15;4130.58;42.327549766538915;1;0.0
1321;[19559];2020-09-01;692.792;42.327549766538915;1;-1.0
1321;[19144];2020-08-25;1374.13;42.327549766538915;1;-2.0
1321;[18752];2020-08-21;292.077;42.327549766538915;4;-3.0
1321;[18362];2020-08-14;505.889;42.327549766538915;4;-3.0
1321;[17790];2020-08-07;298.0;42.327549766538915;4;-3.0
1321;[16820];2020-07-24;1979.83;42.327549766538915;4;-3.0
1321;[16599, 16426];2020-07-21;14149.53;42.327549766538915;1;-0.5
1321;[15830];2020-07-10;801.0;42.327549766538915;4;-3.0
1321;[15485];2020-07-07;3254.04;42.327549766538915;1;-1.0
1321;[14749];2020-06-26;2226.22;42.327549766538915;4;-3.0
1321;[13932];2020-06-16;4100.17;42.327549766538915;1;-2.0
1321;[13214];2020-06-09;505.889;42.327549766538915;1;0.0
1321;[12744, 12625];2020-06-02;10829.310000000001;42.327549766538915;1;-0.5
1321;[12623];2020-05-29;3037.92;42.327549766538915;4;0.0
1321;[12246, 12200];2020-05-26;14659.95;42.327549766538915;1;-0.5
1321;[12060];2020-05-22;8565.09;42.327549766538915;4;-3.0
1321;[11645];2020-05-15;4082.26;42.327549766538915;4;-3.0
1321;[11047];2020-05-08;12516.3;42.327549766538915;4;-3.0
1321;[10948, 10889, 10766, 10771];2020-05-05;23683.68;42.327549766538915;1;-0.75
1321;[10680];2020-05-01;4258.14;42.327549766538915;4;-3.0
1321;[9998, 9782];2020-04-21;969.143;42.327549766538915;1;-1.5
1321;[9291];2020-04-14;1845.0;42.327549766538915;1;-1.0
1321;[9021, 8863, 8768];2020-04-07;7889.26;42.327549766538915;1;-1.0
1321;[8664, 8584];2020-04-03;10203.3;42.327549766538915;4;-1.5
1321;[8421, 8332];2020-03-31;14870.84;42.327549766538915;1;-1.5
1321;[8057];2020-03-27;3443.01;42.327549766538915;4;-3.0
1321;[7730];2020-03-24;2160.0;42.327549766538915;1;-1.0
1321;[7187, 7155, 6946];2020-03-17;7073.579;42.327549766538915;1;-1.0
1321;[6833, 6669];2020-03-13;5206.650000000001;42.327549766538915;4;-1.5
1321;[6612, 6331];2020-03-10;18181.739999999998;42.327549766538915;1;-1.0
706;[25233];2020-11-12;1241.0;101.65627700729945;3;-1.0
706;[25082];2020-11-09;1332.19;101.65627700729945;0;-2.0
706;[24521];2020-11-05;167.517;101.65627700729945;3;0.0
706;[24336, 24102];2020-11-02;1026.819;101.65627700729945;0;-0.5
706;[23957];2020-10-29;120.784;101.65627700729945;3;0.0
706;[23792, 23673];2020-10-26;4547.08;101.65627700729945;0;-0.5
706;[23390];2020-10-22;98.353;101.65627700729945;3;0.0
706;[23248, 23142];2020-10-19;1984.768;101.65627700729945;0;-1.5
706;[22881];2020-10-15;1156.42;101.65627700729945;3;0.0
706;[22722, 22682, 22471];2020-10-12;5470.5061109064645;101.65627700729945;0;-1.0
706;[22190, 22057];2020-10-05;1694.19;101.65627700729945;0;-1.5
706;[21816, 21855];2020-10-01;1091.007;101.65627700729945;3;0.0
706;[21497, 21414];2020-09-28;2638.3199999999997;101.65627700729945;0;-0.5
706;[21214];2020-09-24;1603.19;101.65627700729945;3;0.0
706;[21050, 21002];2020-09-21;3640.202;101.65627700729945;0;-1.5
706;[20607];2020-09-14;22.781;101.65627700729945;0;-2.0
706;[20185];2020-09-10;41.469;101.65627700729945;3;0.0
706;[20052, 19957, 19818];2020-09-07;781.9559999999999;101.65627700729945;0;-1.0
706;[19688];2020-09-03;1659.29;101.65627700729945;3;0.0
706;[19503, 19283];2020-08-31;1137.208;101.65627700729945;0;-1.0
706;[19062, 18786];2020-08-24;908.26;101.65627700729945;0;-1.0
706;[18664];2020-08-20;821.92;101.65627700729945;3;0.0
706;[18550, 18413];2020-08-17;2487.604;101.65627700729945;0;-1.5
706;[18242, 18122];2020-08-13;633.672;101.65627700729945;3;-0.5
706;[18111];2020-08-10;886.25;101.65627700729945;0;-2.0
706;[17735];2020-08-06;96.567;101.65627700729945;3;0.0
706;[17445];2020-08-03;74.469;101.65627700729945;0;0.0
706;[17231];2020-07-30;452.63;101.65627700729945;3;0.0
706;[17137, 17006, 16942];2020-07-27;3145.943;101.65627700729945;0;-1.0
706;[16668];2020-07-23;646.321;101.65627700729945;3;0.0
