Beladedatum;Wochentag;Kalenderwoche;ID_Empfänger;Gewicht;Frachtkosten;ID_Sendung;MR_ID;Monat;Frachtkosten_AF
9.8.2022;1;32;[1126, 1076, 1084, 1041];11846.689999999999;277.930807;[4141, 3955, 3982, 4030, 4033, 4077, 4061];1-13554-1;8.0;610.8671139
9.8.2022;1;32;[1062, 1313, 1179, 1067, 1068];13811.08;551.53021;[4027, 4116, 4019, 3963, 3933, 3934];1-20401-2;8.0;627.3492348
10.8.2022;2;32;[1115];1661.4299999999998;237.35263475;[4023, 4115];2-59-2;8.0;105.2250933
10.8.2022;2;32;[1035, 1176, 1031, 1034, 1089, 1091];12394.92;340.01850575;[4067, 3996, 4108, 4113, 4111, 3997, 4065, 3998];2-20038-2;8.0;623.9046252
10.8.2022;2;32;[1186, 1236, 1045, 1102];15360.22;416.91328525;[4121, 4000, 4129, 4068, 4005, 4162];2-20126-2;8.0;682.0493682000001
11.8.2022;3;32;[1068];6492.96;158.79640700000002;[4047];3-7057-1;8.0;252.54641759999998
11.8.2022;3;32;[1082, 1084, 1123];9332.939999999999;276.7043125;[4191, 4084, 4098];3-8271-2;8.0;399.3861114
11.8.2022;3;32;[1063, 1056, 1179];12122.550000000001;485.41198475;[4043, 4213, 4092];3-31218-2;8.0;497.88724049999996
12.8.2022;4;32;[];0.0;47.373788;[];4-33-0;8.0;0.0
12.8.2022;4;32;[1045, 1187];6835.139999999999;190.62726375000003;[4159, 4160, 4122];4-4321-1;8.0;311.1887934
15.8.2022;0;33;[1133];2938.53;148.54006475;[4235];0-62-2;8.0;127.0394943
15.8.2022;0;33;[1177, 1236];3323.3;143.519992;[4273, 4173, 4167];0-9225-0;8.0;187.185723
15.8.2022;0;33;[1031, 1034, 1176];1532.96;397.6676935;[4177, 4179, 4176];0-21444-2;8.0;123.9688176
15.8.2022;0;33;[1123, 1204];6855.5;519.6696119999998;[4223, 4148];0-26071-2;8.0;288.627705
16.8.2022;1;33;[1084, 1213];5059.77;277.930807;[4194, 4221];1-13554-1;8.0;225.2204787
16.8.2022;1;33;[1053, 1062, 1067, 1313, 1068];15787.5;551.53021;[4170, 4172, 4151, 4268, 4152, 4356];1-20401-2;8.0;697.1366250000001
17.8.2022;2;33;[1115];96.82;237.35263475;[4219];2-59-2;8.0;26.698714199999998
17.8.2022;2;33;[1091, 1088, 1031, 1176, 1035];16818.93;340.01850575;[4203, 4313, 4206, 4205, 4310, 4314, 4309, 4275, 4311, 4264, 4208];2-20038-2;8.0;849.9564183
17.8.2022;2;33;[1186, 1350, 1236, 1045];12909.75;416.91328525;[4298, 4252, 4254, 4253, 4246];2-20126-2;8.0;572.2432725
2022-08-18 00:00:00;3;33;1371;1016.0;59.154959999999996;4461;3-7057-1;8.0;59.154959999999996
18.8.2022;3;33;[1371, 1068];11745.3;158.79640700000002;[4352, 4242];3-7057-1;8.0;520.441503
18.8.2022;3;33;[1082];5964.96;276.7043125;[4287];3-8271-2;8.0;233.90273760000002
18.8.2022;3;33;[1056, 1061, 1062, 1179];14855.619999999999;485.41198475;[4424, 4289, 4266, 4339, 4267, 4341];3-31218-2;8.0;664.2319422
19.8.2022;4;33;[];0.0;47.373788;[];4-33-0;8.0;0.0
19.8.2022;4;33;[1045, 1151, 1187];958.0;190.62726375000003;[4388, 4409, 4299, 4387];4-4321-1;8.0;126.94698
22.8.2022;0;34;[1016, 1133];7134.62;148.54006475;[4325, 4464];0-62-2;8.0;298.4834322
22.8.2022;0;34;[1177, 1091, 1236];1667.8;143.519992;[4443, 4363, 4360];0-9225-0;8.0;128.730018
22.8.2022;0;34;[1255, 1035, 1089, 1070];11638.07;397.6676935;[4345, 4359, 4358, 4455];0-21444-2;8.0;504.0602517
22.8.2022;0;34;[1115, 1065, 1123, 1204];10537.41;519.6696119999998;[4320, 4368, 4316, 4367, 4366];0-26071-2;8.0;488.47594710000004
23.8.2022;1;34;[1084, 1076, 1041, 1126];11138.17;277.930807;[4417, 4467, 4614, 4468];1-13554-1;8.0;486.40878269999996
23.8.2022;1;34;[1053, 1062, 1067, 1061, 1313, 1068];14703.82;551.53021;[4476, 4390, 4399, 4415, 4393, 4602, 4422, 4398];1-20401-2;8.0;705.4318842
24.8.2022;2;34;[1115, 1016];14095.42;237.35263475;[4561, 4536, 4451];2-59-2;8.0;567.5492802
24.8.2022;2;34;[1091, 1031, 1089, 1034, 1035];20657.68;340.01850575;[4458, 4542, 4512, 4513, 4453, 4439, 4539, 4514, 4452];2-20038-2;8.0;938.9426808000001
24.8.2022;2;34;[1186, 1236, 1350, 1045];11176.94;416.91328525;[4552, 4441, 4624, 4555, 4521];2-20126-2;8.0;511.05775140000003
25.8.2022;3;34;[1371, 1067, 1068];5214.06;158.79640700000002;[4492, 4499, 4498];3-7057-1;8.0;253.94845859999998
25.8.2022;3;34;[1082];17895.41;276.7043125;[4670, 4527];3-8271-2;8.0;678.4469271
25.8.2022;3;34;[1062, 1065, 1179, 1204];8227.75;485.41198475;[4483, 4486, 4562, 4600, 4487];3-31218-2;8.0;406.9218525
26.8.2022;4;34;[1213];1683.22;47.373788;[4545];4-33-0;8.0;82.71449820000001
26.8.2022;4;34;[1045, 1187, 1151];4509.0;190.62726375000003;[4579, 4625, 4553, 4771];4-4321-1;8.0;252.33279000000002
29.8.2022;0;35;[1133, 1016];10070.03;148.54006475;[4679, 4568, 4652];0-62-2;8.0;425.41275929999995
29.8.2022;0;35;[1236, 1177];1629.01;143.519992;[4627, 4581, 4806];0-9225-0;8.0;127.36034310000001
29.8.2022;0;35;[1089, 1255, 1034, 1035, 1070];23657.83;397.6676935;[4589, 4665, 4617, 4587, 4734, 4591];0-21444-2;8.0;975.0379773
29.8.2022;0;35;[1063, 1115, 1123, 1204];11337.45;519.6696119999998;[4700, 4599, 4566, 4573, 4669, 4598, 4647];0-26071-2;8.0;563.2853594999999
30.8.2022;1;35;[1213, 1041, 1126];4097.66;277.930807;[4710, 4766, 4720, 4878, 4653];1-13554-1;8.0;261.0883746
30.8.2022;1;35;[1067, 1179, 1068, 1053, 1061, 1313];6232.38;551.53021;[4640, 4645, 4639, 4630, 4644, 4865];1-20401-2;8.0;359.7453378
2022-08-31 00:00:00;2;35;1016;14060.0;519.7386;4673;2-59-2;8.0;519.7386
31.8.2022;2;35;[1115, 1016];19458.07;237.35263475;[4786, 4697, 4780];2-59-2;8.0;1276.6430517
31.8.2022;2;35;[1034, 1091, 1088, 1176, 1031, 1035, 1089];14805.6;340.01850575;[4664, 4824, 4687, 4682, 4811, 4812, 4808, 4809, 4755, 4773, 4683, 4688];2-20038-2;8.0;802.145736
31.8.2022;2;35;[1186, 1102, 1045, 1350, 1236];8318.65;416.91328525;[4934, 4936, 4859, 4702, 4707, 4761, 4758, 4760];2-20126-2;8.0;479.9715315
2022-09-01 00:00:00;3;35;1371;1899.38;90.3471078;4843;3-7057-1;9.0;90.3471078
1.9.2022;3;35;[1068];10886.59;158.79640700000002;[4732];3-7057-1;9.0;498.03260069999993
1.9.2022;3;35;[1084, 1123];5382.0;276.7043125;[4817, 4785];3-8271-2;9.0;236.59841999999998
1.9.2022;3;35;[1204, 1179, 1062, 1065];8663.2;485.41198475;[4736, 4790, 4735, 4737];3-31218-2;9.0;399.01759200000004
2.9.2022;4;35;[1213];2794.48;47.373788;[4800];4-33-0;9.0;121.9530888
2.9.2022;4;35;[1187, 1151, 1045];7901.5;190.62726375000003;[4935, 4901, 4860];4-4321-1;9.0;348.841965
5.9.2022;0;36;[1133];3763.53;148.54006475;[5070];0-62-2;9.0;156.1702443
5.9.2022;0;36;[1091, 1236, 1177];2152.5;143.519992;[4930, 4841, 4938, 4908];0-9225-0;9.0;169.124775
5.9.2022;0;36;[1031, 1255, 1034, 1070, 1035];18819.47;397.6676935;[4836, 4992, 5094, 4868, 4831, 5064, 4835, 4921, 4914, 4912];0-21444-2;9.0;897.3154857
5.9.2022;0;36;[1115, 1123, 1204];7991.6900000000005;519.6696119999998;[4889, 4966, 4884];0-26071-2;9.0;352.0265739
6.9.2022;1;36;[1126, 1041];6145.5;277.930807;[4902, 5077, 5013];1-13554-1;9.0;286.837605
2022-09-06 00:00:00;1;36;1313;4901.66;196.3576146;5035;1-20401-2;9.0;196.3576146
6.9.2022;1;36;[1179, 1061, 1062, 1053, 1068, 1067, 1313];23932.88;551.53021;[4892, 4891, 4890, 4945, 4896, 4916, 4915, 5122];1-20401-2;9.0;1227.6676074000002
2022-09-07 00:00:00;2;36;1115;1331.86;70.30797659999999;4998;2-59-2;9.0;70.30797659999999
7.9.2022;2;36;[1115, 1016];22854.36;237.35263475;[5111, 4948, 4972, 5084];2-59-2;9.0;970.4154282
7.9.2022;2;36;[1031, 1091, 1035, 1088, 1034];13924.869999999999;340.01850575;[4954, 4963, 5032, 5092, 5006, 4955, 5230, 4957, 5158, 4956, 5003];2-20038-2;9.0;747.7671597
7.9.2022;2;36;[1236, 1186, 1102, 1350, 1187, 1045];19775.7;416.91328525;[5098, 5163, 5101, 5099, 5195, 5046, 4997, 5043, 4994, 4996];2-20126-2;9.0;931.079967
8.9.2022;3;36;[1371, 1067, 1068];7550.59;158.79640700000002;[5134, 5057, 5206, 5068, 5059];3-7057-1;9.0;383.01133289999996
8.9.2022;3;36;[1084, 1123, 1082];9512.57;276.7043125;[5127, 5083, 5123, 5073, 5114];3-8271-2;9.0;452.2888467
8.9.2022;3;36;[1063, 1056, 1062, 1179, 1204, 1061, 1065];15890.599999999999;485.41198475;[5108, 5218, 4999, 5203, 5002, 5037, 5000, 5149, 5036];3-31218-2;9.0;770.617086
9.9.2022;4;36;[];0.0;47.373788;[];4-33-0;9.0;0.0
2022-09-09 00:00:00;4;36;1187;2264.63;103.2440853;5199;4-4321-1;9.0;103.2440853
9.9.2022;4;36;[1045, 1151, 1187];10663.41;190.62726375000003;[5102, 5323, 5165];4-4321-1;9.0;549.6090924
12.9.2022;0;37;[1133, 1016];5964.94;148.54006475;[5243, 5119];0-62-2;9.0;257.1820314
12.9.2022;0;37;[1177, 1236];6736.95;143.519992;[5307, 5202];0-9225-0;9.0;284.4417045
12.9.2022;0;37;[1089, 1034, 1035, 1255, 1031, 1176];5116.04;397.6676935;[5157, 5229, 5159, 5139, 5226, 5154, 5155, 5227];0-21444-2;9.0;366.8873724
12.9.2022;0;37;[1062, 1063, 1372, 1123, 1204];12663.34;519.6696119999998;[5177, 5279, 5178, 5269, 5150, 5183];0-26071-2;9.0;586.8225354
13.9.2022;1;37;[1041, 1213, 1126];4329.0;277.930807;[5263, 5315, 5457, 5318];1-13554-1;9.0;245.97699
13.9.2022;1;37;[1053, 1062, 1313, 1067, 1068];9254.71;551.53021;[5231, 5275, 5282, 5476, 5217, 5327, 5186, 5187];1-20401-2;9.0;513.0238101
14.9.2022;2;37;[1115, 1016];19396.14;237.35263475;[5388, 5274, 5360, 5334, 5270];2-59-2;9.0;801.2777033999998
14.9.2022;2;37;[1031, 1176, 1034, 1089, 1035];14531.5;340.01850575;[5308, 5251, 5299, 5300, 5309, 5367, 5368, 5310, 5252];2-20038-2;9.0;722.6272650000001
14.9.2022;2;37;[1187, 1186, 1102, 1350];6093.88;416.91328525;[5348, 5514, 5374, 5439, 5353, 5352, 5381, 5350];2-20126-2;9.0;401.4149028
15.9.2022;3;37;[1371, 1068];6167.4;158.79640700000002;[5421, 5364, 5304];3-7057-1;9.0;287.610894
2022-09-15 00:00:00;3;37;1082;4986.5;199.35331499999998;5370;3-8271-2;9.0;199.35331499999998
2022-09-15 00:00:00;3;37;1082;7333.51;282.2262381;5428;3-8271-2;9.0;282.2262381
15.9.2022;3;37;[1123, 1082];23615.8;276.7043125;[5296, 5294];3-8271-2;9.0;1362.0134511
15.9.2022;3;37;[1063, 1056, 1062, 1065, 1204];13451.4;485.41198475;[5344, 5382, 5468, 5579, 5342, 5384, 5336, 5337];3-31218-2;9.0;661.2089339999999
16.9.2022;4;37;[];0.0;47.373788;[];4-33-0;9.0;0.0
16.9.2022;4;37;[1045, 1187, 1151];10428.439999999999;190.62726375000003;[5515, 5517, 5375, 5633, 5493, 5379, 5437];4-4321-1;9.0;531.1882164000001
19.9.2022;0;38;[1133, 1016];4924.16;148.54006475;[5538, 5406];0-62-2;9.0;220.43208959999998
19.9.2022;0;38;[1091, 1236];5093.83;143.519992;[5427, 5521];0-9225-0;9.0;226.4231373
19.9.2022;0;38;[1089, 1035, 1176, 1070, 1031, 1034];10397.97;397.6676935;[5454, 5490, 5451, 5486, 5643, 5484, 5483, 5455, 5452, 5489];0-21444-2;9.0;599.9523207
19.9.2022;0;38;[1063, 1062, 1115, 1065, 1204];21111.0;519.6696119999998;[5522, 5466, 5465, 5530, 5512];0-26071-2;9.0;861.82941
20.9.2022;1;38;[1084, 1076, 1213, 1126];8109.57;277.930807;[5552, 5728, 5600, 5603, 5576, 5547];1-13554-1;9.0;426.02891669999997
20.9.2022;1;38;[1062, 1061, 1067, 1179, 1053, 1068];8831.380000000001;551.53021;[5580, 5616, 5501, 5511, 5621, 5523, 5581, 5660, 5479];1-20401-2;9.0;521.3560278
2022-09-21 00:00:00;2;38;1115;639.59;45.8639229;5615;2-59-2;9.0;45.8639229
2022-09-21 00:00:00;2;38;1016;3649.81;152.15479109999998;5544;2-59-2;9.0;152.15479109999998
21.9.2022;2;38;[1115, 1016];23966.4;237.35263475;[5584, 5664, 5673];2-59-2;9.0;1114.112298
21.9.2022;2;38;[1031, 1176, 1091, 1034, 1035];8798.46;340.01850575;[5647, 5645, 5611, 5651, 5648, 5535];2-20038-2;9.0;450.3536226
21.9.2022;2;38;[1186, 1102, 1350, 1045];17077.86;416.91328525;[5747, 5767, 5823, 5628, 5741, 5631];2-20126-2;9.0;742.6992366000001
22.9.2022;3;38;[1067, 1371, 1068];817.92;158.79640700000002;[5634, 5716, 5635];3-7057-1;9.0;98.72075520000001
22.9.2022;3;38;[1084, 1082];3177.98;276.7043125;[5697, 5690];3-8271-2;9.0;158.77447379999998
22.9.2022;3;38;[1056, 1062, 1063, 1065, 1061, 1179, 1204];17088.53;485.41198475;[5793, 5662, 5862, 5588, 5595, 5589, 5756, 5759, 5596, 5657];3-31218-2;9.0;836.1959942999999
23.9.2022;4;38;[1213];3672.48;47.373788;[5721];4-33-0;9.0;152.9552688
23.9.2022;4;38;[1187, 1045];2706.38;190.62726375000003;[5677, 5746];4-4321-1;9.0;142.1222778
26.9.2022;0;39;[1016, 1133];1262.82;148.54006475;[5702, 5936, 5895];0-62-2;9.0;114.4301742
26.9.2022;0;39;[1091, 1177, 1236];7045.26;143.519992;[5790, 6027, 5824];0-9225-0;9.0;318.60813060000004
26.9.2022;0;39;[1255, 1031, 1176, 1034, 1070, 1035, 1089];23979.579999999998;397.6676935;[6023, 5764, 5804, 5853, 5806, 5763, 5827, 5816, 5808, 5766];0-21444-2;9.0;1079.5189698000001
26.9.2022;0;39;[1123, 1115, 1063, 1372, 1204];14598.68;519.6696119999998;[5704, 5754, 5801, 5798, 5979, 5956, 5843, 5800, 5775];0-26071-2;9.0;724.9993908
2022-09-27 00:00:00;1;39;1213;1516.0;76.80996;5928;1-13554-1;9.0;76.80996
2022-09-27 00:00:00;1;39;1126;2530.0;112.6143;5974;1-13554-1;9.0;112.6143
2022-09-27 00:00:00;1;39;1041;3626.0;151.31406;5779;1-13554-1;9.0;151.31406
27.9.2022;1;39;[1213, 1126];11843.869999999999;277.930807;[5867, 5778, 5881];1-13554-1;9.0;828.7853697
27.9.2022;1;39;[1061, 1067, 1313, 1062, 1053, 1068];12938.489999999998;551.53021;[5796, 5810, 5981, 5799, 5835, 5865, 5905, 5811];1-20401-2;9.0;643.0980818999999
