;ID_Empfänger;Frequenz;Nachfrage;Pattern;Pattern_clear
0;1016;2;6976;3;[1, 0, 0, 1, 0]
1;1062;3;790;3;[0, 1, 1, 0, 1]
2;1065;2;2571;1;[0, 1, 0, 1, 0]
3;1068;2;4347;4;[0, 1, 0, 0, 1]
4;1204;2;3630;2;[0, 0, 1, 0, 1]
5;1236;2;2512;0;[1, 0, 1, 0, 0]
