1041;56.59;76.17;115.0;76.92;43.18;87.4;108.47;139.93;112.59;0.0;50.67;169.0;173.26;166.4;145.1;153.14;166.64;91.53;188.2;111.62;106.61;143.57;64.08;16.78;90.32;76.08;126.89;128.16;63.22;113.99;126.12;64.85;8.22;61.54;30.71;107.78;101.79;45.54;103.54;83.04;159.8;46.37;58.97;71.74;208.55;187.31;92.82;30.12;96.75;147.9;139.65;77.2;81.55;148.73
1045;71.24;84.88;154.82;116.74;97.34;63.04;117.17;148.63;121.29;50.67;0.0;197.39;214.23;207.37;186.07;194.12;207.61;132.51;229.18;156.21;151.2;179.09;100.77;87.5;131.3;111.94;139.49;140.77;84.22;38.04;167.1;105.83;53.96;106.13;36.79;120.39;137.98;86.52;116.14;63.83;200.78;5.4;11.93;112.72;249.53;228.29;105.43;65.68;56.77;160.5;180.63;39.56;126.14;189.7
1050;130.54;116.5;126.95;158.28;178.99;108.8;92.79;56.36;84.03;169.0;197.39;0.0;95.39;181.75;125.54;133.58;149.37;194.15;183.17;60.52;69.56;27.65;134.24;176.24;192.93;220.0;64.82;62.49;131.53;212.99;141.02;167.47;172.5;113.4;161.61;92.32;245.71;143.49;96.88;107.98;191.43;183.52;212.36;174.35;121.84;182.28;106.12;148.52;121.69;43.72;93.53;129.49;90.6;150.47
1053;149.97;167.18;101.35;99.78;165.71;178.41;199.47;135.82;203.59;173.26;214.23;95.39;0.0;72.15;58.31;70.64;69.7;174.22;73.56;95.75;90.74;96.14;155.43;181.1;200.04;224.86;137.86;137.61;154.57;248.01;101.4;155.44;177.36;138.43;175.66;199.13;250.57;135.14;194.89;174.39;81.82;209.31;221.91;162.33;33.91;72.67;184.17;164.15;188.1;117.04;38.07;211.22;111.78;70.81
1056;151.03;168.24;96.09;92.92;154.5;179.47;200.54;232.0;204.66;166.4;207.37;181.75;72.15;0.0;26.98;29.27;19.3;107.48;44.37;109.25;104.27;183.07;155.99;174.54;133.3;180.82;218.8;220.08;155.14;241.44;80.03;124.7;170.8;131.87;169.1;199.7;244.01;149.0;195.45;174.95;10.46;202.75;215.34;126.03;74.69;44.37;184.74;157.58;188.67;239.81;49.25;204.66;161.14;29.43
1061;129.73;146.94;73.19;71.62;137.56;158.17;179.24;210.7;183.36;145.1;186.07;125.54;58.31;26.98;0.0;10.96;19.85;125.6;73.23;88.06;83.08;117.79;134.8;153.34;151.43;197.11;197.61;198.88;133.94;220.25;73.64;127.69;149.6;110.67;147.9;178.51;222.81;107.38;174.26;153.76;15.47;181.56;194.15;134.57;93.58;72.34;163.54;136.39;167.47;218.62;37.96;183.47;139.95;16.07
1062;137.77;154.98;43.98;79.66;145.6;166.21;187.28;218.74;191.4;153.14;194.12;133.58;70.64;29.27;10.96;0.0;10.74;114.02;69.51;96.1;91.12;125.83;142.84;161.38;139.85;205.15;205.65;206.92;141.98;228.29;42.78;131.25;157.65;118.72;155.94;186.55;230.86;115.42;182.3;161.8;13.57;189.6;202.19;132.57;89.86;68.62;171.58;144.43;175.51;226.66;46.0;191.51;147.99;6.44
1063;151.27;168.48;45.46;93.16;146.76;179.71;200.78;232.24;204.9;166.64;207.61;149.37;69.7;19.3;19.85;10.74;0.0;98.73;68.22;110.18;105.2;150.2;156.92;175.46;124.55;172.06;219.73;221.0;156.06;242.37;46.58;115.95;171.72;132.79;170.02;200.62;244.93;129.5;196.38;175.88;12.21;203.68;216.27;117.27;97.0;67.33;185.66;158.51;189.59;240.74;50.17;205.58;162.07;6.11
1064;73.86;101.39;40.92;85.25;50.6;112.62;133.68;165.15;137.8;91.53;132.51;194.15;174.22;107.48;125.6;114.02;98.73;0.0;157.61;137.02;132.01;168.97;89.48;104.59;18.39;65.9;152.29;153.56;88.62;171.5;46.46;29.33;100.85;86.94;99.15;133.18;121.87;53.62;128.94;108.44;110.58;132.8;145.4;19.41;177.62;156.72;118.22;87.64;122.15;173.3;121.75;134.71;106.95;81.76
1065;172.83;190.05;116.3;114.72;180.66;201.27;222.34;253.8;226.46;188.2;229.18;183.17;73.56;44.37;73.23;69.51;68.22;157.61;0.0;131.16;126.18;183.41;177.9;196.44;182.9;240.21;240.71;241.98;177.04;263.35;116.74;174.3;192.71;153.78;191.0;221.61;265.92;150.48;217.36;196.86;64.68;224.66;237.25;175.63;75.03;1.04;206.64;179.49;210.57;261.72;71.57;226.57;183.05;69.89
1067;73.16;90.37;138.98;100.9;121.61;101.6;67.2;55.91;126.79;111.62;156.21;60.52;95.75;109.25;88.06;96.1;110.18;137.02;131.16;0.0;5.46;40.55;77.76;119.75;136.45;163.52;50.71;50.46;76.9;170.42;154.83;110.98;116.01;56.91;114.31;121.46;189.22;87.0;117.21;96.71;102.87;140.96;169.8;117.87;121.81;130.38;106.5;102.8;110.43;53.77;56.9;110.07;22.28;101.31
1068;68.15;85.37;133.97;95.89;116.6;96.59;117.66;54.01;121.78;106.61;151.2;69.56;90.74;104.27;83.08;91.12;105.2;132.01;126.18;5.46;0.0;38.56;72.69;114.68;131.38;158.45;48.72;48.47;71.83;165.36;149.77;105.91;110.95;51.85;109.24;116.39;184.16;81.94;112.15;91.65;97.82;135.89;164.73;112.8;116.75;125.33;101.43;97.73;105.36;51.79;51.86;105.0;29.05;96.27
1070;105.12;98.2;170.93;132.85;153.56;90.5;74.49;38.06;65.73;143.57;179.09;27.65;96.14;183.07;117.79;125.83;150.2;168.97;183.41;40.55;38.56;0.0;75.35;151.77;168.47;195.54;37.89;35.56;113.31;194.77;186.85;143.0;148.03;88.93;143.4;74.1;221.24;119.02;78.66;89.76;192.17;165.31;194.15;149.89;122.59;183.02;87.91;130.3;103.47;19.34;79.94;111.27;57.53;151.22
1074;25.99;15.28;103.77;65.69;74.07;46.16;25.88;98.7;71.35;64.08;100.77;134.24;155.43;155.99;134.8;142.84;156.92;89.48;177.9;77.76;72.69;75.35;0.0;72.26;88.96;116.03;50.73;86.21;12.87;114.8;124.76;63.49;68.53;21.68;66.82;25.21;141.74;39.52;26.37;41.09;150.42;85.33;114.17;70.38;199.18;177.94;21.04;55.31;54.8;105.95;130.28;54.44;37.93;139.35
1076;63.9;83.48;122.31;84.23;50.43;94.71;115.78;147.24;119.9;16.78;87.5;176.24;181.1;174.54;153.34;161.38;175.46;104.59;196.44;119.75;114.68;151.77;72.26;0.0;65.25;57.33;135.3;136.58;71.64;122.41;134.54;73.27;12.22;69.96;50.06;116.2;83.03;53.96;111.96;91.46;168.22;83.71;96.31;80.16;216.97;195.73;101.24;38.54;105.17;156.32;148.07;85.62;89.97;157.15
1082;72.65;100.18;66.74;84.04;35.54;111.4;132.47;163.94;136.59;90.32;131.3;192.93;200.04;133.3;151.43;139.85;124.55;18.39;182.9;136.45;131.38;168.47;88.96;65.25;0.0;50.99;151.54;152.82;87.88;170.76;71.95;28.59;100.11;86.19;98.41;132.44;106.95;52.88;128.19;107.69;136.07;132.06;144.66;12.7;203.11;182.21;117.48;86.9;121.41;172.55;146.77;133.97;106.21;107.25
1084;107.67;127.25;114.25;127.99;65.92;138.47;159.54;191.01;163.66;76.08;111.94;220.0;224.86;180.82;197.11;205.15;172.06;65.9;240.21;163.52;158.45;195.54;116.03;57.33;50.99;0.0;177.91;179.18;114.25;165.01;119.57;115.88;80.42;112.56;92.66;158.81;68.97;96.57;154.56;134.06;210.82;110.05;107.82;53.32;259.58;238.34;143.84;81.15;147.77;198.92;190.68;128.23;132.58;199.75
1088;79.16;58.6;166.57;128.49;136.88;50.9;34.89;17.94;26.14;126.89;139.49;64.82;137.86;218.8;197.61;205.65;219.73;152.29;240.71;50.71;48.72;37.89;50.73;135.3;151.54;177.91;0.0;3.03;73.48;154.94;191.08;129.81;134.84;95.39;103.56;27.03;208.05;105.83;38.83;49.93;216.74;125.48;154.32;136.7;163.93;244.25;48.08;90.47;63.64;45.21;99.04;71.44;42.79;205.67
1089;80.44;59.88;167.85;129.77;138.15;52.17;36.16;15.62;27.41;128.16;140.77;62.49;137.61;220.08;198.88;206.92;221.0;153.56;241.98;50.46;48.47;35.56;86.21;136.58;152.82;179.18;3.03;0.0;74.72;156.18;192.32;131.05;136.08;96.63;104.8;28.27;209.29;107.07;40.07;51.17;217.98;126.72;155.56;137.93;163.68;245.49;49.31;91.71;64.88;34.9;98.79;72.68;42.54;206.91
1091;25.13;9.16;102.91;64.83;73.21;29.61;29.89;82.14;54.8;63.22;84.22;131.53;154.57;155.14;133.94;141.98;156.06;88.62;177.04;76.9;71.83;113.31;12.87;71.64;87.88;114.25;73.48;74.72;0.0;99.29;123.76;62.5;67.53;28.08;47.91;29.18;140.74;38.52;46.08;25.58;149.43;69.83;98.67;69.38;198.18;176.94;35.36;48.93;39.29;90.44;129.28;38.93;48.1;138.36
1102;86.2;99.84;189.22;151.14;131.74;67.92;132.14;163.6;136.26;113.99;38.04;212.99;248.01;241.44;220.25;228.29;242.37;171.5;263.35;170.42;165.36;194.77;114.8;122.41;170.76;165.01;154.94;156.18;99.29;0.0;200.59;139.32;117.25;121.54;98.16;135.8;190.46;120.01;131.55;68.96;234.27;39.42;39.43;146.21;283.02;261.78;120.84;99.17;59.51;175.91;214.12;55.52;141.55;223.2
1115;108.45;135.98;13.68;56.09;92.97;147.2;168.27;199.74;172.39;126.12;167.1;141.02;101.4;80.03;73.64;42.78;46.58;46.46;116.74;154.83;149.77;186.85;124.76;134.54;71.95;119.57;191.08;192.32;123.76;200.59;0.0;63.26;134.78;95.31;133.08;167.11;175.33;87.55;162.86;142.36;83.38;166.73;179.32;64.58;136.38;115.14;152.14;121.56;156.07;207.22;67.48;168.64;124.59;38.21
1123;47.18;74.71;58.14;58.57;31.7;85.94;107.01;138.47;111.13;64.85;105.83;167.47;155.44;124.7;127.69;131.25;115.95;29.33;174.3;110.98;105.91;143.0;63.49;73.27;28.59;115.88;129.81;131.05;62.5;139.32;63.26;0.0;74.52;60.61;72.82;106.85;147.73;27.3;102.61;82.11;128.68;106.48;119.07;10.04;190.09;168.85;91.89;61.31;95.82;146.97;121.19;108.39;80.62;99.85
1126;60.16;79.75;118.57;80.49;46.75;90.97;112.04;143.5;116.16;8.22;53.96;172.5;177.36;170.8;149.6;157.65;171.72;100.85;192.71;116.01;110.95;148.03;68.53;12.22;100.11;80.42;134.84;136.08;67.53;117.25;134.78;74.52;0.0;66.32;34.23;112.57;106.58;50.33;108.32;87.82;164.59;49.89;62.48;76.53;213.34;192.1;97.61;34.91;101.54;152.68;144.44;81.99;86.34;153.51
1133;23.08;40.3;79.64;41.56;71.53;51.52;72.59;104.05;76.71;61.54;106.13;113.4;138.43;131.87;110.67;118.72;132.79;86.94;153.78;56.91;51.85;88.93;21.68;69.96;86.19;112.56;95.39;96.63;28.08;121.54;95.31;60.61;66.32;0.0;64.89;72.04;139.81;37.59;67.8;47.3;126.13;91.54;120.38;68.45;174.88;153.64;57.08;53.38;61.01;112.16;105.98;60.65;26.83;115.06
1151;34.83;48.47;116.87;78.79;59.39;59.69;80.76;112.22;84.88;30.71;36.79;161.61;175.66;169.1;147.9;155.94;170.02;99.15;191.0;114.31;109.24;143.4;66.82;50.06;98.41;92.66;103.56;104.8;47.91;98.16;133.08;72.82;34.23;64.89;0.0;85.01;118.7;48.24;80.76;60.26;162.5;32.45;45.04;74.44;211.25;190.01;70.04;27.41;73.97;125.12;142.35;62.05;84.25;151.43
1164;60.06;22.54;147.47;109.39;117.78;31.8;0.85;42.93;15.3;107.78;120.39;92.32;199.13;199.7;178.51;186.55;200.62;133.18;221.61;121.46;116.39;74.1;25.21;116.2;132.44;158.81;27.03;28.27;29.18;135.8;167.11;106.85;112.57;72.04;85.01;0.0;182.39;80.17;1.25;24.27;191.08;99.82;128.66;111.04;239.83;218.59;9.88;64.81;37.98;55.19;170.93;45.78;46.22;180.01
1165;133.37;152.96;191.78;153.7;91.63;164.18;185.25;216.71;189.37;101.79;137.98;245.71;250.57;244.01;222.81;230.86;244.93;121.87;265.92;189.22;184.16;221.24;141.74;83.03;106.95;68.97;208.05;209.29;140.74;190.46;175.33;147.73;106.58;139.81;118.7;182.39;0.0;123.33;181.33;160.83;237.59;137.19;134.97;105.77;286.34;265.1;170.61;107.91;174.54;225.69;217.44;154.99;159.34;226.52
1174;23.2;50.74;82.43;38.27;38.22;61.96;83.03;114.49;87.15;45.54;86.52;143.49;135.14;149.0;107.38;115.42;129.5;53.62;150.48;87.0;81.94;119.02;39.52;53.96;52.88;96.57;105.83;107.07;38.52;120.01;87.55;27.3;50.33;37.59;48.24;80.17;123.33;0.0;79.09;58.59;122.14;82.96;95.56;34.1;170.89;149.65;68.38;37.8;72.31;123.45;101.99;84.87;57.11;111.07
1176;55.81;35.25;143.22;105.14;113.53;27.55;0.58;47.49;16.46;103.54;116.14;96.88;194.89;195.45;174.26;182.3;196.38;128.94;217.36;117.21;112.15;78.66;26.37;111.96;128.19;154.56;38.83;40.07;46.08;131.55;162.86;102.61;108.32;67.8;80.76;1.25;181.33;79.09;0.0;27.04;193.85;102.59;131.43;113.81;242.6;221.36;11.01;67.58;40.75;59.06;173.7;48.55;47.35;182.78
1177;35.31;14.75;122.72;84.64;93.03;2.85;27.13;58.59;31.24;83.04;63.83;107.98;174.39;174.95;153.76;161.8;175.88;108.44;196.86;96.71;91.65;89.76;41.09;91.46;107.69;134.06;49.93;51.17;25.58;68.96;142.36;82.11;87.82;47.3;60.26;24.27;160.83;58.59;27.04;0.0;172.4;81.13;68.06;92.35;221.15;199.91;16.36;46.12;16.39;71.44;152.25;24.19;71.06;161.33
1179;144.43;161.64;98.69;86.32;157.09;172.87;193.94;225.4;198.06;159.8;200.78;191.43;81.82;10.46;15.47;13.57;12.21;110.58;64.68;102.87;97.82;192.17;150.42;168.22;136.07;210.82;216.74;217.98;149.43;234.27;83.38;128.68;164.59;126.13;162.5;191.08;237.59;122.14;193.85;172.4;0.0;196.91;209.51;127.39;84.53;63.63;178.9;151.75;182.83;233.98;43.41;198.82;155.31;13.7
1186;56.74;70.38;150.52;112.44;93.05;60.78;102.67;134.14;106.79;46.37;5.4;183.52;209.31;202.75;181.56;189.6;203.68;132.8;224.66;140.96;135.89;165.31;85.33;83.71;132.06;110.05;125.48;126.72;69.83;39.42;166.73;106.48;49.89;91.54;32.45;99.82;137.19;82.96;102.59;81.13;196.91;0.0;13.84;108.21;245.02;223.78;91.05;61.18;60.53;146.13;176.12;37.36;118.02;185.2
1187;85.58;99.22;163.12;125.04;105.64;67.04;131.51;162.98;135.63;58.97;11.93;212.36;221.91;215.34;194.15;202.19;216.27;145.4;237.25;169.8;164.73;194.15;114.17;96.31;144.66;107.82;154.32;155.56;98.67;39.43;179.32;119.07;62.48;120.38;45.04;128.66;134.97;95.56;131.43;68.06;209.51;13.84;0.0;145.41;282.22;260.98;120.04;98.37;58.35;175.11;213.32;54.72;140.75;222.4
1190;54.07;81.6;59.46;65.46;24.96;92.82;113.89;145.36;118.01;71.74;112.72;174.35;162.33;126.03;134.57;132.57;117.27;19.41;175.63;117.87;112.8;149.89;70.38;80.16;12.7;53.32;136.7;137.93;69.38;146.21;64.58;10.04;76.53;68.45;74.44;111.04;105.77;34.1;113.81;92.35;127.39;108.21;145.41;0.0;195.23;174.33;99.76;69.18;103.69;154.84;129.06;116.25;88.49;99.37
1193;193.18;210.4;136.65;135.07;201.01;221.62;242.69;162.27;246.81;208.55;249.53;121.84;33.91;74.69;93.58;89.86;97.0;177.62;75.03;121.81;116.75;122.59;199.18;216.97;203.11;259.58;163.93;163.68;198.18;283.02;136.38;190.09;213.34;174.88;211.25;239.83;286.34;170.89;242.6;221.15;84.53;245.02;282.22;195.23;0.0;74.68;226.14;198.99;230.07;143.88;91.07;246.07;138.62;89.39
1204;171.94;189.16;115.41;113.83;179.77;200.38;221.45;252.91;225.57;187.31;228.29;182.28;72.67;44.37;72.34;68.62;67.33;156.72;1.04;130.38;125.33;183.02;177.94;195.73;182.21;238.34;244.25;245.49;176.94;261.78;115.14;168.85;192.1;153.64;190.01;218.59;265.1;149.65;221.36;199.91;63.63;223.78;260.98;174.33;74.68;0.0;205.75;178.6;209.68;260.83;70.68;225.68;182.16;69.0
1210;45.1;24.54;132.51;94.43;102.81;16.83;10.58;56.74;29.39;92.82;105.43;106.12;184.17;184.74;163.54;171.58;185.66;118.22;206.64;106.5;101.43;87.91;21.04;101.24;117.48;143.84;48.08;49.31;35.36;120.84;152.14;91.89;97.61;57.08;70.04;9.88;170.61;68.38;11.01;16.36;178.9;91.05;120.04;99.76;226.14;205.75;0.0;56.3;29.48;68.62;162.43;37.28;81.24;171.51
1213;16.73;35.37;105.36;67.28;37.72;46.6;67.67;99.13;71.78;30.12;65.68;148.52;164.15;157.58;136.39;144.43;158.51;87.64;179.49;102.8;97.73;130.3;55.31;38.54;86.9;81.15;90.47;91.71;48.93;99.17;121.56;61.31;34.91;53.38;27.41;64.81;107.91;37.8;67.58;46.12;151.75;61.18;98.37;69.18;198.99;178.6;56.3;0.0;73.08;124.23;129.28;61.16;71.18;138.36
1236;49.03;28.47;136.44;98.36;106.74;15.53;40.84;72.3;44.96;96.75;56.77;121.69;188.1;188.67;167.47;175.51;189.59;122.15;210.57;110.43;105.36;103.47;54.8;105.17;121.41;147.77;63.64;64.88;39.29;59.51;156.07;95.82;101.54;61.01;73.97;37.98;174.54;72.31;40.75;16.39;182.83;60.53;58.35;103.69;230.07;209.68;29.48;73.08;0.0;85.31;166.12;26.63;84.94;175.2
1255;100.17;79.61;187.58;149.5;157.89;71.91;55.9;19.47;47.15;147.9;160.5;43.72;117.04;239.81;218.62;226.66;240.74;173.3;261.72;53.77;51.79;19.34;105.95;156.32;172.55;198.92;45.21;34.9;90.44;175.91;207.22;146.97;152.68;112.16;125.12;55.19;225.69;123.45;59.06;71.44;233.98;146.13;175.11;154.84;143.88;260.83;68.62;124.23;85.31;0.0;97.29;92.68;61.72;226.91
1313;124.28;141.5;67.75;66.17;132.11;152.72;173.79;205.25;177.91;139.65;180.63;93.53;38.07;49.25;37.96;46.0;50.17;121.75;71.57;56.9;51.86;79.94;130.28;148.07;146.77;190.68;99.04;98.79;129.28;214.12;67.48;121.19;144.44;105.98;142.35;170.93;217.44;101.99;173.7;152.25;43.41;176.12;213.32;129.06;91.07;70.68;162.43;129.28;166.12;97.29;0.0;177.6;77.51;51.2
1350;49.42;27.71;152.43;114.35;94.96;23.17;48.64;80.1;52.76;77.2;39.56;129.49;211.22;204.66;183.47;191.51;205.58;134.71;226.57;110.07;105.0;111.27;54.44;85.62;133.97;128.23;71.44;72.68;38.93;55.52;168.64;108.39;81.99;60.65;62.05;45.78;154.99;84.87;48.55;24.19;198.82;37.36;54.72;116.25;246.07;225.68;37.28;61.16;26.63;92.68;177.6;0.0;81.53;186.72
1371;43.1;60.31;108.91;70.83;91.55;71.54;46.92;51.97;96.72;81.55;126.14;90.6;111.78;161.14;139.95;147.99;162.07;106.95;183.05;22.28;29.05;57.53;37.93;89.97;106.21;132.58;42.79;42.54;48.1;141.55;124.59;80.62;86.34;26.83;84.25;46.22;159.34;57.11;47.35;71.06;155.31;118.02;140.75;88.49;138.62;182.16;81.24;71.18;84.94;61.72;77.51;81.53;0.0;144.08
1372;133.36;150.57;39.35;75.25;128.27;161.8;182.87;214.33;186.99;148.73;189.7;150.47;70.81;29.43;16.07;6.44;6.11;81.76;69.89;101.31;96.27;151.22;139.35;157.15;107.25;199.75;205.67;206.91;138.36;223.2;38.21;99.85;153.51;115.06;151.43;180.01;226.52;111.07;182.78;161.33;13.7;185.2;222.4;99.37;89.39;69.0;171.51;138.36;175.2;226.91;51.2;186.72;144.08;0.0
