Recipient_ID;Shipment_ID;Loading_Date;Weekday;Weight;Euc_Distance;Freight_Cost;Frequency;Pattern;Pattern_clear
997;[21949];2020-10-02;4;10214.37;78.56749418147875;203.79;2;2;[0, 0, 1, 0, 1]
997;[21857, 21629];2020-09-30;2;7593.0;78.56749418147875;242.45999999999998;2;2;[0, 0, 1, 0, 1]
997;[21400];2020-09-25;4;7203.08;78.56749418147875;161.86;2;2;[0, 0, 1, 0, 1]
997;[21123];2020-09-23;2;691.2;78.56749418147875;75.43;2;2;[0, 0, 1, 0, 1]
997;[20852];2020-09-18;4;4268.95;78.56749418147875;133.72;2;2;[0, 0, 1, 0, 1]
997;[20564];2020-09-16;2;854.0;78.56749418147875;80.92;2;2;[0, 0, 1, 0, 1]
997;[20380];2020-09-11;4;4276.67;78.56749418147875;133.72;2;2;[0, 0, 1, 0, 1]
997;[20122];2020-09-09;2;4632.95;78.56749418147875;138.77;2;2;[0, 0, 1, 0, 1]
997;[19872];2020-09-04;4;1875.35;78.56749418147875;102.13;2;2;[0, 0, 1, 0, 1]
997;[19547];2020-09-02;2;4276.8;78.56749418147875;133.72;2;2;[0, 0, 1, 0, 1]
997;[19240];2020-08-28;4;3331.36;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[19094];2020-08-26;2;2800.16;78.56749418147875;114.65;2;2;[0, 0, 1, 0, 1]
997;[18896];2020-08-21;4;3239.35;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[18604];2020-08-19;2;3088.0;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[18270];2020-08-14;4;5422.14;78.56749418147875;146.08;2;2;[0, 0, 1, 0, 1]
997;[18115];2020-08-12;2;740.0;78.56749418147875;78.12;2;2;[0, 0, 1, 0, 1]
997;[17142];2020-07-29;2;11.0;78.56749418147875;19.41;2;2;[0, 0, 1, 0, 1]
997;[16909, 16810];2020-07-24;4;4230.153;78.56749418147875;197.67000000000002;2;2;[0, 0, 1, 0, 1]
997;[16605];2020-07-22;2;4212.36;78.56749418147875;133.72;2;2;[0, 0, 1, 0, 1]
997;[16416];2020-07-17;4;2453.95;78.56749418147875;108.91;2;2;[0, 0, 1, 0, 1]
997;[16076];2020-07-15;2;3285.6;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[15732];2020-07-10;4;32.375;78.56749418147875;43.02;2;2;[0, 0, 1, 0, 1]
997;[15443];2020-07-08;2;772.375;78.56749418147875;78.12;2;2;[0, 0, 1, 0, 1]
997;[15171];2020-07-03;4;6797.6;78.56749418147875;153.76;2;2;[0, 0, 1, 0, 1]
997;[14881];2020-07-01;2;301.593;78.56749418147875;67.88;2;2;[0, 0, 1, 0, 1]
997;[14717];2020-06-26;4;1332.0;78.56749418147875;91.25;2;2;[0, 0, 1, 0, 1]
997;[14347];2020-06-24;2;3335.49;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[14096];2020-06-19;4;2464.61;78.56749418147875;108.91;2;2;[0, 0, 1, 0, 1]
997;[13796];2020-06-17;2;1449.03;78.56749418147875;93.27;2;2;[0, 0, 1, 0, 1]
997;[13585];2020-06-12;4;4838.19;78.56749418147875;138.77;2;2;[0, 0, 1, 0, 1]
997;[13324];2020-06-10;2;1007.0;78.56749418147875;84.27;2;2;[0, 0, 1, 0, 1]
997;[12910];2020-06-05;4;3197.81;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[12770, 12631];2020-06-03;2;7973.95;78.56749418147875;239.98000000000002;2;2;[0, 0, 1, 0, 1]
997;[12337];2020-05-27;2;5525.83;78.56749418147875;146.08;2;2;[0, 0, 1, 0, 1]
997;[12033];2020-05-22;4;6416.65;78.56749418147875;153.76;2;2;[0, 0, 1, 0, 1]
997;[11086];2020-05-08;4;1741.36;78.56749418147875;99.38;2;2;[0, 0, 1, 0, 1]
997;[10848];2020-05-06;2;1070.0;78.56749418147875;84.27;2;2;[0, 0, 1, 0, 1]
997;[10626];2020-05-01;4;3644.24;78.56749418147875;127.03;2;2;[0, 0, 1, 0, 1]
997;[10348];2020-04-29;2;4276.8;78.56749418147875;133.72;2;2;[0, 0, 1, 0, 1]
997;[10162, 10040];2020-04-24;4;2779.0;78.56749418147875;180.53;2;2;[0, 0, 1, 0, 1]
997;[9812];2020-04-22;2;170.0;78.56749418147875;63.95;2;2;[0, 0, 1, 0, 1]
997;[9618, 9491];2020-04-17;4;10789.68;78.56749418147875;288.89;2;2;[0, 0, 1, 0, 1]
997;[9282];2020-04-15;2;2759.73;78.56749418147875;114.65;2;2;[0, 0, 1, 0, 1]
997;[8744];2020-04-03;4;5048.0;78.56749418147875;146.08;2;2;[0, 0, 1, 0, 1]
997;[8360];2020-04-01;2;2245.72;78.56749418147875;108.91;2;2;[0, 0, 1, 0, 1]
997;[8053, 7922];2020-03-27;4;2415.089;78.56749418147875;151.93;2;2;[0, 0, 1, 0, 1]
997;[7708];2020-03-25;2;4406.4;78.56749418147875;133.72;2;2;[0, 0, 1, 0, 1]
997;[7425, 7320];2020-03-20;4;4348.957;78.56749418147875;202.46;2;2;[0, 0, 1, 0, 1]
997;[7033];2020-03-18;2;5507.87;78.56749418147875;146.08;2;2;[0, 0, 1, 0, 1]
997;[6117, 6059];2020-03-06;4;8319.98;78.56749418147875;233.11;2;2;[0, 0, 1, 0, 1]
997;[5791];2020-03-04;2;532.0;78.56749418147875;72.82;2;2;[0, 0, 1, 0, 1]
997;[5288];2020-02-28;4;1024.61;78.56749418147875;84.27;2;2;[0, 0, 1, 0, 1]
997;[5022];2020-02-26;2;8.984;78.56749418147875;19.41;2;2;[0, 0, 1, 0, 1]
997;[4778, 4713];2020-02-21;4;6393.0;78.56749418147875;242.63;2;2;[0, 0, 1, 0, 1]
997;[4414];2020-02-19;2;3069.35;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[3972];2020-02-14;4;3298.61;78.56749418147875;120.68;2;2;[0, 0, 1, 0, 1]
997;[3694];2020-02-12;2;2885.83;78.56749418147875;114.65;2;2;[0, 0, 1, 0, 1]
997;[3389];2020-02-07;4;1621.56;78.56749418147875;96.7;2;2;[0, 0, 1, 0, 1]
997;[2948];2020-02-05;2;7071.05;78.56749418147875;161.86;2;2;[0, 0, 1, 0, 1]
997;[2617];2020-01-31;4;4276.8;78.56749418147875;133.72;2;2;[0, 0, 1, 0, 1]
997;[2390];2020-01-29;2;7185.85;78.56749418147875;161.86;2;2;[0, 0, 1, 0, 1]
997;[1900];2020-01-24;4;93.6;78.56749418147875;54.95;2;2;[0, 0, 1, 0, 1]
997;[1702];2020-01-22;2;5089.16;78.56749418147875;146.08;2;2;[0, 0, 1, 0, 1]
997;[1429, 1247];2020-01-17;4;6677.7;78.56749418147875;232.28000000000003;2;2;[0, 0, 1, 0, 1]
997;[545];2020-01-10;4;5274.38;78.56749418147875;146.08;2;2;[0, 0, 1, 0, 1]
997;[356];2020-01-08;2;1048.15;78.56749418147875;84.27;2;2;[0, 0, 1, 0, 1]
997;[0];2020-01-03;4;13538.0;78.56749418147875;203.79;2;2;[0, 0, 1, 0, 1]
1222;[28107];2020-12-16;2;575.0;29.7685363427645;57.33;3;3;[0, 1, 1, 0, 1]
1222;[27929];2020-12-15;1;448.489;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[27552, 27418];2020-12-09;2;1549.9361109064646;29.7685363427645;123.69;3;3;[0, 1, 1, 0, 1]
1222;[27249];2020-12-08;1;650.4;29.7685363427645;59.37;3;3;[0, 1, 1, 0, 1]
1222;[27112];2020-12-04;4;191.0;29.7685363427645;50.35;3;3;[0, 1, 1, 0, 1]
1222;[26972];2020-12-02;2;3713.0;29.7685363427645;100.0;3;3;[0, 1, 1, 0, 1]
1222;[26735];2020-12-01;1;429.0;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[26537, 26459];2020-11-27;4;272.0;29.7685363427645;68.84;3;3;[0, 1, 1, 0, 1]
1222;[26313];2020-11-25;2;202.603;29.7685363427645;51.86;3;3;[0, 1, 1, 0, 1]
1222;[25922];2020-11-20;4;2056.34;29.7685363427645;85.73;3;3;[0, 1, 1, 0, 1]
1222;[25669];2020-11-18;2;66.063;29.7685363427645;36.96;3;3;[0, 1, 1, 0, 1]
1222;[25374];2020-11-13;4;768.467;29.7685363427645;61.5;3;3;[0, 1, 1, 0, 1]
1222;[24997];2020-11-11;2;302.983;29.7685363427645;53.43;3;3;[0, 1, 1, 0, 1]
1222;[24897];2020-11-10;1;257.5;29.7685363427645;51.86;3;3;[0, 1, 1, 0, 1]
1222;[24790];2020-11-06;4;1754.29;29.7685363427645;78.24;3;3;[0, 1, 1, 0, 1]
1222;[24603, 24409];2020-11-04;2;3668.254;29.7685363427645;150.34;3;3;[0, 1, 1, 0, 1]
1222;[23976, 23809];2020-10-28;2;381.871;29.7685363427645;95.12;3;3;[0, 1, 1, 0, 1]
1222;[23595];2020-10-23;4;56.4;29.7685363427645;36.96;3;3;[0, 1, 1, 0, 1]
1222;[23453, 23255];2020-10-21;2;2733.058;29.7685363427645;139.16;3;3;[0, 1, 1, 0, 1]
1222;[22866, 22794];2020-10-14;2;1327.67;29.7685363427645;103.67999999999999;3;3;[0, 1, 1, 0, 1]
1222;[22484];2020-10-09;4;166.0;29.7685363427645;50.35;3;3;[0, 1, 1, 0, 1]
1222;[22318, 22218];2020-10-07;2;230.88;29.7685363427645;85.72;3;3;[0, 1, 1, 0, 1]
1222;[21916];2020-10-02;4;462.425;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[21758, 21693];2020-09-30;2;1235.2;29.7685363427645;116.69;3;3;[0, 1, 1, 0, 1]
1222;[21518];2020-09-29;1;957.967;29.7685363427645;64.06;3;3;[0, 1, 1, 0, 1]
1222;[21330];2020-09-25;4;1187.85;29.7685363427645;67.86;3;3;[0, 1, 1, 0, 1]
1222;[21180, 21102];2020-09-23;2;1915.4;29.7685363427645;129.55;3;3;[0, 1, 1, 0, 1]
1222;[20812];2020-09-18;4;67.5;29.7685363427645;36.96;3;3;[0, 1, 1, 0, 1]
1222;[20705];2020-09-16;2;1047.42;29.7685363427645;66.34;3;3;[0, 1, 1, 0, 1]
1222;[20525];2020-09-15;1;284.812;29.7685363427645;51.86;3;3;[0, 1, 1, 0, 1]
1222;[20355];2020-09-11;4;465.5;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[20148, 20106];2020-09-09;2;1901.53;29.7685363427645;128.76;3;3;[0, 1, 1, 0, 1]
1222;[19787];2020-09-04;4;1910.55;29.7685363427645;82.59;3;3;[0, 1, 1, 0, 1]
1222;[19666, 19606];2020-09-02;2;568.58;29.7685363427645;94.28999999999999;3;3;[0, 1, 1, 0, 1]
1222;[19341];2020-08-28;4;3156.48;29.7685363427645;95.0;3;3;[0, 1, 1, 0, 1]
1222;[19142, 19034];2020-08-26;2;297.073;29.7685363427645;100.7;3;3;[0, 1, 1, 0, 1]
1222;[18983];2020-08-25;1;57.125;29.7685363427645;36.96;3;3;[0, 1, 1, 0, 1]
1222;[18888];2020-08-21;4;2402.89;29.7685363427645;85.73;3;3;[0, 1, 1, 0, 1]
1222;[18616, 18505];2020-08-19;2;1812.56;29.7685363427645;127.37;3;3;[0, 1, 1, 0, 1]
1222;[18307];2020-08-14;4;1977.29;29.7685363427645;82.59;3;3;[0, 1, 1, 0, 1]
1222;[18186, 18235];2020-08-12;2;873.625;29.7685363427645;110.75999999999999;3;3;[0, 1, 1, 0, 1]
1222;[17971];2020-08-11;1;431.063;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[17881, 17780];2020-08-07;4;3387.69;29.7685363427645;154.36;3;3;[0, 1, 1, 0, 1]
1222;[17750];2020-08-05;2;191.143;29.7685363427645;50.35;3;3;[0, 1, 1, 0, 1]
1222;[17392];2020-07-31;4;262.0;29.7685363427645;51.86;3;3;[0, 1, 1, 0, 1]
1222;[18743, 17218];2020-07-29;2;981.0649999999999;29.7685363427645;101.02000000000001;3;3;[0, 1, 1, 0, 1]
1222;[17087];2020-07-28;1;44.75;29.7685363427645;33.86;3;3;[0, 1, 1, 0, 1]
1222;[16853];2020-07-24;4;263.204;29.7685363427645;51.86;3;3;[0, 1, 1, 0, 1]
1222;[16714, 16608];2020-07-22;2;1756.3600000000001;29.7685363427645;127.17;3;3;[0, 1, 1, 0, 1]
1222;[16487];2020-07-21;1;361.549;29.7685363427645;53.43;3;3;[0, 1, 1, 0, 1]
1222;[16294];2020-07-17;4;3334.77;29.7685363427645;95.0;3;3;[0, 1, 1, 0, 1]
1222;[15973];2020-07-15;2;152.733;29.7685363427645;50.35;3;3;[0, 1, 1, 0, 1]
1222;[15878];2020-07-14;1;457.5;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[15769];2020-07-10;4;570.233;29.7685363427645;57.33;3;3;[0, 1, 1, 0, 1]
1222;[15593, 15436];2020-07-08;2;3852.37;29.7685363427645;159.15;3;3;[0, 1, 1, 0, 1]
1222;[15204];2020-07-03;4;691.545;29.7685363427645;59.37;3;3;[0, 1, 1, 0, 1]
1222;[14953];2020-07-01;2;316.149;29.7685363427645;53.43;3;3;[0, 1, 1, 0, 1]
1222;[14665];2020-06-26;4;930.339;29.7685363427645;64.06;3;3;[0, 1, 1, 0, 1]
1222;[14521, 14431];2020-06-24;2;1563.53;29.7685363427645;123.69;3;3;[0, 1, 1, 0, 1]
1222;[14260];2020-06-23;1;4005.6;29.7685363427645;105.26;3;3;[0, 1, 1, 0, 1]
1222;[13987, 13754];2020-06-17;2;3519.7700000000004;29.7685363427645;159.15;3;3;[0, 1, 1, 0, 1]
1222;[13680];2020-06-16;1;371.44;29.7685363427645;53.43;3;3;[0, 1, 1, 0, 1]
1222;[13509];2020-06-12;4;2116.8;29.7685363427645;85.73;3;3;[0, 1, 1, 0, 1]
1222;[13424, 13274];2020-06-10;2;1618.18;29.7685363427645;123.25;3;3;[0, 1, 1, 0, 1]
1222;[13131];2020-06-09;1;2417.33;29.7685363427645;85.73;3;3;[0, 1, 1, 0, 1]
1222;[13079];2020-06-05;4;411.906;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[12856];2020-06-03;2;1148.1;29.7685363427645;67.86;3;3;[0, 1, 1, 0, 1]
1222;[12541];2020-06-02;1;268.5;29.7685363427645;51.86;3;3;[0, 1, 1, 0, 1]
1222;[12430];2020-05-27;2;174.427;29.7685363427645;50.35;3;3;[0, 1, 1, 0, 1]
1222;[12210];2020-05-26;1;64.5;29.7685363427645;36.96;3;3;[0, 1, 1, 0, 1]
1222;[11921];2020-05-20;2;553.966;29.7685363427645;57.33;3;3;[0, 1, 1, 0, 1]
1222;[11788];2020-05-19;1;23.0;29.7685363427645;16.98;3;3;[0, 1, 1, 0, 1]
1222;[11656];2020-05-15;4;1201.92;29.7685363427645;69.82;3;3;[0, 1, 1, 0, 1]
1222;[11572, 11352];2020-05-13;2;188.32;29.7685363427645;84.21000000000001;3;3;[0, 1, 1, 0, 1]
1222;[11058];2020-05-08;4;541.279;29.7685363427645;57.33;3;3;[0, 1, 1, 0, 1]
1222;[10913];2020-05-06;2;753.0;29.7685363427645;61.5;3;3;[0, 1, 1, 0, 1]
1222;[10752];2020-05-05;1;777.15;29.7685363427645;61.5;3;3;[0, 1, 1, 0, 1]
1222;[10558];2020-05-01;4;1186.45;29.7685363427645;67.86;3;3;[0, 1, 1, 0, 1]
1222;[10493];2020-04-29;2;49.8;29.7685363427645;33.86;3;3;[0, 1, 1, 0, 1]
1222;[10290];2020-04-28;1;1137.98;29.7685363427645;67.86;3;3;[0, 1, 1, 0, 1]
1222;[10182, 10024, 10074];2020-04-24;4;4943.389;29.7685363427645;218.82999999999998;3;3;[0, 1, 1, 0, 1]
1222;[9886];2020-04-22;2;2394.0;29.7685363427645;85.73;3;3;[0, 1, 1, 0, 1]
1222;[9692];2020-04-21;1;876.221;29.7685363427645;63.69;3;3;[0, 1, 1, 0, 1]
1222;[9594];2020-04-17;4;1282.19;29.7685363427645;69.82;3;3;[0, 1, 1, 0, 1]
1222;[9135];2020-04-14;1;518.0;29.7685363427645;57.33;3;3;[0, 1, 1, 0, 1]
1222;[8892];2020-04-08;2;813.801;29.7685363427645;63.69;3;3;[0, 1, 1, 0, 1]
1222;[8727];2020-04-03;4;4321.35;29.7685363427645;105.26;3;3;[0, 1, 1, 0, 1]
1222;[8304];2020-04-01;2;111.129;29.7685363427645;50.35;3;3;[0, 1, 1, 0, 1]
1222;[8032, 7944];2020-03-27;4;793.111;29.7685363427645;95.36;3;3;[0, 1, 1, 0, 1]
1222;[7829, 7752];2020-03-25;2;40.007999999999996;29.7685363427645;33.96;3;3;[0, 1, 1, 0, 1]
1222;[7461, 7366];2020-03-20;4;2034.237;29.7685363427645;131.55;3;3;[0, 1, 1, 0, 1]
1222;[7216, 7116];2020-03-18;2;203.664;29.7685363427645;93.61;3;3;[0, 1, 1, 0, 1]
1222;[6884, 6726];2020-03-13;4;289.61699999999996;29.7685363427645;100.7;3;3;[0, 1, 1, 0, 1]
1222;[6466];2020-03-11;2;52.563;29.7685363427645;36.96;3;3;[0, 1, 1, 0, 1]
1222;[6310];2020-03-10;1;82.5;29.7685363427645;43.26;3;3;[0, 1, 1, 0, 1]
1222;[6155];2020-03-06;4;654.423;29.7685363427645;59.37;3;3;[0, 1, 1, 0, 1]
1222;[5941, 5695];2020-03-04;2;337.6;29.7685363427645;100.7;3;3;[0, 1, 1, 0, 1]
1222;[5593];2020-03-03;1;1630.63;29.7685363427645;76.12;3;3;[0, 1, 1, 0, 1]
1222;[5502];2020-02-28;4;2366.62;29.7685363427645;85.73;3;3;[0, 1, 1, 0, 1]
1222;[5201, 5061];2020-02-26;2;1029.8339999999998;29.7685363427645;112.8;3;3;[0, 1, 1, 0, 1]
1222;[4992];2020-02-25;1;786.84;29.7685363427645;61.5;3;3;[0, 1, 1, 0, 1]
1222;[4773];2020-02-21;4;157.78;29.7685363427645;50.35;3;3;[0, 1, 1, 0, 1]
1222;[4506, 4356];2020-02-19;2;2131.4;29.7685363427645;119.59;3;3;[0, 1, 1, 0, 1]
1222;[4099];2020-02-14;4;282.125;29.7685363427645;51.86;3;3;[0, 1, 1, 0, 1]
1222;[3793, 3744];2020-02-12;2;740.577;29.7685363427645;107.68;3;3;[0, 1, 1, 0, 1]
1222;[3524];2020-02-11;1;457.0;29.7685363427645;55.34;3;3;[0, 1, 1, 0, 1]
1222;[3232];2020-02-07;4;631.174;29.7685363427645;59.37;3;3;[0, 1, 1, 0, 1]
1222;[3106, 2989];2020-02-05;2;669.418;29.7685363427645;100.59;3;3;[0, 1, 1, 0, 1]
1222;[2868];2020-02-04;1;1376.0;29.7685363427645;71.83;3;3;[0, 1, 1, 0, 1]
1222;[2578];2020-01-31;4;696.25;29.7685363427645;59.37;3;3;[0, 1, 1, 0, 1]
1222;[2468, 2376];2020-01-29;2;3050.941;29.7685363427645;128.86;3;3;[0, 1, 1, 0, 1]
1222;[2110];2020-01-24;4;603.847;29.7685363427645;59.37;3;3;[0, 1, 1, 0, 1]
1222;[1740, 1648];2020-01-22;2;341.166;29.7685363427645;95.12;3;3;[0, 1, 1, 0, 1]
1222;[1359];2020-01-17;4;597.0;29.7685363427645;57.33;3;3;[0, 1, 1, 0, 1]
1222;[939];2020-01-15;2;348.5;29.7685363427645;53.43;3;3;[0, 1, 1, 0, 1]
1222;[860];2020-01-14;1;530.588;29.7685363427645;57.33;3;3;[0, 1, 1, 0, 1]
1222;[595, 536];2020-01-10;4;2971.0;29.7685363427645;148.06;3;3;[0, 1, 1, 0, 1]
1222;[274];2020-01-08;2;353.14;29.7685363427645;53.43;3;3;[0, 1, 1, 0, 1]
1222;[10];2020-01-07;1;345.713;29.7685363427645;53.43;3;3;[0, 1, 1, 0, 1]
1222;[127];2020-01-03;4;1446.98;29.7685363427645;73.42;3;3;[0, 1, 1, 0, 1]
1297;[28199, 28095];2020-12-17;3;228.07600000000002;35.48226887442577;87.31;3;2;[1, 1, 0, 1, 0]
1297;[27926];2020-12-15;1;50.262;35.48226887442577;36.96;3;2;[1, 1, 0, 1, 0]
1297;[27768];2020-12-14;0;56.095;35.48226887442577;36.96;3;2;[1, 1, 0, 1, 0]
1297;[27516];2020-12-10;3;264.548;35.48226887442577;51.86;3;2;[1, 1, 0, 1, 0]
1297;[27278];2020-12-08;1;62.8;35.48226887442577;36.96;3;2;[1, 1, 0, 1, 0]
1297;[27140];2020-12-07;0;490.625;35.48226887442577;55.34;3;2;[1, 1, 0, 1, 0]
1297;[26912];2020-12-03;3;57.491;35.48226887442577;36.96;3;2;[1, 1, 0, 1, 0]
1297;[26519];2020-11-30;0;4012.0;35.48226887442577;105.26;3;2;[1, 1, 0, 1, 0]
1297;[26175];2020-11-24;1;185.315;35.48226887442577;50.35;3;2;[1, 1, 0, 1, 0]
1297;[25931];2020-11-23;0;2584.95;35.48226887442577;90.25;3;2;[1, 1, 0, 1, 0]
1297;[25721];2020-11-19;3;3301.0;35.48226887442577;95.0;3;2;[1, 1, 0, 1, 0]
1297;[25502];2020-11-17;1;396.0;35.48226887442577;53.43;3;2;[1, 1, 0, 1, 0]
1297;[25378];2020-11-16;0;236.0;35.48226887442577;51.86;3;2;[1, 1, 0, 1, 0]
1297;[25093];2020-11-12;3;5016.0;35.48226887442577;114.99;3;2;[1, 1, 0, 1, 0]
1297;[25010];2020-11-10;1;732.85;35.48226887442577;61.5;3;2;[1, 1, 0, 1, 0]
1297;[24777];2020-11-09;0;3013.08;35.48226887442577;95.0;3;2;[1, 1, 0, 1, 0]
1297;[24583];2020-11-05;3;1563.0;35.48226887442577;75.51;3;2;[1, 1, 0, 1, 0]
1297;[24383, 24282];2020-11-03;1;2478.723;35.48226887442577;136.08;3;2;[1, 1, 0, 1, 0]
1297;[24233];2020-11-02;0;166.0;35.48226887442577;50.35;3;2;[1, 1, 0, 1, 0]
1297;[23930];2020-10-29;3;3408.74;35.48226887442577;95.0;3;2;[1, 1, 0, 1, 0]
1297;[23801, 23789];2020-10-27;1;7219.2;35.48226887442577;190.5;3;2;[1, 1, 0, 1, 0]
1297;[23636];2020-10-26;0;831.889;35.48226887442577;63.69;3;2;[1, 1, 0, 1, 0]
1297;[23493];2020-10-22;3;1515.0;35.48226887442577;75.51;3;2;[1, 1, 0, 1, 0]
1297;[23285, 23216];2020-10-20;1;474.39599999999996;35.48226887442577;103.72;3;2;[1, 1, 0, 1, 0]
1297;[22856];2020-10-15;3;144.0;35.48226887442577;50.35;3;2;[1, 1, 0, 1, 0]
1297;[22783, 22636];2020-10-13;1;780.042;35.48226887442577;98.46000000000001;3;2;[1, 1, 0, 1, 0]
1297;[22494];2020-10-12;0;1515.31;35.48226887442577;75.51;3;2;[1, 1, 0, 1, 0]
1297;[22373];2020-10-08;3;1649.48;35.48226887442577;76.12;3;2;[1, 1, 0, 1, 0]
1297;[22129];2020-10-06;1;1684.71;35.48226887442577;76.12;3;2;[1, 1, 0, 1, 0]
1297;[21884];2020-10-05;0;4920.81;35.48226887442577;109.24;3;2;[1, 1, 0, 1, 0]
1297;[21798];2020-10-01;3;1778.2;35.48226887442577;78.24;3;2;[1, 1, 0, 1, 0]
1297;[21535];2020-09-29;1;4917.52;35.48226887442577;109.24;3;2;[1, 1, 0, 1, 0]
1297;[21459];2020-09-28;0;2262.0;35.48226887442577;85.73;3;2;[1, 1, 0, 1, 0]
1297;[21239];2020-09-24;3;2762.0;35.48226887442577;90.25;3;2;[1, 1, 0, 1, 0]
1297;[21148, 20947];2020-09-22;1;2386.305;35.48226887442577;139.16;3;2;[1, 1, 0, 1, 0]
1297;[20746];2020-09-17;3;1399.74;35.48226887442577;71.83;3;2;[1, 1, 0, 1, 0]
1297;[20653, 20500];2020-09-15;1;1575.626;35.48226887442577;123.69;3;2;[1, 1, 0, 1, 0]
1297;[20269];2020-09-14;0;4552.9;35.48226887442577;109.24;3;2;[1, 1, 0, 1, 0]
1297;[20218];2020-09-10;3;3147.8;35.48226887442577;95.0;3;2;[1, 1, 0, 1, 0]
1297;[20069, 19961];2020-09-08;1;4549.913;35.48226887442577;161.5;3;2;[1, 1, 0, 1, 0]
1297;[19900];2020-09-07;0;7226.16;35.48226887442577;127.41;3;2;[1, 1, 0, 1, 0]
1297;[19652];2020-09-03;3;135.717;35.48226887442577;50.35;3;2;[1, 1, 0, 1, 0]
1297;[19485, 19412];2020-09-01;1;4073.4;35.48226887442577;171.46;3;2;[1, 1, 0, 1, 0]
1297;[19297];2020-08-31;0;5509.43;35.48226887442577;114.99;3;2;[1, 1, 0, 1, 0]
1297;[19155];2020-08-27;3;490.625;35.48226887442577;55.34;3;2;[1, 1, 0, 1, 0]
1297;[19082];2020-08-25;1;254.717;35.48226887442577;51.86;3;2;[1, 1, 0, 1, 0]
1297;[18770];2020-08-24;0;1723.76;35.48226887442577;78.24;3;2;[1, 1, 0, 1, 0]
1297;[18619];2020-08-20;3;1204.0;35.48226887442577;69.82;3;2;[1, 1, 0, 1, 0]
1297;[18531, 18395];2020-08-18;1;11874.400000000001;35.48226887442577;236.03;3;2;[1, 1, 0, 1, 0]
1297;[18384];2020-08-17;0;2042.0;35.48226887442577;85.73;3;2;[1, 1, 0, 1, 0]
1297;[18033, 18009];2020-08-11;1;1268.466;35.48226887442577;116.69;3;2;[1, 1, 0, 1, 0]
1297;[17707];2020-08-06;3;66.0;35.48226887442577;36.96;3;2;[1, 1, 0, 1, 0]
