Beladedatum;Wochentag;Kalenderwoche;ID_Empfänger;Gewicht;Frachtkosten;ID_Sendung;Monat
2022-05-17 00:00:00;1;20;1318;142,5;28,311675;646;5,0
2022-05-17 00:00:00;1;20;1004;251,2;32,149871999999995;647;5,0
2022-05-17 00:00:00;1;20;1224;4002,0;164,59062;648;5,0
2022-05-17 00:00:00;1;20;1038;420,0;38,1102;649;5,0
2022-05-17 00:00:00;1;20;1272;1690,36;82,9666116;651;5,0
2022-05-17 00:00:00;1;20;1043;2544,22;113,1164082;652;5,0
2022-05-17 00:00:00;1;20;1080;45,22;24,8767182;653;5,0
2022-05-17 00:00:00;1;20;1274;193,02;30,095536199999998;654;5,0
2022-05-17 00:00:00;1;20;1037;1140,0;63,5334;655;5,0
2022-05-17 00:00:00;1;20;1319;408,0;37,686479999999996;656;5,0
2022-05-17 00:00:00;1;20;1320;298,0;33,80238;657;5,0
2022-05-17 00:00:00;1;20;1210;177,0;29,529870000000003;658;5,0
2022-05-17 00:00:00;1;20;1321;2824,0;122,99543999999999;662;5,0
2022-05-17 00:00:00;1;20;1322;4268,89;174,01450590000002;666;5,0
2022-05-17 00:00:00;1;20;1018;12151,0;452,33180999999996;667;5,0
2022-05-17 00:00:00;1;20;1017;82,0;26,175420000000003;668;5,0
2022-05-17 00:00:00;1;20;1323;376,99;36,5915169;670;5,0
2022-05-17 00:00:00;1;20;1300;638,0;45,80778;672;5,0
2022-05-17 00:00:00;1;20;1268;4258,2;173,63704199999998;673;5,0
2022-05-17 00:00:00;1;20;1324;120,64;27,5397984;675;5,0
2022-05-17 00:00:00;1;20;1325;2925,02;126,56245619999999;676;5,0
2022-05-17 00:00:00;1;20;1326;2278,0;103,71618000000001;677;5,0
2022-05-17 00:00:00;1;20;1146;1013,62;59,070922200000005;678;5,0
2022-05-17 00:00:00;1;20;1327;826,33;52,457712300000004;680;5,0
2022-05-17 00:00:00;1;20;1287;1413,1;73,17656099999999;681;5,0
2022-05-17 00:00:00;1;20;1328;100,0;26,811;682;5,0
2022-05-17 00:00:00;1;20;1143;2031,0;94,99461;683;5,0
2022-05-17 00:00:00;1;20;1329;1884,0;89,80404;685;5,0
2022-05-17 00:00:00;1;20;1311;560,0;43,0536;686;5,0
2022-05-17 00:00:00;1;20;1066;793,5;51,298485;688;5,0
2022-05-17 00:00:00;1;20;1090;1589,63;79,4098353;691;5,0
2022-05-17 00:00:00;1;20;1234;3720,36;154,6459116;692;5,0
2022-05-17 00:00:00;1;20;1330;90,31;26,4688461;693;5,0
2022-05-17 00:00:00;1;20;1104;160,0;28,9296;694;5,0
2022-05-17 00:00:00;1;20;1190;925,5;55,959405000000004;697;5,0
2022-05-17 00:00:00;1;20;1331;10,0;23,6331;698;5,0
2022-05-17 00:00:00;1;20;1020;2369,0;106,92938999999998;699;5,0
2022-05-17 00:00:00;1;20;1206;127,0;27,76437;700;5,0
2022-05-17 00:00:00;1;20;1022;15,0;23,80965;701;5,0
2022-05-17 00:00:00;1;20;1022;41,99;24,7626669;702;5,0
2022-05-17 00:00:00;1;20;1154;2513,6;112,03521599999999;704;5,0
2022-05-17 00:00:00;1;20;1332;14081,3;520,490703;705;5,0
2022-05-18 00:00:00;2;20;1333;1478,0;75,46818;706;5,0
2022-05-18 00:00:00;2;20;1322;4290,0;174,7599;707;5,0
2022-05-18 00:00:00;2;20;1113;879,0;54,31749;708;5,0
2022-05-18 00:00:00;2;20;1122;836,5;52,816815000000005;710;5,0
2022-05-18 00:00:00;2;20;1064;2128,5;98,437335;711;5,0
2022-05-18 00:00:00;2;20;1334;1994,7;93,712857;712;5,0
2022-05-18 00:00:00;2;20;1278;195,47;30,1820457;713;5,0
2022-05-18 00:00:00;2;20;1335;510,0;41,2881;714;5,0
2022-05-18 00:00:00;2;20;1019;185,0;29,81235;716;5,0
2022-05-18 00:00:00;2;20;1336;5917,01;232,20962310000002;717;5,0
2022-05-18 00:00:00;2;20;1307;1669,45;82,2282795;719;5,0
2022-05-18 00:00:00;2;20;1337;863,5;53,770185;721;5,0
2022-05-18 00:00:00;2;20;1338;2022,0;94,67681999999999;722;5,0
2022-05-18 00:00:00;2;20;1339;677,62;47,2067622;723;5,0
2022-05-18 00:00:00;2;20;1340;432,0;38,53392;724;5,0
2022-05-18 00:00:00;2;20;1309;1920,46;91,0914426;725;5,0
2022-05-18 00:00:00;2;20;1054;32,0;24,40992;726;5,0
2022-05-18 00:00:00;2;20;1312;116,11;27,3798441;727;5,0
2022-05-18 00:00:00;2;20;1341;2666,5;117,43411499999999;728;5,0
2022-05-18 00:00:00;2;20;1342;2287,5;104,051625;729;5,0
2022-05-18 00:00:00;2;20;1201;1587,84;79,3466304;730;5,0
2022-05-18 00:00:00;2;20;1311;906,0;55,27086;731;5,0
2022-05-18 00:00:00;2;20;1343;83,24;26,2192044;734;5,0
2022-05-18 00:00:00;2;20;1004;203,67;30,471587699999997;736;5,0
2022-05-18 00:00:00;2;20;1310;434,0;38,60454;737;5,0
2022-05-18 00:00:00;2;20;1344;130,09;27,873477899999997;739;5,0
2022-05-18 00:00:00;2;20;1321;4104,0;168,19224;740;5,0
2022-05-18 00:00:00;2;20;1345;70,24;25,760174399999997;741;5,0
2022-05-18 00:00:00;2;20;1346;1025,0;59,47275;742;5,0
2022-05-18 00:00:00;2;20;1347;8072,0;308,30232;743;5,0
2022-05-18 00:00:00;2;20;1141;17,0;23,88027;744;5,0
2022-05-18 00:00:00;2;20;1198;9846,0;370,94226000000003;745;5,0
2022-05-18 00:00:00;2;20;1304;1109,92;62,4712752;746;5,0
2022-05-18 00:00:00;2;20;1273;121,0;27,552509999999998;747;5,0
2022-05-18 00:00:00;2;20;1080;72,0;25,82232;748;5,0
2022-05-18 00:00:00;2;20;1271;189,25;29,962417499999997;749;5,0
2022-05-18 00:00:00;2;20;1251;579,0;43,72449;750;5,0
2022-05-18 00:00:00;2;20;1286;271,5;32,866665000000005;751;5,0
2022-05-18 00:00:00;2;20;1348;6030,0;236,1993;752;5,0
2022-05-18 00:00:00;2;20;1173;11,0;23,66841;754;5,0
2022-05-18 00:00:00;2;20;1218;97,03;26,7061293;755;5,0
2022-05-18 00:00:00;2;20;1014;250,5;32,125155;756;5,0
2022-05-18 00:00:00;2;20;1261;860,24;53,6550744;758;5,0
2022-05-18 00:00:00;2;20;1262;474,12;40,021177200000004;759;5,0
2022-05-18 00:00:00;2;20;1349;581,15;43,8004065;762;5,0
2022-05-18 00:00:00;2;20;1317;2882,33;125,0550723;764;5,0
2022-05-18 00:00:00;2;20;1234;95,0;26,63445;765;5,0
2022-05-18 00:00:00;2;20;1330;31,15;24,3799065;766;5,0
2022-05-18 00:00:00;2;20;1189;2463,0;110,24853;768;5,0
2022-05-18 00:00:00;2;20;1351;280,35;33,1791585;769;5,0
2022-05-18 00:00:00;2;20;1291;158,0;28,85898;770;5,0
2022-05-19 00:00:00;3;20;1352;338,0;35,21478;771;5,0
2022-05-19 00:00:00;3;20;1146;58,29;25,3382199;772;5,0
2022-05-19 00:00:00;3;20;1353;61,53;25,4526243;774;5,0
2022-05-19 00:00:00;3;20;1136;7200,0;277,512;775;5,0
2022-05-19 00:00:00;3;20;1066;2016,0;94,46495999999999;776;5,0
2022-05-19 00:00:00;3;20;1311;762,0;50,18622;780;5,0
2022-05-19 00:00:00;3;20;1354;2323,4;105,319254;781;5,0
2022-05-19 00:00:00;3;20;1037;480,0;40,2288;782;5,0
2022-05-19 00:00:00;3;20;1307;46,58;24,9247398;784;5,0
2022-05-19 00:00:00;3;20;1272;654,5;46,390395;786;5,0
2022-05-19 00:00:00;3;20;1355;92,4;26,542644;788;5,0
2022-05-19 00:00:00;3;20;1217;145,0;28,39995;789;5,0
2022-05-19 00:00:00;3;20;1058;1314,34;69,68934540000001;790;5,0
2022-05-19 00:00:00;3;20;1135;251,14;32,1477534;792;5,0
2022-05-19 00:00:00;3;20;1143;334,19;35,0802489;795;5,0
2022-05-19 00:00:00;3;20;1218;381,78;36,7606518;796;5,0
2022-05-19 00:00:00;3;20;1001;97,27;26,7146037;797;5,0
2022-05-19 00:00:00;3;20;1277;446,5;39,045915;799;5,0
2022-05-19 00:00:00;3;20;1128;8276,56;315,5253336;800;5,0
2022-05-19 00:00:00;3;20;1356;503,0;41,040929999999996;802;5,0
2022-05-19 00:00:00;3;20;1021;132,0;27,940920000000002;803;5,0
2022-05-19 00:00:00;3;20;1250;19,0;23,95089;804;5,0
2022-05-19 00:00:00;3;20;1357;118,44;27,4621164;805;5,0
2022-05-19 00:00:00;3;20;1286;243,99;31,895286900000002;807;5,0
2022-05-19 00:00:00;3;20;1078;737,78;49,3310118;808;5,0
2022-05-19 00:00:00;3;20;1079;265,0;32,63715;809;5,0
2022-05-19 00:00:00;3;20;1358;2375,0;107,14125;810;5,0
2022-05-19 00:00:00;3;20;1201;336,0;35,14416;811;5,0
2022-05-19 00:00:00;3;20;1359;2219,56;101,6526636;812;5,0
2022-05-19 00:00:00;3;20;1323;540,0;42,3474;813;5,0
2022-05-19 00:00:00;3;20;1004;61,32;25,4452092;816;5,0
2022-05-19 00:00:00;3;20;1360;40,99;24,7273569;817;5,0
2022-05-19 00:00:00;3;20;1131;77,0;25,99887;818;5,0
2022-05-19 00:00:00;3;20;1100;2204,95;101,13678449999999;819;5,0
2022-05-19 00:00:00;3;20;1161;239,31;31,730036100000003;820;5,0
2022-05-19 00:00:00;3;20;1098;26,23;24,2061813;821;5,0
2022-05-19 00:00:00;3;20;1349;80,21;26,1122151;822;5,0
2022-05-19 00:00:00;3;20;1233;470,58;39,89617979999999;823;5,0
2022-05-19 00:00:00;3;20;1104;1227,5;66,623025;825;5,0
2022-05-19 00:00:00;3;20;1159;51,05;25,0825755;826;5,0
2022-05-19 00:00:00;3;20;1122;259,0;32,425290000000004;827;5,0
2022-05-19 00:00:00;3;20;1278;17,0;23,88027;828;5,0
2022-05-19 00:00:00;3;20;1334;83,0;26,210729999999998;829;5,0
2022-05-19 00:00:00;3;20;1120;1163,92;64,37801520000001;830;5,0
2022-05-19 00:00:00;3;20;1361;82,0;26,175420000000003;831;5,0
2022-05-19 00:00:00;3;20;1012;186,0;29,847659999999998;832;5,0
2022-05-19 00:00:00;3;20;1362;1623,0;80,58813;833;5,0
2022-05-20 00:00:00;4;20;1165;8254,9;314,760519;834;5,0
2022-05-20 00:00:00;4;20;1229;2204,0;101,10324;835;5,0
2022-05-20 00:00:00;4;20;1337;628,0;45,454679999999996;836;5,0
2022-05-20 00:00:00;4;20;1363;630,5;45,542955;837;5,0
2022-05-20 00:00:00;4;20;1264;157,6;28,844856;838;5,0
2022-05-20 00:00:00;4;20;1364;1048,3;60,295473;839;5,0
2022-05-20 00:00:00;4;20;1139;2046,0;95,52426;840;5,0
2022-05-20 00:00:00;4;20;1365;861,16;53,6875596;841;5,0
2022-05-20 00:00:00;4;20;1020;972,5;57,618975;842;5,0
2022-05-20 00:00:00;4;20;1021;370,0;36,3447;844;5,0
2022-05-20 00:00:00;4;20;1357;151,1;28,615340999999997;845;5,0
2022-05-20 00:00:00;4;20;1019;2514,08;112,0521648;846;5,0
2022-05-20 00:00:00;4;20;1366;23,99;24,1270869;848;5,0
2022-05-20 00:00:00;4;20;1354;154,0;28,717740000000003;849;5,0
2022-05-20 00:00:00;4;20;1261;126,0;27,729059999999997;850;5,0
2022-05-20 00:00:00;4;20;1189;869,5;53,98204499999999;852;5,0
2022-05-20 00:00:00;4;20;1104;402,0;37,47462;853;5,0
2022-05-20 00:00:00;4;20;1367;1433,0;73,87923;856;5,0
2022-05-20 00:00:00;4;20;1368;1548,81;77,9684811;857;5,0
2022-05-20 00:00:00;4;20;1246;108,05;27,0952455;858;5,0
2022-05-20 00:00:00;4;20;1369;239,16;31,7247396;860;5,0
2022-05-20 00:00:00;4;20;1074;955,87;57,031769700000005;861;5,0
2022-05-20 00:00:00;4;20;1128;348,0;35,56788;862;5,0
2022-05-20 00:00:00;4;20;1012;45,0;24,86895;864;5,0
2022-05-20 00:00:00;4;20;1169;19,2;23,957952;865;5,0
2022-05-20 00:00:00;4;20;1171;7,77;23,5543587;866;5,0
2022-05-20 00:00:00;4;20;1301;792,38;51,2589378;867;5,0
2022-05-20 00:00:00;4;20;1343;28,94;24,3018714;868;5,0
2022-05-20 00:00:00;4;20;1370;298,34;33,8143854;869;5,0
2022-05-20 00:00:00;4;20;1004;159,07;28,896761699999995;870;5,0
2022-05-20 00:00:00;4;20;1268;840,0;52,9404;872;5,0
2022-05-20 00:00:00;4;20;1273;481,0;40,264109999999995;876;5,0
2022-05-20 00:00:00;4;20;1080;446,72;39,0536832;877;5,0
2022-05-20 00:00:00;4;20;1043;1771,24;85,82248440000001;878;5,0
2022-05-20 00:00:00;4;20;1272;195,5;30,183104999999998;880;5,0
2022-05-20 00:00:00;4;20;1271;906,5;55,288515000000004;881;5,0
2022-05-23 00:00:00;0;21;1025;576,61;43,6400991;885;5,0
2022-05-23 00:00:00;0;21;1217;73,35;25,8699885;886;5,0
2022-05-23 00:00:00;0;21;1373;2180,0;100,2558;887;5,0
2022-05-23 00:00:00;0;21;1374;1466,0;75,04446;888;5,0
2022-05-23 00:00:00;0;21;1264;232,08;31,474744800000003;889;5,0
2022-05-23 00:00:00;0;21;1341;3945,14;162,58289340000002;890;5,0
2022-05-23 00:00:00;0;21;1054;212,0;30,76572;891;5,0
2022-05-23 00:00:00;0;21;1256;45,76;24,895785600000004;892;5,0
2022-05-23 00:00:00;0;21;1028;898,0;54,98838000000001;893;5,0
2022-05-23 00:00:00;0;21;1139;1646,54;81,41932740000001;894;5,0
2022-05-23 00:00:00;0;21;1098;28,94;24,3018714;895;5,0
2022-05-23 00:00:00;0;21;1097;77,61;26,020409100000002;896;5,0
2022-05-23 00:00:00;0;21;1234;55,0;25,22205;897;5,0
2022-05-23 00:00:00;0;21;1375;822,4;52,318944;898;5,0
2022-05-23 00:00:00;0;21;1310;251,0;32,14281;900;5,0
2022-05-23 00:00:00;0;21;1048;61,17;25,439912699999997;902;5,0
2022-05-23 00:00:00;0;21;1112;15,52;23,8280112;903;5,0
2022-05-23 00:00:00;0;21;1169;6,37;23,5049247;904;5,0
2022-05-23 00:00:00;0;21;1376;7,0;23,52717;905;5,0
2022-05-23 00:00:00;0;21;1279;518,75;41,5970625;906;5,0
2022-05-23 00:00:00;0;21;1071;1083,3;61,531323;907;5,0
2022-05-23 00:00:00;0;21;1093;4104,0;168,19224;908;5,0
2022-05-23 00:00:00;0;21;1377;14,5;23,791995;909;5,0
2022-05-23 00:00:00;0;21;1304;306,5;34,102515000000004;911;5,0
2022-05-23 00:00:00;0;21;1232;313,41;34,3465071;912;5,0
2022-05-23 00:00:00;0;21;1378;210,0;30,6951;913;5,0
2022-05-23 00:00:00;0;21;1248;51,0;25,08081;914;5,0
2022-05-23 00:00:00;0;21;1037;77,99;26,033826899999998;915;5,0
2022-05-23 00:00:00;0;21;1277;375,0;36,52125;916;5,0
2022-05-23 00:00:00;0;21;1128;111,0;27,199409999999997;917;5,0
2022-05-23 00:00:00;0;21;1022;600,17;44,4720027;921;5,0
2022-05-23 00:00:00;0;21;1250;724,69;48,868803899999996;922;5,0
2022-05-23 00:00:00;0;21;1020;522,0;41,71182;923;5,0
2022-05-23 00:00:00;0;21;1379;610,0;44,8191;925;5,0
2022-05-23 00:00:00;0;21;1018;7798,0;298,62737999999996;926;5,0
2022-05-23 00:00:00;0;21;1117;537,0;42,24147;927;5,0
2022-05-23 00:00:00;0;21;1120;484,85;40,4000535;928;5,0
2022-05-23 00:00:00;0;21;1334;374,67;36,5095977;929;5,0
2022-05-23 00:00:00;0;21;1380;189,4;29,967714;930;5,0
2022-05-23 00:00:00;0;21;1381;972,0;57,601319999999994;931;5,0
2022-05-23 00:00:00;0;21;1202;848,13;53,2274703;934;5,0
2022-05-23 00:00:00;0;21;1059;3961,5;163,160565;935;5,0
2022-05-24 00:00:00;1;21;1130;1137,73;63,453246299999996;940;5,0
2022-05-24 00:00:00;1;21;1336;195,0;30,16545;941;5,0
2022-05-24 00:00:00;1;21;1304;862,5;53,734875;942;5,0
2022-05-24 00:00:00;1;21;1332;8815,02;334,5383562;943;5,0
2022-05-24 00:00:00;1;21;1382;22500,0;817,755;945;5,0
2022-05-24 00:00:00;1;21;1225;10,39;23,646870899999996;948;5,0
2022-05-24 00:00:00;1;21;1280;99,87;26,8064097;949;5,0
2022-05-24 00:00:00;1;21;1383;85,69;26,305713899999997;950;5,0
2022-05-24 00:00:00;1;21;1384;1900,68;90,3930108;951;5,0
2022-05-24 00:00:00;1;21;1080;2084,0;96,86604;952;5,0
2022-05-24 00:00:00;1;21;1223;231,0;31,436609999999998;953;5,0
2022-05-24 00:00:00;1;21;1245;592,5;44,201175;954;5,0
2022-05-24 00:00:00;1;21;1385;54,0;25,18674;955;5,0
2022-05-24 00:00:00;1;21;1171;56,47;25,2739557;956;5,0
2022-05-24 00:00:00;1;21;1386;116,82;27,4049142;957;5,0
2022-05-24 00:00:00;1;21;1136;3870,0;159,9297;958;5,0
2022-05-24 00:00:00;1;21;1387;129,9;27,866769;959;5,0
2022-05-24 00:00:00;1;21;1109;143,91;28,361462100000004;960;5,0
2022-05-24 00:00:00;1;21;1139;1406,0;72,92586;962;5,0
2022-05-24 00:00:00;1;21;1388;39,0;24,65709;964;5,0
2022-05-24 00:00:00;1;21;1311;643,7;46,009046999999995;966;5,0
2022-05-24 00:00:00;1;21;1143;4055,0;166,46205;970;5,0
2022-05-24 00:00:00;1;21;1117;3676,84;153,10922040000003;971;5,0
2022-05-24 00:00:00;1;21;1389;176,0;29,494559999999996;972;5,0
2022-05-24 00:00:00;1;21;1021;1321,0;69,92451;973;5,0
2022-05-24 00:00:00;1;21;1250;2415,0;108,55365;974;5,0
2022-05-24 00:00:00;1;21;1086;2550,0;113,3205;975;5,0
2022-05-24 00:00:00;1;21;1390;477,35;40,1352285;976;5,0
2022-05-24 00:00:00;1;21;1391;7297,43;280,95225330000005;977;5,0
2022-05-24 00:00:00;1;21;1234;3035,0;130,44585;978;5,0
2022-05-24 00:00:00;1;21;1100;620,96;45,2060976;979;5,0
2022-05-24 00:00:00;1;21;1101;905,84;55,265210399999994;980;5,0
2022-05-24 00:00:00;1;21;1104;210,0;30,6951;982;5,0
2022-05-24 00:00:00;1;21;1189;414,0;37,898340000000005;983;5,0
2022-05-24 00:00:00;1;21;1185;666,5;46,814115;986;5,0
2022-05-24 00:00:00;1;21;1059;2560,5;113,691255;987;5,0
2022-05-25 00:00:00;2;21;1165;2959,52;127,78065120000001;988;5,0
2022-05-25 00:00:00;2;21;1391;1068,0;60,991080000000004;989;5,0
2022-05-25 00:00:00;2;21;1086;4622,94;186,5160114;990;5,0
2022-05-25 00:00:00;2;21;1152;836,0;52,79916;991;5,0
2022-05-25 00:00:00;2;21;1392;400,59;37,4248329;992;5,0
2022-05-25 00:00:00;2;21;1020;1693,72;83,0852532;993;5,0
2022-05-25 00:00:00;2;21;1380;4284,0;174,54804;995;5,0
2022-05-25 00:00:00;2;21;1013;954,76;56,9925756;996;5,0
2022-05-25 00:00:00;2;21;1114;114,38;27,318757799999997;999;5,0
2022-05-25 00:00:00;2;21;1393;202,81;30,4412211;1000;5,0
2022-05-25 00:00:00;2;21;1018;4974,0;198,91194;1002;5,0
2022-05-25 00:00:00;2;21;1394;261,0;32,495909999999995;1004;5,0
2022-05-25 00:00:00;2;21;1315;1900,0;90,369;1005;5,0
2022-05-25 00:00:00;2;21;1098;65,0;25,57515;1006;5,0
2022-05-25 00:00:00;2;21;1097;864,55;53,8072605;1007;5,0
2022-05-25 00:00:00;2;21;1367;765,0;50,29215;1008;5,0
2022-05-25 00:00:00;2;21;1101;2129,5;98,472645;1009;5,0
2022-05-25 00:00:00;2;21;1104;384,0;36,839040000000004;1011;5,0
2022-05-25 00:00:00;2;21;1395;538,0;42,27678;1012;5,0
2022-05-25 00:00:00;2;21;1106;600,04;44,4674124;1013;5,0
2022-05-25 00:00:00;2;21;1231;866,0;53,85846;1015;5,0
2022-05-25 00:00:00;2;21;1171;92,97;26,562770699999998;1016;5,0
2022-05-25 00:00:00;2;21;1396;204,0;30,483240000000002;1018;5,0
2022-05-25 00:00:00;2;21;1280;1420,65;73,4431515;1019;5,0
2022-05-25 00:00:00;2;21;1383;100,94;26,8441914;1020;5,0
2022-05-25 00:00:00;2;21;1300;2473,25;110,6104575;1021;5,0
2022-05-25 00:00:00;2;21;1397;452,41;39,254597100000005;1022;5,0
2022-05-25 00:00:00;2;21;1398;7137,0;275,28747000000004;1023;5,0
2022-05-25 00:00:00;2;21;1055;224,5;31,207095000000002;1024;5,0
2022-05-25 00:00:00;2;21;1399;69,42;25,7312202;1025;5,0
2022-05-25 00:00:00;2;21;1364;134,72;28,0369632;1026;5,0
2022-05-25 00:00:00;2;21;1211;744,5;49,568295;1027;5,0
2022-05-25 00:00:00;2;21;1210;976,0;57,74256;1028;5,0
2022-05-25 00:00:00;2;21;1321;192,0;30,059520000000003;1031;5,0
2022-05-25 00:00:00;2;21;1400;3404,0;143,47523999999999;1035;5,0
2022-05-25 00:00:00;2;21;1050;526,05;41,854825500000004;1036;5,0
2022-05-25 00:00:00;2;21;1128;860,31;53,6575461;1037;5,0
2022-05-25 00:00:00;2;21;1117;301,0;33,90831;1038;5,0
2022-05-25 00:00:00;2;21;1362;1298,78;69,1399218;1039;5,0
2022-05-25 00:00:00;2;21;1202;21,98;24,056113800000002;1043;5,0
2022-05-25 00:00:00;2;21;1059;188,0;29,91828;1044;5,0
2022-05-25 00:00:00;2;21;1174;375,0;36,52125;1045;5,0
2022-05-25 00:00:00;2;21;1401;960,76;57,204435600000004;1047;5,0
2022-05-25 00:00:00;2;21;1248;1208,54;65,95354739999999;1049;5,0
2022-05-25 00:00:00;2;21;1174;380,0;36,6978;1050;5,0
2022-05-25 00:00:00;2;21;1402;765,5;50,309805;1051;5,0
2022-05-25 00:00:00;2;21;1185;158,0;28,85898;1053;5,0
2022-05-25 00:00:00;2;21;1403;40,0;24,6924;1054;5,0
2022-05-30 00:00:00;0;22;1404;184,57;29,797166700000002;1055;5,0
2022-05-30 00:00:00;0;22;1302;448,5;39,116535;1056;5,0
2022-05-30 00:00:00;0;22;1023;7692,0;294,88452;1057;5,0
2022-05-30 00:00:00;0;22;1239;7668,0;294,03708;1058;5,0
2022-05-30 00:00:00;0;22;1141;189,65;29,976541499999996;1059;5,0
2022-05-30 00:00:00;0;22;1146;117,0;27,411270000000002;1060;5,0
2022-05-30 00:00:00;0;22;1136;501,0;40,97031;1062;5,0
2022-05-30 00:00:00;0;22;1364;159,28;28,9041768;1063;5,0
2022-05-30 00:00:00;0;22;1139;1183,75;65,0782125;1065;5,0
2022-05-30 00:00:00;0;22;1294;357,51;35,9036781;1066;5,0
2022-05-30 00:00:00;0;22;1405;373,0;36,45063;1067;5,0
2022-05-30 00:00:00;0;22;1011;402,5;37,492275;1068;5,0
2022-05-30 00:00:00;0;22;1406;2232,0;102,09192;1069;5,0
2022-05-30 00:00:00;0;22;1286;161,0;28,964909999999996;1070;5,0
2022-05-30 00:00:00;0;22;1348;2031,3;95,00520300000001;1071;5,0
2022-05-30 00:00:00;0;22;1154;2981,71;128,5641801;1072;5,0
2022-05-30 00:00:00;0;22;1307;666,98;46,831063799999995;1073;5,0
2022-05-30 00:00:00;0;22;1407;222,0;31,11882;1074;5,0
2022-05-30 00:00:00;0;22;1408;413,0;37,86303;1077;5,0
2022-05-30 00:00:00;0;22;1048;2854,79;124,08263490000002;1078;5,0
2022-05-30 00:00:00;0;22;1112;6,01;23,4922131;1079;5,0
2022-05-30 00:00:00;0;22;1356;1056,25;60,5761875;1080;5,0
2022-05-30 00:00:00;0;22;1120;198,0;30,271379999999997;1082;5,0
2022-05-30 00:00:00;0;22;1180;528,0;41,92368;1083;5,0
2022-05-30 00:00:00;0;22;1014;118,13;27,451170299999998;1084;5,0
2022-05-30 00:00:00;0;22;1117;2703,02;118,7236362;1085;5,0
2022-05-30 00:00:00;0;22;1262;3225,0;137,15475;1086;5,0
2022-05-30 00:00:00;0;22;1409;51,5;25,098465;1088;5,0
2022-05-30 00:00:00;0;22;1018;1100,0;62,121;1089;5,0
2022-05-30 00:00:00;0;22;1106;5087,0;202,90197;1091;5,0
2022-05-30 00:00:00;0;22;1395;96,0;26,669759999999997;1092;5,0
2022-05-30 00:00:00;0;22;1105;676,1;47,153090999999996;1094;5,0
2022-05-30 00:00:00;0;22;1101;1082,14;61,4903634;1095;5,0
2022-05-30 00:00:00;0;22;1237;220,0;31,0482;1096;5,0
2022-05-30 00:00:00;0;22;1233;534,0;42,13554;1098;5,0
2022-05-30 00:00:00;0;22;1098;38,11;24,6256641;1099;5,0
2022-05-30 00:00:00;0;22;1367;2641,2;116,540772;1100;5,0
2022-05-30 00:00:00;0;22;1157;306,36;34,0975716;1101;5,0
2022-05-30 00:00:00;0;22;1301;1907,67;90,6398277;1103;5,0
2022-05-30 00:00:00;0;22;1037;137,0;28,11747;1104;5,0
2022-05-30 00:00:00;0;22;1410;388,0;36,98028;1105;5,0
2022-05-30 00:00:00;0;22;1401;95,0;26,63445;1106;5,0
2022-05-30 00:00:00;0;22;1411;628,0;45,454679999999996;1111;5,0
2022-05-31 00:00:00;1;22;1066;23043,01;836,9286831000001;1112;5,0
2022-05-31 00:00:00;1;22;1412;839,0;52,90509;1114;5,0
2022-05-31 00:00:00;1;22;1028;2705,0;118,79355;1115;5,0
2022-05-31 00:00:00;1;22;1413;1144,24;63,683114399999994;1116;5,0
2022-05-31 00:00:00;1;22;1147;1100,0;62,121;1117;5,0
2022-05-31 00:00:00;1;22;1146;2448,0;109,71888;1119;5,0
2022-05-31 00:00:00;1;22;1210;132,86;27,971286600000003;1120;5,0
2022-05-31 00:00:00;1;22;1230;1099,0;62,08569;1122;5,0
2022-05-31 00:00:00;1;22;1345;492,63;40,6747653;1123;5,0
2022-05-31 00:00:00;1;22;1323;371,98;36,4146138;1128;5,0
2022-05-31 00:00:00;1;22;1149;4152,27;169,89665369999997;1130;5,0
2022-05-31 00:00:00;1;22;1414;183,37;29,754794699999998;1132;5,0
2022-05-31 00:00:00;1;22;1415;3010,0;129,5631;1133;5,0
2022-05-31 00:00:00;1;22;1383;135,5;28,064505;1134;5,0
2022-05-31 00:00:00;1;22;1135;18,24;23,9240544;1135;5,0
2022-05-31 00:00:00;1;22;1057;936,03;56,331219299999994;1136;5,0
2022-05-31 00:00:00;1;22;1202;8,82;23,591434200000002;1138;5,0
2022-05-31 00:00:00;1;22;1265;312,0;34,29672;1139;5,0
2022-05-31 00:00:00;1;22;1143;772,34;50,551325399999996;1142;5,0
2022-05-31 00:00:00;1;22;1012;103,0;26,916929999999997;1143;5,0
2022-05-31 00:00:00;1;22;1416;698,45;47,9422695;1144;5,0
2022-05-31 00:00:00;1;22;1174;716,5;48,579615000000004;1145;5,0
2022-05-31 00:00:00;1;22;1038;104,0;26,952240000000003;1146;5,0
2022-05-31 00:00:00;1;22;1417;1146,0;63,745259999999995;1147;5,0
2022-05-31 00:00:00;1;22;1339;665,97;46,7954007;1148;5,0
2022-05-31 00:00:00;1;22;1043;880,0;54,3528;1151;5,0
2022-05-31 00:00:00;1;22;1046;346,64;35,5198584;1152;5,0
2022-05-31 00:00:00;1;22;1418;330,0;34,9323;1153;5,0
2022-05-31 00:00:00;1;22;1150;56,0;25,257360000000002;1154;5,0
2022-05-31 00:00:00;1;22;1247;344,8;35,454888000000004;1155;5,0
2022-05-31 00:00:00;1;22;1346;495,0;40,75845;1156;5,0
2022-05-31 00:00:00;1;22;1419;562,0;43,12422;1158;5,0
2022-05-31 00:00:00;1;22;1275;95,0;26,63445;1159;5,0
