MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
4-22-2;33;4;<attribute 'month' of 'datetime.date' objects>;2;24000;0,0;0,0;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;34;0;<attribute 'month' of 'datetime.date' objects>;0;9000;6370,02;0,7077800000000001;[1068, 0];[4, 0]
0-5-0;34;0;<attribute 'month' of 'datetime.date' objects>;0;9000;875,0;0,09722222222222222;[1236, 0];[6, 0]
1-0-2;34;1;<attribute 'month' of 'datetime.date' objects>;2;24000;6525,88;0,27191166666666666;[1016, 0];[1, 0]
1-22-2;34;1;<attribute 'month' of 'datetime.date' objects>;2;24000;14665,8;0,6110749999999999;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;34;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4392,56;0,4880622222222223;[1068, 0];[4, 0]
2-5-0;34;2;<attribute 'month' of 'datetime.date' objects>;0;9000;527,85;0,05865;[1236, 0];[6, 0]
3-6-2;34;3;<attribute 'month' of 'datetime.date' objects>;2;24000;8828,0;0,36783333333333335;[1062, 1016, 0];[2, 1, 0]
4-22-2;34;4;<attribute 'month' of 'datetime.date' objects>;2;24000;1390,04;0,05791833333333333;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;35;0;<attribute 'month' of 'datetime.date' objects>;0;9000;884,59;0,09828777777777778;[1068, 0];[4, 0]
0-5-0;35;0;<attribute 'month' of 'datetime.date' objects>;0;9000;500,07;0,05556333333333333;[1236, 0];[6, 0]
1-0-2;35;1;<attribute 'month' of 'datetime.date' objects>;2;24000;18386,92;0,7661216666666666;[1016, 0];[1, 0]
1-22-2;35;1;<attribute 'month' of 'datetime.date' objects>;2;24000;11328,0;0,472;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;35;2;<attribute 'month' of 'datetime.date' objects>;0;9000;10886,59;1,209621111111111;[1068, 0];[4, 0]
2-5-0;35;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3074,5;0,3416111111111111;[1236, 0];[6, 0]
3-6-2;35;3;<attribute 'month' of 'datetime.date' objects>;2;24000;17728,0;0,7386666666666667;[1062, 1016, 0];[2, 1, 0]
4-22-2;35;4;<attribute 'month' of 'datetime.date' objects>;2;24000;0,0;0,0;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;36;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3792,33;0,42136999999999997;[1068, 0];[4, 0]
0-5-0;36;0;<attribute 'month' of 'datetime.date' objects>;0;9000;894,5;0,09938888888888889;[1236, 0];[6, 0]
1-0-2;36;1;<attribute 'month' of 'datetime.date' objects>;2;24000;7269,38;0,30289083333333333;[1016, 0];[1, 0]
1-22-2;36;1;<attribute 'month' of 'datetime.date' objects>;2;24000;13001,04;0,54171;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;36;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4978,92;0,5532133333333333;[1068, 0];[4, 0]
2-5-0;36;2;<attribute 'month' of 'datetime.date' objects>;0;9000;28,5;0,0031666666666666666;[1236, 0];[6, 0]
3-6-2;36;3;<attribute 'month' of 'datetime.date' objects>;2;24000;15863,7;0,6609875000000001;[1062, 1016, 0];[2, 1, 0]
4-22-2;36;4;<attribute 'month' of 'datetime.date' objects>;2;24000;353,0;0,014708333333333334;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;37;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5209,96;0,5788844444444444;[1068, 0];[4, 0]
0-5-0;37;0;<attribute 'month' of 'datetime.date' objects>;0;9000;6461,38;0,7179311111111111;[1236, 0];[6, 0]
1-0-2;37;1;<attribute 'month' of 'datetime.date' objects>;2;24000;6426,8;0,2677833333333333;[1016, 0];[1, 0]
1-22-2;37;1;<attribute 'month' of 'datetime.date' objects>;2;24000;17681,0;0,7367083333333333;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;37;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4179,9;0,4644333333333333;[1068, 0];[4, 0]
2-5-0;37;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1236, 0];[6, 0]
3-6-2;37;3;<attribute 'month' of 'datetime.date' objects>;2;24000;14557,0;0,6065416666666666;[1062, 1016, 0];[2, 1, 0]
4-22-2;37;4;<attribute 'month' of 'datetime.date' objects>;2;24000;525,0;0,021875;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;38;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4773,75;0,5304166666666666;[1068, 0];[4, 0]
0-5-0;38;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3212,04;0,35689333333333334;[1236, 0];[6, 0]
1-0-2;38;1;<attribute 'month' of 'datetime.date' objects>;2;24000;3649,81;0,15207541666666666;[1016, 0];[1, 0]
1-22-2;38;1;<attribute 'month' of 'datetime.date' objects>;2;24000;24522,0;1,02175;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;38;2;<attribute 'month' of 'datetime.date' objects>;0;9000;663,17;0,07368555555555555;[1068, 0];[4, 0]
2-5-0;38;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1236, 0];[6, 0]
3-6-2;38;3;<attribute 'month' of 'datetime.date' objects>;2;24000;20144,67;0,83936125;[1062, 1016, 0];[2, 1, 0]
4-22-2;38;4;<attribute 'month' of 'datetime.date' objects>;2;24000;6153,89;0,2564120833333334;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3865,96;0,4295511111111111;[1068, 0];[4, 0]
0-5-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4915,0;0,5461111111111111;[1236, 0];[6, 0]
1-0-2;39;1;<attribute 'month' of 'datetime.date' objects>;2;24000;1788,81;0,07453375;[1016, 0];[1, 0]
1-22-2;39;1;<attribute 'month' of 'datetime.date' objects>;2;24000;12476,64;0,51986;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;39;2;<attribute 'month' of 'datetime.date' objects>;0;9000;5403,33;0,60037;[1068, 0];[4, 0]
2-5-0;39;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3306,0;0,36733333333333335;[1236, 0];[6, 0]
3-6-2;39;3;<attribute 'month' of 'datetime.date' objects>;2;24000;6631,5;0,2763125;[1062, 1016, 0];[2, 1, 0]
4-22-2;39;4;<attribute 'month' of 'datetime.date' objects>;2;24000;6,5;0,0002708333333333333;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;774,84;0,08609333333333334;[1068, 0];[4, 0]
0-5-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3095,01;0,34389000000000003;[1236, 0];[6, 0]
1-0-2;40;1;<attribute 'month' of 'datetime.date' objects>;2;24000;2999,66;0,12498583333333332;[1016, 0];[1, 0]
1-22-2;40;1;<attribute 'month' of 'datetime.date' objects>;2;24000;10913,0;0,4547083333333333;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;40;2;<attribute 'month' of 'datetime.date' objects>;0;9000;6447,97;0,7164411111111111;[1068, 0];[4, 0]
2-5-0;40;2;<attribute 'month' of 'datetime.date' objects>;0;9000;2794,38;0,3104866666666667;[1236, 0];[6, 0]
3-6-2;40;3;<attribute 'month' of 'datetime.date' objects>;2;24000;5103,51;0,21264625;[1062, 1016, 0];[2, 1, 0]
4-22-2;40;4;<attribute 'month' of 'datetime.date' objects>;2;24000;348,32;0,014513333333333333;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1582,95;0,17588333333333334;[1068, 0];[4, 0]
0-5-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1236, 0];[6, 0]
1-0-2;41;1;<attribute 'month' of 'datetime.date' objects>;2;24000;0,0;0,0;[1016, 0];[1, 0]
1-22-2;41;1;<attribute 'month' of 'datetime.date' objects>;2;24000;13153,54;0,5480641666666667;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;41;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1074,98;0,11944222222222223;[1068, 0];[4, 0]
2-5-0;41;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1028,0;0,11422222222222222;[1236, 0];[6, 0]
3-6-2;41;3;<attribute 'month' of 'datetime.date' objects>;2;24000;29408,030000000002;1,2253345833333333;[1062, 1016, 0];[2, 1, 0]
4-22-2;41;4;<attribute 'month' of 'datetime.date' objects>;2;24000;702,49;0,029270416666666667;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4404,15;0,48934999999999995;[1068, 0];[4, 0]
0-5-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;418,0;0,04644444444444444;[1236, 0];[6, 0]
1-0-2;42;1;<attribute 'month' of 'datetime.date' objects>;2;24000;17537,25;0,73071875;[1016, 0];[1, 0]
1-22-2;42;1;<attribute 'month' of 'datetime.date' objects>;2;24000;6681,0;0,278375;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;42;2;<attribute 'month' of 'datetime.date' objects>;0;9000;2750,7;0,3056333333333333;[1068, 0];[4, 0]
2-5-0;42;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1236, 0];[6, 0]
3-6-2;42;3;<attribute 'month' of 'datetime.date' objects>;2;24000;5580,0;0,2325;[1062, 1016, 0];[2, 1, 0]
4-22-2;42;4;<attribute 'month' of 'datetime.date' objects>;2;24000;616,89;0,02570375;[1065, 1204, 1062, 0];[3, 5, 2, 0]
0-3-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;6772,78;0,752531111111111;[1068, 0];[4, 0]
0-5-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4724,5;0,5249444444444444;[1236, 0];[6, 0]
1-0-2;43;1;<attribute 'month' of 'datetime.date' objects>;2;24000;5580,0;0,2325;[1016, 0];[1, 0]
1-22-2;43;1;<attribute 'month' of 'datetime.date' objects>;2;24000;10245,83;0,42690958333333334;[1065, 1204, 1062, 0];[3, 5, 2, 0]
2-3-0;43;2;<attribute 'month' of 'datetime.date' objects>;0;9000;5049,88;0,5610977777777778;[1068, 0];[4, 0]
2-5-0;43;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4639,38;0,5154866666666666;[1236, 0];[6, 0]
3-6-2;43;3;<attribute 'month' of 'datetime.date' objects>;2;24000;8214,810000000001;0,34228375000000005;[1062, 1016, 0];[2, 1, 0]
