ID_Empf�nger;avg_Weight;AVG_Frequency;std_Weight;STD_Frequency;Variability_Weight;Variability_Frequency;Freight_Cost;Shipments;Weight;ProfilRecipient
1036;114,59423076923076;0,19230769230769232;308,4728945521545;0,4914656259988704;2,6918710696121826;2,5556212551941258;221,6043795;5;2979,45;True
1037;343,6873076923076;1,1153846153846154;493,2395777758123;0,8638019716079873;1,4351405092253045;0,7744431469588852;990,6455697;29;8935,87;True
1038;182,80769230769232;0,9230769230769231;227,4871458752374;0,9766504768063926;1,2444068573019507;1,0580380165402585;726,5484299999999;24;4753,0;True
1039;0,7307692307692307;0,038461538461538464;3,7262065676254967;0,19611613513818402;5,099019513592785;5,0990195135927845;23,95089;1;19,0;True
1040;118,61500000000001;0,5769230769230769;274,40262472870046;0,8086075400626399;2,313388902994566;1,4015864027752427;458,0956869;15;3083,99;True
1041;1975,848076923077;1,1923076923076923;1960,0042178975414;0,8952868040680939;0,9919812362040462;0,7508857066377562;2535,6270855;31;51372,05;True
1042;771,5492307692307;0,34615384615384615;1833,1887865441968;0,485164524037584;2,37598420611024;1,4015864027752427;917,8484868000002;9;20060,28;True
1043;1125,675;0,9230769230769231;1612,177378120038;1,016782254883588;1,4321872459813338;1,1015141094572203;1592,1571904999998;24;29267,549999999996;True
1044;76,92307692307692;0,038461538461538464;392,2322702763681;0,19611613513818402;5,099019513592786;5,0990195135927845;93,9;1;2000,0;True
1045;5800,919999999999;2,423076923076923;4429,3224348597605;0,986836437230686;0,7635551662253162;0,4072658312380609;6792,2326152000005;63;150823,91999999998;True
1046;28,682307692307692;0,11538461538461539;84,55662137562935;0,32581259360842113;2,948041081028727;2,8237091446063163;96,1720794;3;745,74;True
1047;1116,2011538461538;0,38461538461538464;2499,757182173224;0,6972473349922869;2,239522126956846;1,8128430709799457;1257,5396313;10;29021,23;True
1048;713,9965384615386;0,9230769230769231;1118,1863575055538;0,6883648406522183;1,5660949280159402;0,7457285773732364;1214,2116621;24;18563,91;True
1049;800,7115384615385;0,23076923076923078;2551,205958652013;0,5144077999169381;3,186173591995213;2,2291004663067318;874,781235;6;20818,5;True
1050;631,7853846153847;0,8076923076923077;724,8603718357392;0,6336706254344299;1,1473205767129548;0,7845445838711989;1068,8968902;21;16426,42;True
1051;687,2623076923077;0,3076923076923077;2856,3012328776636;0,6176879969195302;4,1560568663638255;2,0074859899884734;817,1880342;8;17868,82;True
1052;754,3569230769231;0,2692307692307692;2310,6521937475045;0,533493565673837;3,0630754793402795;1,9815475296456804;855,5049167999999;7;19613,28;True
1053;1310,1399999999999;1,1153846153846154;1518,4403548378184;0,9089300556994725;1,1589909130610612;0,8149028085581477;1877,9071283999997;29;34063,64;True
1054;1266,6569230769232;0,46153846153846156;3674,6251939056524;0,7060180864974626;2,9010422056347887;1,5297058540778354;1442,2270548000001;12;32933,08;True
1055;700,0676923076924;0,5384615384615384;998,5033486706299;0,646886032050112;1,4262954277738182;1,201359773807351;968,6241456;14;18201,760000000002;True
1056;1251,2350000000001;1,3461538461538463;1449,8067289297564;1,0561177090573832;1,1587005869638847;0,7845445838711989;1963,5088041;35;32532,11;True
1057;1783,4988461538462;0,7307692307692307;3478,8717884570874;0,8744228866031495;1,9505881912732097;1,1965786869306256;2079,6789507;19;46370,97;True
1058;1123,7792307692307;0,9615384615384616;2355,8602456171684;1,1482428046635165;2,096372829389785;1,194172516850057;1613,6967605999998;25;29218,26;True
1059;1175,1796153846155;0,8461538461538461;1920,1868007659687;1,0076629473115577;1,6339517599082294;1,1908743922772955;1591,0453977000002;22;30554,67;True
1060;1076,3546153846155;0,8076923076923077;1961,8794992501057;0,8494342008292706;1,822707378412703;1,051680439121954;1477,0381181999999;21;27985,22;True
1061;2266,1142307692307;1,9230769230769231;2140,2687755142774;1,4120361729949251;0,9444664114693657;0,734258809957361;3244,4288307;50;58918,97;True
1062;2369,4261538461537;3,0;1658,8673990505135;1,131370849898476;0,7001135681556351;0,37712361663282534;3991,1153748;78;61605,08;True
1063;1669,055;2,230769230769231;1774,9106577340729;1,4507292595847732;1,063422510183351;0,6503269094690363;2882,5326333;58;43395,43;True
1064;2519,2226923076923;0,9615384615384616;3111,9948694322206;1,0384900280992295;1,235299633865051;1,0800296292231988;2894,7975849;25;65499,79;True
1065;4351,153846153846;1,6923076923076923;3174,4760410790027;0,8840466399113011;0,7295710869623803;0,5223911963112233;5018,940299999999;44;113130,0;True
1066;8784,81;1,3461538461538463;12842,049162354737;0,9774377808252633;1,4618471159142585;0,7260966371844813;8879,782668600003;35;228405,06;True
1067;2003,576923076923;1,5384615384615385;1614,9973169780048;0,5817744738827396;0,8060570564457437;0,3781534080237807;2770,60383;40;52093,0;True
1068;8192,776153846153;1,8846153846153846;3255,479672251175;0,32581259360842113;0,39735977294129643;0,17288015171059082;8662,180075799999;49;213012,18000000002;True
1069;773,2626923076922;0,34615384615384615;1778,4786095886736;0,4851645240375839;2,2999669158757134;1,4015864027752425;919,4215472999999;9;20104,83;True
1070;2575,686923076923;1,1538461538461537;2668,0187730460507;0,7844645405527361;1,035847466220323;0,679869268479038;3063,0351365999995;30;66967,85999999999;True
1071;3044,808846153846;0,5;6311,101747871493;0,7071067811865476;2,072741530504805;1,4142135623730951;3097,9572093;13;79165,03;True
1072;1061,1265384615385;0,9615384615384616;2407,718409703165;1,1825656592602114;2,269021009684638;1,2298682856306198;1556,1778299;25;27589,289999999994;True
1073;58,35730769230769;0,2692307692307692;143,41693642126629;0,533493565673837;2,457566020307867;1,9815475296456804;216,5355099;7;1517,29;True
1074;602,0453846153846;0,8461538461538461;754,2287643585639;0,7844645405527361;1,2527772550576088;0,9270944570168699;1064,8737858;22;15653,18;True
1075;580,3846153846154;0,19230769230769232;1645,118186074741;0,40191847623425025;2,834531003177155;2,0899760764181012;649,2279;5;15090,0;True
1076;1501,1088461538461;1,3461538461538463;1837,8185446214802;1,2943664919120146;1,22430731744094;0,9615293939917822;2192,9079873;35;39028,83000000001;True
1077;205,66;0,2692307692307692;680,8789155202267;0,6038339048243189;3,3107017189547148;2,242811646490327;351,7682196;7;5347,16;True
1078;126,11999999999999;0,3076923076923077;232,88490570236618;0,47067872433164165;1,8465342983061068;1,5297058540778352;302,0257272;8;3279,12;True
1079;333,83692307692303;0,5769230769230769;835,7413625459457;0,9021342216356466;2,503441964546784;1,5636993175017875;655,6823255999998;15;8679,76;True
1080;590,4284615384615;1,1923076923076923;916,8418283463831;1,132050556087696;1,55284151776389;0,9494617567187127;1263,7287534000004;31;15351,140000000001;True
1081;2,6623076923076923;0,038461538461538464;13,5751588742651;0,19611613513818402;5,099019513592785;5,0990195135927845;25,7241582;1;69,22;True
1082;9523,948846153846;1,4615384615384615;9166,626333435579;1,2403473458920844;0,9624816850142398;0,8486587103472157;9628,1964777;38;247622,67;True
1083;347,35461538461544;0,19230769230769232;1072,2571272758441;0,40191847623425025;3,086923506367018;2,0899760764181012;435,29237820000003;5;9031,22;True
1084;1741,8211538461537;1,5384615384615385;1905,716332740688;0,8593378488473195;1,0940941488353346;0,5585696017507576;2530,2963285000005;40;45287,35;True
1085;375,83653846153845;0,19230769230769232;1195,4440177237655;0,40191847623425025;3,1807551831368897;2,0899760764181012;461,4404925;5;9771,75;True
1086;1386,0996153846152;0,8846153846153846;1988,8209955035786;0,8638019716079873;1,4348326580782726;0,9764717939916379;1807,9626128999998;23;36038,59;True
1087;70,07692307692308;0,15384615384615385;248,3070555706258;0,6126863923612269;3,5433498599540454;3,9824615503479746;157,45481999999998;4;1822,0;True
1088;1055,0561538461538;1,3846153846153846;1121,8230073878033;0,8978607053178383;1,0632827487885401;0,6484549538406611;1806,6848525999999;36;27431,46;True
1089;2599,8242307692303;1,8846153846153846;3395,8487589787305;1,0325472609783275;1,306183979204615;0,5478822201109493;3527,5146333000002;49;67595,43;True
1090;309,13653846153846;0,6923076923076923;601,3899299385869;0,7883771061734742;1,9453861162174118;1,1387669311394628;702,8458905;18;8037,55;True
1091;2200,8765384615385;2,076923076923077;2233,333141537003;1,2624761993186857;1,0147471257511576;0,6078589107830709;3277,6567149;54;57222,78999999999;True
1092;278,89384615384614;0,6538461538461539;445,6808957725419;0,7971101651494701;1,5980305837465163;1,2191096643462485;651,8012844;17;7251,24;True
1093;1728,68;0,8461538461538461;2497,6715626663163;0,7844645405527361;1,4448432113903766;0,9270944570168699;2099,1919608000003;22;44945,68;True
1094;1,2307692307692308;0,038461538461538464;6,2757163244218885;0,19611613513818402;5,0990195135927845;5,0990195135927845;24,40992;1;32,0;True
1095;30,173076923076923;0,4230769230769231;65,21011306656236;0,5777942140988899;2,161201962690403;1,3656954151428307;283,780695;11;784,5;True
1096;33,49807692307692;0,11538461538461539;140,43082906596345;0,32581259360842113;4,19220570149268;2,8237091446063163;100,5932445;3;870,95;True
1097;218,93307692307692;0,5769230769230769;389,2256324423584;0,6433087546786177;1,7778292705360117;1,1150685081096041;550,1937006;15;5692,26;True
1098;216,0876923076923;1,1538461538461537;325,10092558844167;0,8338972450995479;1,5044860820926482;0,7227109457529416;896,7814668000002;30;5618,28;True
1099;85,26692307692308;0,07692307692307693;377,67412784853803;0,271746488194703;4,429315779435614;3,5327043465311387;124,8401514;2;2216,94;True
1100;620,1;0,8076923076923077;897,4131731950451;0,800960961307392;1,4472071814143608;0,9916659520948663;1058,169006;21;16122,6;True
1101;1116,3942307692307;0,6538461538461539;1675,4863547619193;0,6287961636211018;1,5008016958377297;0,961688250244038;1420,6768875;17;29026,25;True
1102;5274,666923076924;1,3461538461538463;5558,102489034019;1,0175385080598254;1,0537352538256113;0,7558857488444416;5657,2607154;35;137141,34;True
1103;5,0;0,038461538461538464;25,495097567963924;0,19611613513818402;5,0990195135927845;5,0990195135927845;27,8703;1;130,0;True
1104;377,9230769230769;0,6923076923076923;690,357308823593;0,9703290480751678;1,826713823469715;1,4015864027752425;765,9960599999998;18;9826,0;True
1105;92,84653846153847;0,46153846153846156;182,078119518899;0,7060180864974626;1,9610652430981534;1,5297058540778354;364,5986931;12;2414,01;True
1106;1571,966923076923;0,9230769230769231;2233,34370686246;0,9347973865208192;1,4207319976497832;1,0126971687308874;2001,8799534;24;40871,14;True
1107;137,15615384615384;0,19230769230769232;420,8645815753749;0,4914656259988704;3,068506733190061;2,5556212551941258;242,31757860000002;5;3566,0600000000004;True
1108;154,6776923076923;0,15384615384615385;433,85056834175236;0,36794648440311994;2,804868380624117;2,3916521486202793;235,1234022;4;4021,62;True
1109;124,38346153846155;0,5769230769230769;216,82348905858532;0,6433087546786177;1,743185841403358;1,1150685081096041;463,3914807;15;3233,9700000000003;True
1110;178,0096153846154;0,07692307692307693;704,791843315348;0,271746488194703;3,9592908607354937;3,5327043465311387;209,9835075;2;4628,25;True
1111;81,88461538461539;0,23076923076923078;254,8020921300415;0,4296689244236597;3,111721181484772;1,8618986725025253;214,85499000000002;6;2129,0;True
1112;304,29999999999995;0,8461538461538461;574,3174697534456;0,7316998123442532;1,887339696856542;0,8647361418613901;791,525658;22;7911,8;True
1113;470,96153846153845;0,11538461538461539;1544,209013851926;0,32581259360842113;3,278843149052681;2,8237091446063163;502,21094999999997;3;12245,0;True
1114;46,28038461538461;0,38461538461538464;95,74394721258443;0,5710988059467872;2,068780283661624;1,4848568954616466;275,2881699;10;1203,29;True
1115;4863,72;2,5;3962,7705524887506;1,3928388277184118;0,8147612429351917;0,5571355310873647;5978,3867832;65;126456,71999999999;True
1116;184,66269230769228;0,19230769230769232;621,3053334621081;0,4914656259988704;3,364541725769191;2,5556212551941258;285,93143130000004;5;4801,23;True
1117;791,1892307692308;0,8846153846153846;1469,1050999269537;0,9089300556994725;1,8568315174090801;1,027486149921143;1261,7991852;23;20570,920000000002;True
1118;332,33769230769235;0,19230769230769232;766,834092185827;0,40191847623425025;2,307394285797289;2,0899760764181012;421,5059418;5;8640,78;True
1119;138,92807692307693;0,15384615384615385;559,5098605888496;0,4640954808922571;4,027334668273315;3,016620625799671;220,66431029999998;4;3612,13;True
1120;468,5676923076923;0,46153846153846156;1211,7368790997743;0,646886032050112;2,586044447776541;1,4015864027752425;709,5332556;12;12182,760000000002;True
1121;633,8023076923077;0,34615384615384615;1260,9349216174726;0,6287961636211017;1,9894766969349993;1,8165222504609604;791,3885466;9;16478,86;True
1122;380,64730769230766;1,1923076923076923;405,5940139948586;0,4914656259988704;1,0655375876787136;0,4121969766442139;1071,1370673;31;9896,83;True
1123;2655,8611538461537;1,5769230769230769;2624,2407912313643;0,9021342216356466;0,9880941205947467;0,5720851161591906;3392,7198909000003;41;69052,39;True
1124;212,31500000000003;0,2692307692307692;552,2376666780345;0,533493565673837;2,601029916294348;1,9815475296456804;357,8779089;7;5520,19;True
1125;10,642307692307693;0,11538461538461539;33,35965962748329;0,32581259360842113;3,1346264919210896;2,8237091446063163;79,610277;3;276,7;True
1126;2432,5934615384617;1,1153846153846154;2648,926229183353;0,9519211344191525;1,0889309171735069;0,8534465343068264;2908,3867533000002;29;63247,43;True
1127;385,0;0,6153846153846154;528,0790293734452;0,6972473349922867;1,3716338425284291;1,1330269193624658;725,9331;16;10010,0;True
1128;2433,293846153846;1,1538461538461537;3750,0921234338516;1,120439474217423;1,541158758676592;0,9710475443217668;2932,3097484;30;63265,64;True
1129;774,1846153846155;0,34615384615384615;1241,692979988953;0,485164524037584;1,6038719387004081;1,4015864027752427;920,267928;9;20128,800000000003;True
1130;1909,2142307692307;0,7307692307692307;3490,7686949337367;0,8744228866031496;1,828379779846545;1,1965786869306259;2195,0932167;19;49639,56999999999;True
1131;366,04615384615386;0,5;681,6558585625266;0,7615773105863908;1,8622128696072051;1,5231546211727816;638,692332;13;9517,2;True
1132;7,096153846153846;0,038461538461538464;36,183426932994955;0,19611613513818402;5,099019513592785;5,0990195135927845;29,794695;1;184,5;True
1133;3302,5953846153843;1,1923076923076923;3340,160505952049;0,4914656259988704;1,0113744243426415;0,4121969766442139;3753,6607188000003;31;85867,48000000003;True
1134;73,45038461538462;0,19230769230769232;172,22127851065952;0,40191847623425025;2,3447294307916633;2,0899760764181012;183,83186010000003;5;1909,71;True
1135;50,77461538461538;0,38461538461538464;128,10792266618859;0,6373020054525532;2,5230702723354366;1,6569852141766384;279,4141434;10;1320,14;True
1136;2512,9361538461535;0,6153846153846154;4576,364703253514;0,7524319545007682;1,8211225526956571;1,2227019260637482;2679,5061654;16;65336,34;True
1137;1,1538461538461537;0,038461538461538464;5,883484054145521;0,19611613513818402;5,099019513592785;5,0990195135927845;24,3393;1;30,0;True
1138;53,26923076923077;0,07692307692307693;189,48974804823774;0,271746488194703;3,5572082666095173;3,5327043465311387;95,46435;2;1385,0;True
1139;2362,6288461538466;0,7692307692307693;4285,134273284166;0,8629109946080098;1,8137145325470778;1,1217842929904127;2634,6350385000005;20;61428,34999999999;True
1140;50,36538461538461;0,07692307692307693;180,08306737127216;0,271746488194703;3,5755324563979203;3,5327043465311387;92,79844499999999;2;1309,5;True
1141;291,3934615384615;0,5769230769230769;512,6029231671806;0,6433087546786177;1,7591435321191011;1,1150685081096041;616,7166813;15;7576,23;True
1142;192,1096153846154;0,6153846153846154;314,1079124184015;0,8038369524685003;1,635045241174097;1,306235047761313;548,8481535;16;4994,85;True
1143;1007,468076923077;0,8461538461538461;1483,2173082377894;0,7844645405527361;1,4722226363416946;0,9270944570168699;1437,0761427;22;26194,170000000002;True
1144;0,6207692307692307;0,038461538461538464;3,1653144211302906;0,19611613513818402;5,099019513592785;5,0990195135927845;23,8499034;1;16,14;True
1145;110,59615384615384;0,2692307692307692;346,484401358294;0,45234432086120485;3,1328793028397306;1,6801360489130466;264,493905;7;2875,5;True
1146;828,631923076923;0,5384615384615384;1266,6834814744186;0,7605665904189709;1,5286443186631016;1,4124808107780888;1086,6538232999999;14;21544,43;True
1147;252,9303846153846;0,38461538461538464;478,03759809856604;0,6373020054525533;1,8899967231121237;1,6569852141766386;465,00526890000003;10;6576,19;True
1148;159,3934615384615;0,5;263,6581846397689;0,5830951894845301;1,65413425428463;1,1661903789690602;448,9727613;13;4144,23;True
1149;813,2411538461539;0,3076923076923077;1898,2201939803022;0,6176879969195302;2,3341418286603344;2,0074859899884734;932,8441736999999;8;21144,27;True
1150;105,88923076923076;0,38461538461538464;235,28352411374794;0,5710988059467872;2,2219778385822075;1,4848568954616466;330,0126672;10;2753,12;True
1151;1734,1084615384618;1,1923076923076923;1769,824879037906;0,8494342008292706;1,0205964149830382;0,712428684566485;2313,6956142;31;45086,81999999999;True
1152;812,5550000000001;0,5769230769230769;1437,6786232847728;0,7575263387144726;1,76933084318572;1,3130456537717528;1095,1742433;15;21126,43;True
1153;59,3226923076923;0,19230769230769232;176,52107465246618;0,40191847623425025;2,9756079467346916;2,0899760764181012;170,8617909;5;1542,3899999999999;True
1154;1055,269230769231;0,8461538461538461;1410,186602020947;0,8338972450995479;1,3363287404798125;0,9855149260267384;1480,96047;22;27437,0;True
1155;156,46153846153845;0,3076923076923077;490,34838478528553;0,7358929688062399;3,1339867267496127;2,3916521486202793;329,88108;8;4068,0;True
1156;9,445384615384615;0,07692307692307693;33,935241650033284;0,271746488194703;3,5927855806697018;3,5327043465311387;55,2314298;2;245,57999999999998;True
1157;39,96807692307693;0,15384615384615385;120,707093942957;0,4640954808922571;3,020087610801776;3,016620625799671;129,8130927;4;1039,17;True
1158;0,1903846153846154;0,038461538461538464;0,970774868934011;0,19611613513818402;5,0990195135927845;5,0990195135927845;23,4547845;1;4,95;True
1159;30,30923076923077;0,15384615384615385;136,44922665733438;0,46409548089225716;4,501903321012504;3,0166206257996713;120,9456924;4;788,04;True
1160;2,706538461538462;0,038461538461538464;13,800692429674012;0,19611613513818402;5,0990195135927845;5,0990195135927845;25,7647647;1;70,37;True
1161;38,667692307692306;0,15384615384615385;112,52385920533273;0,36794648440311994;2,910022618105605;2,3916521486202793;128,6192616;4;1005,36;True
1162;420,97230769230765;0,38461538461538464;804,111673872766;0,6373020054525532;1,9101296194059831;1,6569852141766384;619,2778367999999;10;10945,28;True
1163;3761,776923076923;0,5;6438,663467354553;0,812403840463596;1,7116016178035582;1,624807680927192;3756,1769219999996;13;97806,2;True
1164;106,50384615384617;0,8846153846153846;133,42992054488897;0,8638019716079873;1,2528178592925907;0,9764717939916379;633,216921;23;2769,1000000000004;True
1165;5461,874615384616;0,8846153846153846;4241,847792605699;0,5159010042186836;0,7766285554519262;0,5831924395515553;5549,7686094;23;142008,74000000002;True
1166;314,35153846153844;0,5384615384615384;600,7121162333406;0,7060180864974626;1,9109565016709436;1,3111764463524305;614,5135733999999;14;8173,14;True
1167;168,57115384615386;0,38461538461538464;352,46988944109165;0,6373020054525532;2,0909264805933083;1,6569852141766384;387,5584335;10;4382,85;True
1168;49,53846153846154;0,2692307692307692;126,01086644229721;0,45234432086120485;2,543697614518422;1,6801360489130466;208,43928;7;1288,0;True
1169;209,935;0,5384615384615384;382,1560324186967;0,7605665904189709;1,8203540734927321;1,4124808107780888;518,6529261;14;5458,31;True
1170;98,46423076923075;0,19230769230769232;281,2967993728059;0,40191847623425025;2,8568425018429005;2,0899760764181012;206,79607170000003;5;2560,07;True
1171;653,8565384615384;1,0769230769230769;1256,690903393328;0,7961445558729607;1,9219673268851922;0,7392770875963207;1252,1195337;28;17000,269999999997;True
1172;42,63346153846154;0,07692307692307693;151,536054506967;0,271746488194703;3,5543924663555546;3,5327043465311387;85,7000757;2;1108,47;True
1173;170,19923076923078;0,4230769230769231;468,4895066139524;0,5777942140988899;2,7525947355729623;1,3656954151428307;412,33310579999994;11;4425,18;True
1174;572,7369230769231;0,7307692307692307;754,5244975043247;0,6038339048243188;1,3174015278267404;0,8262990276543309;968,1268596;19;14891,16;True
1175;91,57346153846153;0,19230769230769232;240,32899598579124;0,4914656259988704;2,6244393511852917;2,5556212551941258;200,4699321;5;2380,91;True
1176;3960,4365384615394;2,076923076923077;3891,2624339778904;1,5211331808379416;0,9825337172274144;0,7323974574404903;4893,038368499999;54;102971,35;True
1177;615,0076923076923;1,0769230769230769;752,0085695591916;0,7442084075352507;1,2227628677902078;0,6910506641398757;1216,4539619999998;28;15990,2;True
1178;233,17961538461535;0,15384615384615385;1101,2252464395494;0,36794648440311994;4,7226480094460515;2,3916521486202793;307,1928777;4;6062,669999999999;True
1179;3114,8530769230774;1,8461538461538463;3795,32152654372;1,2866175093572354;1,2184592444061038;0,6969178175685025;3977,0620158;48;80986,18000000001;True
1180;466,00192307692305;0,2692307692307692;1195,4843788591108;0,6038339048243189;2,5654065351609545;2,242811646490327;590,7777255;7;12116,05;True
1181;3,625;0,038461538461538464;18,483945736773844;0,19611613513818402;5,0990195135927845;5,0990195135927845;26,6079675;1;94,25;True
1182;73,91346153846153;0,3076923076923077;248,7778420831294;0,47067872433164165;3,3657988261539558;1,5297058540778352;254,0969925;8;1921,75;True
1183;186,41692307692307;0,3076923076923077;610,4070693350085;0,4706787243316417;3,274418755871913;1,5297058540778354;357,3819204;8;4846,84;True
1184;98,99846153846154;0,15384615384615385;291,09787996057;0,4640954808922571;2,9404283201661334;3,016620625799671;184,0065276;4;2573,96;True
1185;953,1315384615385;0,8076923076923077;3046,385283511843;0,8952868040680939;3,1961855846560816;1,1084503288462115;1363,9119402000001;21;24781,42;True
1186;590,8511538461539;1,1153846153846154;764,7128944608005;0,7114449002936533;1,2942564120978544;0,6378471519874133;1217,5568103;29;15362,13;True
1187;3892,2753846153846;2,0384615384615383;3675,46724297549;1,1825656592602114;0,9442978411813175;0,5801265498257642;4807,1823396;53;101199,16;True
1188;1115,2876923076924;0,46153846153846156;2305,037187122685;0,5817744738827396;2,0667646590389857;1,260511360079269;1303,2610188;12;28997,48;True
1189;423,72846153846154;0,38461538461538464;864,1914071902928;0,6373020054525532;2,039493415317467;1,6569852141766384;621,8081513999999;10;11016,94;True
1190;989,7826923076923;0,7692307692307693;1211,7483210718558;0,7646014547562571;1,2242569308285716;0,9939818911831342;1374,2798985;20;25734,350000000002;True
1191;134,41538461538462;0,11538461538461539;465,26627876286744;0,32581259360842113;3,4614064461012224;2,8237091446063163;193,241388;3;3494,8;True
1192;125,11538461538461;0,15384615384615385;361,3878057625162;0,36794648440311994;2,8884361973026196;2,3916521486202793;207,98343;4;3253,0;True
1193;198,24615384615387;0,6538461538461539;258,1317202836865;0,6894814104706634;1,3020768134750598;1,054500980719838;577,7618640000001;17;5154,400000000001;True
1194;702,2223076923076;0,46153846153846156;2077,472322764003;0,8593378488473195;2,958425416006989;1,8618986725025253;924,0422118;12;18257,780000000002;True
