Instanzname;no_MR_Wochen;BaB;AF_Nodes;Anzahl_AF_Nodes;MR_Nodes;Anzahl_MR_Nodes;Anzahl_MR_Tours;MR_Kosten_Woche;MR_Nodes_Kosten_vorher;MR_Nodes_Kosten_nacher;Alle_Nodes_voher;Alle_Nodes_nachher;Einsparung_alle;Einsparung_MR_Nodes
1-0.75-0.75-SZ15Multi1.2Veh_cap13-600-1800;[];True;[];0;[1016, 1062, 1065, 1068, 1204, 1236];6;8;1595.25541175;47631.15285;44491.2413659;581116.1641305;577976.2526464001;0.00540324237718981;0.06592138330113917
