MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
0-38460-2;20;0;<attribute 'month' of 'datetime.date' objects>;2;24000;10389,720000000001;0,43290500000000004;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;20;1;<attribute 'month' of 'datetime.date' objects>;1;12000;14604,1;1,2170083333333335;[1067, 1068, 0];[13, 14, 0]
2-33-0;20;2;<attribute 'month' of 'datetime.date' objects>;0;9000;2794,48;0,31049777777777776;[1213, 0];[34, 0]
2-65-2;20;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9476,27;0,39484458333333333;[1016, 1133, 0];[1, 26, 0]
2-12845-0;20;2;<attribute 'month' of 'datetime.date' objects>;0;9000;10211,72;1,1346355555555554;[1115, 1123, 0];[23, 24, 0]
2-12849-0;20;2;<attribute 'month' of 'datetime.date' objects>;0;9000;6464,01;0,7182233333333333;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;20;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9329,89;0,3887454166666666;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;20;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9001,699999999999;0,3750708333333333;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;20;2;<attribute 'month' of 'datetime.date' objects>;2;24000;15531,380000000001;0,6471408333333334;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;20;4;<attribute 'month' of 'datetime.date' objects>;2;24000;8084,0;0,3368333333333333;[1016, 0];[1, 0]
4-27616-2;20;4;<attribute 'month' of 'datetime.date' objects>;2;24000;11654,939999999999;0,48562249999999996;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;21;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;21;0;<attribute 'month' of 'datetime.date' objects>;2;24000;1254,89;0,05228708333333334;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;21;0;<attribute 'month' of 'datetime.date' objects>;2;24000;5746,039999999999;0,2394183333333333;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;21;0;<attribute 'month' of 'datetime.date' objects>;2;24000;15681,41;0,6533920833333333;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
0-38460-2;21;0;<attribute 'month' of 'datetime.date' objects>;2;24000;14049,470000000001;0,5853945833333334;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;21;1;<attribute 'month' of 'datetime.date' objects>;1;12000;13242,439999999999;1,1035366666666666;[1067, 1068, 0];[13, 14, 0]
2-33-0;21;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1213, 0];[34, 0]
2-65-2;21;2;<attribute 'month' of 'datetime.date' objects>;2;24000;11508,67;0,47952791666666666;[1016, 1133, 0];[1, 26, 0]
2-12845-0;21;2;<attribute 'month' of 'datetime.date' objects>;0;9000;5050,38;0,5611533333333334;[1115, 1123, 0];[23, 24, 0]
2-12849-0;21;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4441,5;0,4935;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;21;2;<attribute 'month' of 'datetime.date' objects>;2;24000;3207,7699999999995;0,13365708333333332;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;21;2;<attribute 'month' of 'datetime.date' objects>;2;24000;4683,78;0,19515749999999998;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;21;2;<attribute 'month' of 'datetime.date' objects>;2;24000;15361,07;0,6400445833333334;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;21;4;<attribute 'month' of 'datetime.date' objects>;2;24000;6048,0;0,252;[1016, 0];[1, 0]
4-27616-2;21;4;<attribute 'month' of 'datetime.date' objects>;2;24000;10137,970000000001;0,4224154166666667;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;22;0;<attribute 'month' of 'datetime.date' objects>;0;9000;6206,629999999999;0,6896255555555555;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;22;0;<attribute 'month' of 'datetime.date' objects>;2;24000;660,93;0,027538749999999997;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;22;0;<attribute 'month' of 'datetime.date' objects>;2;24000;10357,599999999999;0,4315666666666666;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;22;0;<attribute 'month' of 'datetime.date' objects>;2;24000;2519,45;0,10497708333333333;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
0-38460-2;22;0;<attribute 'month' of 'datetime.date' objects>;2;24000;11774,55;0,49060624999999997;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;22;1;<attribute 'month' of 'datetime.date' objects>;1;12000;8001,25;0,6667708333333333;[1067, 1068, 0];[13, 14, 0]
2-33-0;22;2;<attribute 'month' of 'datetime.date' objects>;0;9000;450,78;0,05008666666666666;[1213, 0];[34, 0]
2-65-2;22;2;<attribute 'month' of 'datetime.date' objects>;2;24000;10199,06;0,4249608333333333;[1016, 1133, 0];[1, 26, 0]
2-12845-0;22;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1464,5;0,1627222222222222;[1115, 1123, 0];[23, 24, 0]
2-12849-0;22;2;<attribute 'month' of 'datetime.date' objects>;0;9000;9103,68;1,01152;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;22;2;<attribute 'month' of 'datetime.date' objects>;2;24000;8750,32;0,3645966666666667;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;22;2;<attribute 'month' of 'datetime.date' objects>;2;24000;19133,14;0,7972141666666667;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;22;2;<attribute 'month' of 'datetime.date' objects>;2;24000;16859,19;0,70246625;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;22;4;<attribute 'month' of 'datetime.date' objects>;2;24000;7924,0;0,33016666666666666;[1016, 0];[1, 0]
4-27616-2;22;4;<attribute 'month' of 'datetime.date' objects>;2;24000;5564,95;0,23187291666666665;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;23;0;<attribute 'month' of 'datetime.date' objects>;0;9000;560,0;0,06222222222222222;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;23;0;<attribute 'month' of 'datetime.date' objects>;2;24000;0,0;0,0;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;23;0;<attribute 'month' of 'datetime.date' objects>;2;24000;3606,27;0,15026125;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;23;0;<attribute 'month' of 'datetime.date' objects>;2;24000;7018,6;0,29244166666666666;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
0-38460-2;23;0;<attribute 'month' of 'datetime.date' objects>;2;24000;5182,88;0,21595333333333333;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;23;1;<attribute 'month' of 'datetime.date' objects>;1;12000;5148,32;0,42902666666666667;[1067, 1068, 0];[13, 14, 0]
2-33-0;23;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1150,0;0,12777777777777777;[1213, 0];[34, 0]
2-65-2;23;2;<attribute 'month' of 'datetime.date' objects>;2;24000;7217,88;0,300745;[1016, 1133, 0];[1, 26, 0]
2-12845-0;23;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3935,07;0,43723;[1115, 1123, 0];[23, 24, 0]
